ID	class	order	family	subfamily	tribe	genus	species
GBCOU1749-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACB602-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCON146-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBDP51743-19	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMR406-18	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ODOPE448-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOTI864-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
NORSC2040-17	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAF454-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAA201-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCHA1140-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMU140-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMU937-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWORO796-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACA865-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOO919-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GDIP21677-23	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMD613-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMP933-18	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FGMLG503-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBBSP222-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BCHYM7894-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAD438-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOU2685-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBNE115-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBARB700-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOF759-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBHET925-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EUBUG884-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
CSP058-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOE092-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOU969-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOB445-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOE1293-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBDTA10176-21	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBBSP1509-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBARB316-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ODOPE543-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AMTPD828-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBEPT1805-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAB1596-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBHET514-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAA214-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOU2670-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOU1281-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBEPT556-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BASYM422-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FGMLA196-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBAPD946-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBHAP770-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MYFAB456-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOSK875-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBMND77315-21	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMW699-20	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMP2457-18	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOSN582-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMZ203-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ODOPE554-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL7044-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GCOL2570-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LNAUT3405-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAA078-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOU2683-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGRE3533-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBSYM2441-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOK435-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOJ117-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBSYB1678-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMW830-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOB800-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOA644-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOF330-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBDTA10720-21	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMP1306-18	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOTF687-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBMIX2385-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBOSY001-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAA1386-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BCHYM6266-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWORB3935-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAA474-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBACU2324-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FGMLA102-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBSYB978-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBAPB655-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACA206-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMU923-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBNE042-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCON214-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBACA1191-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBDTA9915-21	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EULEP4999-16	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMV834-20	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MJBRC002-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GMGMD1534-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAF719-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAF256-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
BCHYM1562-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOTL040-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FGMLA127-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMT017-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
ODOPE351-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBLMT738-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOG825-12	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOB754-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOB727-10	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBCOD154-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWOSK795-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBDTA10707-21	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBBSP003-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBBSP714-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAA2001-15	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAC762-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOU2767-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBSYR1209-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBCOU143-13	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FBAPD785-11	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWORO775-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GWORL413-09	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GBLAB1462-14	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
