ID	kingdom	phylum	class	order	family	genus	species
MT311196	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016372	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OK135602	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK070336	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU623714	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OM743967	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ412999	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW984572	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH855755	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016375	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC248390	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016376	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW984575	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW984576	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH855759	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK962245	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF004689	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
U33072	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB0778524	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX513826	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX513827	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899360	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899361	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK347817	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899362	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ780448	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF459003	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899363	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC710091	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU627606	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC710092	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU352771	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899365	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ699660	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY105331	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT935182	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899366	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU352773	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899368	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ535303	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF175516	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF442100	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011166	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY579456	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT281722	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF924688	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN130099	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476720	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476721	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476722	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415550	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU924401	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476723	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ559551	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476724	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415551	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF669380	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ345589	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476725	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476726	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK014880	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU187882	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU196536	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB0802067	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX344052	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX621160	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476727	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LN824165	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476728	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015055	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415555	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415556	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB220250	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU187884	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015056	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476729	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU187885	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB220251	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB220252	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ619167	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415559	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU784316	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB020356	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN686435	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF385206	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LT906660	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN686437	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ315833	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ890701	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX024653	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU909475	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011622	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HM003618	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF442645	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011623	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB024244	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF652489	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU365855	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732375	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY692091	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011626	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GQ162813	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011628	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
