ID	order	family	subfamily	tribe	genus	species	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
GMGMW1109-20	Hymenoptera	Polycentropodidae	Campopleginae	Aptesini	Isadelphus	Isadelphus_inimicus	0.9904435	0.34567913	0.43347347	0.2253872	0.52077895	0.36755663
GBMIX3391-17	Hymenoptera	Crabronidae	Gasteruptiinae	Philanthini	Cerceris	Tachysphex_dimidiatus	0.99997795	0.5006221	0.36939138	0.41441715	0.15969314	0.15222332
FBLMZ602-12	Diptera	Mycetophilidae	Incurvariinae	Odontoscelini	Valenzuela	Incurvaria_praelatella	0.69006354	0.5156802	0.2828968	0.1891529	0.12945615	0.056487884
GWOTF698-12	Lepidoptera	Lycaenidae	Ennominae	Eumaeini	Valenzuela	Ourapteryx_sambucaria	0.99993	0.6915258	0.22665577	0.56758535	0.064969085	0.025709532
ODOPE276-11	Lepidoptera	Noctuidae	Noctuinae	Leuconyctini	Lasionhada	Lasionhada_proxima	0.9999995	0.80561316	0.71108866	0.2945172	0.20841031	0.24875864
GCOL2564-16	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	Bodilopsis	Ptiliolum_caledonicum	0.99994314	0.78254235	0.9633939	0.8094265	0.23855464	0.20358016
GCOL10976-16	Coleoptera	Curculionidae	Scolytinae	Ipini	Ips	Ips_acuminatus	0.9984591	0.99192625	0.6213602	0.7749155	0.54275763	0.41729054
GMGMI740-14	Diptera	Empididae	Empidinae	Hilarini	Hilara	Phyllodromia_melanocephala	0.9999753	0.7813678	0.18864454	0.5587154	0.3899658	0.25297767
GBLAB1249-14	Lepidoptera	Crambidae	Parornichinae	Trypoxylini	Parornix	Tinodes_waeneri	0.9997751	0.18454719	0.49236983	0.7240456	0.09508603	0.25997296
GMGRI694-13	Hymenoptera	Pamphiliidae	Heterarthrinae	Cinetini	Aclista	Gilpinia_frutetorum	1.0	0.11844439	0.1786781	0.67332107	0.24018726	0.2360488
FGMLB657-13	Lepidoptera	Tineidae	Noctuinae	Dypterygiini	Tholera	Tholera_cespitis	0.99999356	0.24562961	0.38287693	0.3150856	0.37942743	0.28534245
GBSYM775-12	Hymenoptera	Tenthredinidae	Allantinae	Dolerini	Valenzuela	Eurhadinoceraea_ventralis	0.99905485	0.9216862	0.5293407	0.92612034	0.72566956	0.61338156
FBAQU471-10	Coleoptera	Staphylinidae	Oxytelinae	Thinobiini	Thinodromus	Silis_ruficollis	0.9999999	0.7637796	0.82217455	0.684086	0.08457621	0.074459806
FBLMT052-09	Lepidoptera	Tortricidae	Olethreutinae	Enarmoniini	Ancylis	Ancylis_achatana	0.9999908	0.9777659	0.95929974	0.9827928	0.99583083	0.5968272
FBLMW246-10	Diptera	Tineidae	Nemapogoninae	Aptesini	Archinemapogon	Ribautiana_ulmi	0.5476949	0.592689	0.26952687	0.26539418	0.13764538	0.16310339
FBLMW163-10	Lepidoptera	Depressariidae	Depressariinae	Lithosiini	Agonopterix	Agonopterix_kaekeritziana	0.901961	0.99229795	0.69785434	0.47627982	0.53530926	0.5716006
FBACA980-10	Hymenoptera	Psenidae	Xyelinae	Panurgini	Dufourea	Mimesa_equestris	0.9999999	0.55783546	0.21130602	0.5492797	0.1177429	0.06307674
FBCOI644-12	Coleoptera	Scirtidae	Scirtinae	Macrocerini	Choleva	Macrocera_parva	0.97796905	0.33461803	0.8970557	0.28728396	0.0615378	0.049873617
GMGMV5138-20	Sarcoptiformes	Scutoverticidae	Limoniinae	Culisetini	Scutovertex	Carterocephalus_palaemon	0.9673295	0.945109	0.12826797	0.74927205	0.8187657	0.38473785
GBLAA1415-15	Lepidoptera	Noctuidae	Noctuinae	Leuconyctini	Eucarta	Eucarta_virgo	0.9999919	0.90494955	0.27178085	0.45376173	0.26896927	0.24608955
GCOL7086-16	Coleoptera	Staphylinidae	Coloninae	Lathrobiini	Rhizophagus	Tachinus_proximus	0.9958032	0.36755186	0.5303804	0.20802951	0.20050883	0.1521793
GBEPT359-14	Coleoptera	Carabidae	Carabinae	Exechiini	Chlaenius	Clemnius_decoratus	0.8634455	0.39445353	0.20859417	0.2289051	0.032322954	0.081985064
BCHYM1484-13	Diptera	Apidae	Apinae	Bombini	Bombus	Bombus_ruderarius	0.87840307	0.96486235	0.9872499	0.71609646	0.8841569	0.32789555
GMGRI670-13	Hymenoptera	Ichneumonidae	Campopleginae	Aptesini	Diadegma	Hyposoter_brischkei	0.997593	0.9857836	0.6057034	0.5662261	0.14195119	0.13525008
FBSYB277-11	Hymenoptera	Tenthredinidae	Nematinae	Dolerini	Valenzuela	Pristiphora_mollis	0.99999917	0.973238	0.6916714	0.38801435	0.33331612	0.077933505
FBAPB414-09	Diptera	Chironomidae	Tanypodinae	Tanytarsini	Trichotanypus	Tycherus_bellicornis	0.5100129	0.68654954	0.37056956	0.72345245	0.16708966	0.2940275
FBLMS345-09	Lepidoptera	Tortricidae	Olethreutinae	Eucosmini	Apotomis	Eucosma_obumbratana	0.99998915	0.9967205	0.52249706	0.4023979	0.20940472	0.23181516
FBLMS416-09	Lepidoptera	Pyralidae	Phycitinae	Gnorimoschemini	Monopis	Apotomis_demissana	0.999966	0.90233344	0.98008746	0.3060359	0.071921565	0.4083551
FBLMU271-09	Lepidoptera	Stathmopodidae	Nemapogoninae	Pennisetiini	Odontosia	Cryptochironomus_obreptans	0.99818003	0.44430858	0.5443486	0.2845508	0.09514214	0.27608946
ODOPE106-11	Lepidoptera	Pterophoridae	Glaphyriinae	Mimatini	Papilio	Pentastiridius_leporinus	0.9999362	0.3758954	0.13063894	0.27177787	0.06746764	0.06655188
GBFCE301-08	Diptera	Limoniidae	Tipulinae	Exechiini	Hygrotus	Carcinops_pumilio	0.7565122	0.5487916	0.26918787	0.779843	0.7292914	0.042174783
FBACA944-10	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Rhopalum	Rhopalum_coarctatum	0.99997544	0.4931161	0.44649842	0.6954459	0.32684347	0.18243583
FBNE041-11	Diptera	Scarabaeidae	Aphodiinae	Aphodiini	Pteryx	Planolinus_fasciatus	0.7728722	0.52978057	0.41223598	0.15980361	0.041333385	0.20581117
FBCOJ810-13	Coleoptera	Carabidae	Harpalinae	Harpalini	Anisodactylus	Odacantha_melanura	0.9973001	0.99278295	0.9866158	0.895222	0.27796978	0.16417593
GWOSQ539-11	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Eucarta	Eucarta_virgo	0.99886405	0.986684	0.51373094	0.7957745	0.26643914	0.51090455
GCOL11568-16	Coleoptera	Scarabaeidae	Cetoniinae	Psocini	Metylophorus	Caecilius_fuscopterus	0.77558035	0.48871994	0.2110795	0.5779785	0.14553839	0.050453506
GBBSP1888-15	Araneae	Linyphiidae	Crabroninae	Crabronini	Agyneta	Argyroneta_aquatica	1.0	0.4643531	0.51615417	0.98199975	0.3288545	0.1162162
GBLAC012-13	Lepidoptera	Pyralidae	Oposteginae	Abrostolini	Colotois	Evacanthus_acuminatus	0.99998534	0.17062388	0.2237291	0.26251075	0.51888585	0.03184211
NOEPT237-13	Plecoptera	Limoniidae	Isoperlinae	Culisetini	Machimus	Machimus_setibarbus	0.70477444	0.21019533	0.086615264	0.3655527	0.10979844	0.08132691
FBCOH447-12	Hymenoptera	Ciidae	Ciinae	Dorcatomini	Prionus	Cis_jacquemartii	0.69994026	0.5509679	0.6214254	0.14620534	0.046305362	0.49575377
FBLMV383-09	Lepidoptera	Noctuidae	Arctiinae	Lithosiini	Apantesis	Carterocephalus_silvicola	0.999972	0.8676094	0.48687646	0.6442002	0.13845798	0.14468613
FBLMS335-09	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Strophedra	Olindia_schumacherana	0.9999999	0.995263	0.9596546	0.70452183	0.21752308	0.17540167
BASYM470-11	Diptera	Tenthredinidae	Cylindrotominae	Dolerini	Dicranomyia	Tinodes_waeneri	0.8992881	0.79781795	0.17891838	0.287002	0.3028688	0.18733145
GWORR685-10	Lepidoptera	Saturniidae	Phorinae	Satyrini	Carcina	Evacanthus_acuminatus	0.97874844	0.2172211	0.6805284	0.3871119	0.15696357	0.118819594
GWOSA734-10	Lepidoptera	Choreutidae	Limenitidinae	Limenitidini	Carcina	Limenitis_populi	0.9999962	0.24389824	0.1884995	0.17159466	0.37984174	0.19127314
FBAPC703-11	Hymenoptera	Andrenidae	Andreninae	Andrenini	Andrena	Andrena_vaga	0.99999595	0.3479146	0.5709288	0.71532977	0.6950388	0.7178363
FBCON260-13	Coleoptera	Limoniidae	Apioninae	Apionini	Tomoxia	Trypodendron_signatum	0.9993943	0.14750367	0.19264102	0.46124437	0.07058039	0.44895843
GWOTH944-12	Lepidoptera	Geometridae	Ennominae	Eumaeini	Ourapteryx	Ourapteryx_sambucaria	0.99968576	0.9693804	0.9674494	0.13058133	0.25277194	0.27031055
GMGME630-14	Diptera	Mycetophilidae	Simuliinae	Simuliini	Dicranomyia	Tinodes_waeneri	0.9999995	0.3840067	0.33425283	0.30362573	0.12866268	0.088646054
BCHYM1955-14	Hymenoptera	Astatidae	Ammophilinae	Nyssonini	Oncopsis	Claustropyga_corticis	0.98041636	0.1103292	0.14765754	0.15757984	0.19760859	0.24457987
GMGRF175-13	Diptera	Sciaridae	Phorinae	Exechiini	Valenzuela	Bradysia_excelsa	0.999995	0.99241275	0.2600068	0.19139971	0.055569783	0.14286777
GMGRD1213-13	Diptera	Chironomidae	Orthocladiinae	Culisetini	Culiseta	Culiseta_bergrothi	1.0	0.87802476	0.7751312	0.6720997	0.10332651	0.09126992
GBCOC391-12	Coleoptera	Scarabaeidae	Aphodiinae	Aphodiini	Dasytes	Psammodius_asper	1.0	0.95723313	0.27295718	0.37986034	0.25304604	0.15198673
GBSYM1398-12	Hymenoptera	Tenthredinidae	Tenthredininae	Dolerini	Tenthredo	Dolerus_stygius	0.99999726	0.99119216	0.8889402	0.8726558	0.7686818	0.09225635
BASYM1266-11	Hymenoptera	Tenthredinidae	Nematinae	Dolerini	Pristiphora	Pristiphora_wesmaeli	0.9993999	0.85558546	0.59224665	0.4215396	0.38627887	0.42161047
FBCOD926-11	Coleoptera	Staphylinidae	Phylinae	Psocini	Sulcacis	Sulcacis_nitidus	0.77802646	0.49959943	0.14912167	0.27247053	0.30835715	0.2674411
GWORU324-10	Lepidoptera	Erebidae	Erebinae	Catocalini	Catocala	Catocala_fraxini	0.9997569	0.90018576	0.9209807	0.8738603	0.7948962	0.30271718
FBLMU296-09	Lepidoptera	Chironomidae	Oposteginae	Pseudochironomini	Pseudopostega	Tinodes_waeneri	0.90512294	0.32073522	0.6545831	0.2797263	0.74106526	0.17564714
FBCOC578-10	Diptera	Miridae	Phylinae	Dendrophilini	Salda	Neides_tipularius	0.6739775	0.6223185	0.31195873	0.14283915	0.17806578	0.07199216
FBCOG644-12	Coleoptera	Scarabaeidae	Corylophinae	Orthoperini	Orthoperus	Pentastiridius_leporinus	0.80512905	0.43953988	0.16690679	0.5167492	0.34433562	0.49162367
GBPSS238-20	Sarcoptiformes	Mycetophilidae	Sciophilinae	Otitini	Elymana	Thrypticus_tarsalis	0.98000735	0.46467373	0.45502353	0.15752068	0.050048556	0.09644004
GWOSQ540-11	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Standfussiana	Standfussiana_lucernea	0.9999924	0.9073964	0.42614967	0.96258336	0.28231746	0.16961984
GCOL9427-16	Coleoptera	Phalacridae	Proteininae	Proteinini	Valenzuela	Olibrus_bimaculatus	0.99950874	0.49760222	0.23994468	0.2148448	0.15314272	0.12035856
GCOL7114-16	Coleoptera	Chrysomelidae	Chrysomelinae	Mordellini	Rugilus	Xylocoris_parvulus	0.93163943	0.10735805	0.12661526	0.46704894	0.08233144	0.049171947
GBBSP1360-15	Araneae	Linyphiidae	Ecdyonurinae	Procladiini	Tenuiphantes	Walckenaeria_antica	0.9999441	0.653144	0.8926633	0.15500054	0.20743954	0.1012663
FGMLF701-15	Lepidoptera	Psychidae	Arctiinae	Eriopygini	Valenzuela	Apotomis_demissana	0.99999976	0.17133184	0.103975356	0.22305965	0.21169959	0.15027913
GBLAA1058-15	Lepidoptera	Geometridae	Larentiinae	Leuconyctini	Macaria	Ourapteryx_sambucaria	0.9999695	0.7833826	0.48530307	0.25095454	0.1156073	0.11924985
BCHYM5243-14	Diptera	Sciaridae	Chironominae	Macrocerini	Nomada	Nomada_flavopicta	0.98478925	0.40397176	0.20832215	0.6797337	0.10664451	0.42696053
BCHYM9082-15	Hemiptera	Cicadellidae	Piesmatinae	Crabronini	Forcipata	Pentastiridius_leporinus	0.46566808	0.58303005	0.15433863	0.4276623	0.09262145	0.22906764
FBCOH166-12	Coleoptera	Carabidae	Harpalinae	Odacanthini	Odacantha	Odacantha_melanura	0.999527	0.6909959	0.59227735	0.28832483	0.10859024	0.32887027
FBLMZ137-12	Lepidoptera	Geometridae	Larentiinae	Lithosiini	Xanthorhoe	Ourapteryx_sambucaria	0.9916631	0.99762696	0.9837583	0.39351496	0.30303356	0.25279984
FBAPB511-09	Hymenoptera	Halictidae	Ammophilinae	Halictini	Halictus	Colletes_daviesanus	0.9999937	0.45472962	0.32361776	0.52375084	0.46554247	0.20347288
FBACA263-10	Hymenoptera	Chironomidae	Chironominae	Tanytarsini	Paratanytarsus	Lasius_flavus	0.5410028	0.6239705	0.71589994	0.70957386	0.26573542	0.23142669
FBAPB261-09	Hymenoptera	Apidae	Nomadinae	Nomadini	Tinagma	Nomada_ruficornis	0.99947566	0.9701905	0.97055805	0.84926164	0.8771795	0.8185318
FBORT113-09	Coleoptera	Staphylinidae	Sphaeridiinae	Staphylinini	Valenzuela	Megasternum_concinnum	0.97224593	0.6888013	0.3599952	0.13525766	0.13958669	0.03864001
FBCOB266-10	Coleoptera	Perlodidae	Scirtinae	Negastriini	Dictyoptera	Polygraphus_punctifrons	0.9955623	0.22188026	0.67869115	0.1547445	0.05465372	0.14137702
GMGMP5518-18	Diptera	Sciaridae	Mycetophilinae	Chironomini	Valenzuela	Valenzuela_gynapterus	0.9997675	0.61950254	0.17465194	0.5615345	0.38669786	0.10621976
GBMIN74430-17	Hymenoptera	Chrysididae	Chrysidinae	Crabronini	Catastenus	Catastenus_femoralis	0.9999664	0.28969306	0.21143211	0.41004777	0.649324	0.07068953
FBLMZ209-12	Lepidoptera	Gelechiidae	Phycitinae	Eriopygini	Carcina	Carterocephalus_palaemon	0.99997747	0.5637022	0.5947647	0.36708263	0.10975663	0.12513632
AMTPC304-15	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Erebia	Hipparchia_semele	0.99499077	0.4963355	0.85767424	0.8422271	0.33163312	0.22213565
GMGRG2650-13	Diptera	Dolichopodidae	Limoniinae	Exechiini	Dicranomyia	Dicranomyia_longipennis	1.0	0.26875967	0.48508063	0.20960407	0.2745591	0.15168962
GBCHA1071-13	Hymenoptera	Apidae	Megachilinae	Nomadini	Nomada	Nomada_flavopicta	0.99999416	0.299215	0.21103077	0.18647105	0.49231452	0.2646498
FBHAP828-09	Diptera	Apidae	Chironominae	Chironomini	Bombus	Pieris_napi	0.68913925	0.37732568	0.54089725	0.6220621	0.1472231	0.13116422
GWORL406-09	Lepidoptera	Erebidae	Metoponiinae	Catocalini	Catocala	Catocala_pacta	0.99999917	0.9591249	0.2952587	0.8933672	0.49938166	0.24577156
FBAQU710-10	Hemiptera	Rhopalidae	Rhopalinae	Corixini	Coranus	Notonecta_lutea	0.99903345	0.49193814	0.28727	0.87347513	0.5680486	0.27516952
FBARB187-11	Araneae	Linyphiidae	Leiomyzinae	Leptopsyllini	Carcina	Synchita_humeralis	0.9999908	0.67362684	0.14683157	0.33336598	0.10322583	0.045913905
EUBUG1216-12	Hymenoptera	Tenthredinidae	Mirinae	Mirini	Trigonotylus	Pentastiridius_leporinus	0.80727035	0.22616848	0.8965539	0.31119755	0.093758255	0.1325025
FBCOJ173-12	Coleoptera	Staphylinidae	Colydiinae	Aphodiini	Tachinus	Ptinus_subpillosus	0.98614603	0.62778395	0.37651843	0.26594323	0.042652614	0.0458632
FBCOJ799-13	Diptera	Carabidae	Phorinae	Harpalini	Myllaena	Amara_gebleri	0.98224556	0.18605436	0.11383878	0.08371583	0.027913691	0.3792575
GBDTA14497-21	Hymenoptera	Sciaridae	Anteoninae	Cryptini	Bradysia	Bradysia_bispinifera	0.9996742	0.658918	0.5000868	0.57429636	0.402612	0.3002436
GBDTA9985-21	Hymenoptera	Mycetophilidae	Scolytinae	Crematogastrini	Colletes	Carphoborus_rossicus	0.97740126	0.33299366	0.1893082	0.2673386	0.32512894	0.15575068
GMGMV3158-20	Diptera	Limoniidae	Gnoristinae	Hydromyzini	Okeniella	Sepsis_fulgens	1.0	0.14648232	0.2416998	0.13578472	0.26324943	0.14266044
GWOSI168-10	Lepidoptera	Geometridae	Ennominae	Leuconyctini	Ourapteryx	Cepphis_advenaria	0.99999857	0.9134897	0.9670739	0.58940655	0.21618742	0.6454405
GCOL3011-16	Diptera	Silphidae	Staphylininae	Culisetini	Carabus	Odacantha_melanura	0.5291349	0.17083725	0.14201584	0.38752794	0.041888677	0.072831795
GBBSP200-15	Araneae	Philodromidae	Pipizinae	Ptenidiini	Tibellus	Tibellus_maritimus	0.9999571	0.9513083	0.0577496	0.13972361	0.3243894	0.2049377
GBLAF728-14	Lepidoptera	Geometridae	Ennominae	Pennisetiini	Lythria	Lythria_cruentaria	0.9999088	0.766247	0.49001986	0.13462047	0.090263225	0.4602335
BCHYM9087-15	Hymenoptera	Crabronidae	Gasteruptiinae	Larrini	Tachysphex	Tachysphex_nitidus	0.51525503	0.8727741	0.2779139	0.88942975	0.27881965	0.29915377
GMGRH194-13	Diptera	Mycetophilidae	Leiinae	Exechiini	Phronia	Phronia_elegantula	0.9999505	0.9924833	0.5899499	0.48794675	0.15838483	0.14639924
GBSYM511-12	Hymenoptera	Tenthredinidae	Selandriinae	Cryptini	Dolerus	Pentastiridius_leporinus	0.94166386	0.8752315	0.34572577	0.1716485	0.19442125	0.03577973
FBCOE1078-12	Hemiptera	Staphylinidae	Oxytelinae	Oxytelini	Anotylus	Anotylus_clavatus	0.7333262	0.8162508	0.7799083	0.2880107	0.10451156	0.119176
FBLMT646-09	Lepidoptera	Pterophoridae	Pterophorinae	Porricondylini	Coleophora	Coleophora_follicularis	0.9999057	0.57552755	0.3803779	0.1292366	0.09491205	0.040914603
FBLMU200-09	Lepidoptera	Gelechiidae	Arctiinae	Gelechiini	Chionodes	Chionodes_luctuella	0.9994511	0.30890778	0.5879667	0.9480604	0.51879334	0.17897914
ODOPE331-11	Lepidoptera	Pyralidae	Phycitinae	Sesiini	Phycitodes	Phycitodes_albatella	0.99998105	0.6407259	0.5451487	0.6264795	0.88441217	0.9521129
GWORM127-09	Lepidoptera	Geometridae	Larentiinae	Cidariini	Acnemia	Horisme_tersata	0.9941146	0.8285026	0.7614885	0.68284696	0.25061712	0.18090871
FBCOB1045-10	Coleoptera	Staphylinidae	Tachyporinae	Macrocerini	Fagniezia	Cilea_silphoides	0.573005	0.9635607	0.18744336	0.16085885	0.10949156	0.06741851
GBCOF383-13	Diptera	Staphylinidae	Aleocharinae	Athetini	Atheta	Anomognathus_cuspidatus	0.94401276	0.99768364	0.8371289	0.858268	0.84177756	0.040221084
GBMNA36114-19	Diptera	Dolichopodidae	Culicinae	Aedini	Aedes	Aedes_communis	0.99999774	0.34641078	0.7254061	0.7832375	0.16502896	0.20628016
GBMIX2186-15	Sarcoptiformes	Scutoverticidae	Limoniinae	Exechiini	Lasionycta	Oryctes_nasicornis	0.76863474	0.29169607	0.20253412	0.20548871	0.17254898	0.058251493
GBEPT574-14	Trichoptera	Lepidostomatidae	Anteoninae	Braconini	Dufourea	Corticeus_fraxini	0.54169047	0.09246223	0.7443549	0.17818761	0.05313979	0.10326318
FBLMZ718-12	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Olindia	Cydia_indivisa	0.9973515	0.95574117	0.59331965	0.7190121	0.14696904	0.10970897
AMTPC298-15	Lepidoptera	Depressariidae	Depressariinae	Hesperiini	Agonopterix	Agonopterix_arenella	0.99718165	0.9819468	0.4040408	0.22233912	0.8800748	0.08268773
GBCOL909-12	Diptera	Scatopsidae	Orthocladiinae	Pentaneurini	Ampedus	Micropsectra_lindebergi	0.99248564	0.2799099	0.26687074	0.17417896	0.14441203	0.25904518
LEFIL580-10	Lepidoptera	Drepanidae	Thyatirinae	Eumaeini	Discoelius	Eucarta_virgo	0.9999994	0.21840397	0.31955016	0.35432136	0.11754077	0.068242855
GMGMP5118-18	Hymenoptera	Gasteruptiidae	Alyssontinae	Halictini	Theroscopus	Fenusella_nana	0.99998796	0.13814837	0.18941581	0.19365722	0.20432886	0.11517794
GBBSP817-15	Araneae	Philodromidae	Ecdyonurinae	Coreini	Neomida	Lasionhada_proxima	0.99928254	0.6269954	0.14366858	0.10192012	0.022225626	0.02107063
GMGMI1514-14	Diptera	Chloropidae	Otitinae	Meromyzini	Oscinella	Rhodesiella_plumiger	0.99971575	0.6077353	0.23766686	0.24627031	0.20887914	0.13959095
GBEPT2086-14	Trichoptera	Limnephilidae	Limnephilinae	Clytrini	Asynarchus	Limnephilus_femoratus	0.9999682	0.9989778	0.99292	0.2849301	0.13962919	0.12599967
GBCOG456-13	Coleoptera	Cimberididae	Cryptinae	Mordellini	Loensia	Evacanthus_acuminatus	0.9101316	0.08985452	0.23565671	0.11687599	0.08299358	0.084881395
GBCOE426-13	Diptera	Staphylinidae	Tachyporinae	Tachinusini	Tachyporus	Tachinus_proximus	0.9990466	0.53228164	0.34133977	0.35096568	0.148923	0.0481367
FBCOJ822-13	Hemiptera	Carabidae	Broscinae	Broscini	Carabus	Patrobus_australis	0.5246239	0.8935846	0.50432265	0.16311198	0.10190536	0.28325906
GWORD1056-08	Lepidoptera	Choreutidae	Ennominae	Xylenini	Ourapteryx	Ourapteryx_sambucaria	0.99686027	0.26713914	0.80950767	0.49467403	0.15941001	0.17150731
FBLMT510-09	Lepidoptera	Tineidae	Gnoristinae	Pennisetiini	Eusphecia	Carterocephalus_palaemon	0.9999962	0.4437151	0.29819855	0.11875642	0.04486262	0.16499767
FBCOC948-10	Coleoptera	Bostrichidae	Gnoristinae	Hyperini	Trogoderma	Trogoderma_glabrum	0.9985002	0.08466007	0.21822841	0.14433436	0.09186753	0.13378224
FBACA998-10	Hymenoptera	Psenidae	Chrysidinae	Crabronini	Mimumesa	Mimumesa_atratina	0.99999857	0.6260276	0.34866813	0.19221058	0.2418461	0.69473106
FBLMU737-09	Lepidoptera	Tortricidae	Tortricinae	Enarmoniini	Capua	Olindia_schumacherana	0.9999999	0.9293044	0.48965016	0.44317624	0.14550078	0.1412554
FBCOP540-13	Coleoptera	Scarabaeidae	Aphodiinae	Melolonthini	Trogoderma	Oryctes_nasicornis	0.8727195	0.8452047	0.26982492	0.3164304	0.33465058	0.20740125
BCHYM2910-14	Hymenoptera	Tenthredinidae	Nematinae	Dolerini	Hemichroa	Hemichroa_crocea	0.7175245	0.6851903	0.33226362	0.45534065	0.34805405	0.32537356
GBLAF195-14	Lepidoptera	Geometridae	Ennominae	Ourapterygini	Ourapteryx	Ourapteryx_sambucaria	0.9999753	0.96827567	0.93274045	0.7018903	0.36930728	0.60885614
FBCOP594-13	Coleoptera	Staphylinidae	Paederinae	Negastriini	Zorochros	Clemnius_decoratus	0.990908	0.94402254	0.24271138	0.09772238	0.066382974	0.06662428
FBLMZ645-12	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Dichrorampha	Dichrorampha_plumbana	0.9999994	0.99247724	0.6788949	0.9158396	0.80189836	0.24327461
FBACA201-10	Hymenoptera	Vespidae	Eumeninae	Halictini	Pieris	Cuneopalpus_cyanops	0.99519265	0.7528458	0.9588513	0.1438909	0.14879262	0.14484122
FBSYM687-10	Hymenoptera	Tenthredinidae	Heterarthrinae	Leptopsyllini	Fenusa	Fenusa_pumila	0.9989944	0.56785023	0.47419843	0.28290093	0.95643824	0.4670687
FBAPC361-10	Diptera	Chironomidae	Chironominae	Chironomini	Stempellina	Paratanytarsus_dissimilis	0.9729476	0.2061092	0.25258437	0.5095725	0.14862858	0.5392046
GWORU451-10	Lepidoptera	Geometridae	Ennominae	Ourapterygini	Ourapteryx	Ourapteryx_sambucaria	0.99596703	0.92221177	0.9964456	0.13893217	0.22302163	0.37531316
FBLMV283-09	Lepidoptera	Pyralidae	Phycitinae	Tanytarsini	Cryptoblabes	Cryptoblabes_bistriga	0.9626952	0.7254415	0.7361241	0.977751	0.25946292	0.6678663
GBCOF361-13	Neuroptera	Scarabaeidae	Lamproniinae	Eucosmini	Xylita	Linnavuoriana_sexmaculata	0.447977	0.62101865	0.0740984	0.09961842	0.11657125	0.09202663
GMGMU852-20	Diptera	Keroplatidae	Gnoristinae	Macrocerini	Dicranomyia	Culiseta_bergrothi	0.99999547	0.32199237	0.42261973	0.40069655	0.29837188	0.036524568
BCEAB526-17	Diptera	Dolichopodidae	Dioctriinae	Megatomini	Sciapus	Sciapus_platypterus	0.8774565	0.68809474	0.14890921	0.3430597	0.28859413	0.14900546
ODOPE906-11	Lepidoptera	Pyralidae	Phycitinae	Eriopygini	Laodamia	Laodamia_faecella	0.99677354	0.5352173	0.44794324	0.19173016	0.83711594	0.74192256
GCOL9401-16	Coleoptera	Scarabaeidae	Diaperinae	Aphodiini	Nitidula	Trichius_fasciatus	0.55641603	0.5370196	0.20117886	0.23037948	0.18174705	0.062721044
GBBSP637-15	Araneae	Dictynidae	Crabroninae	Pericomaini	Martania	Ceratocombus_corticalis	1.0	0.5262205	0.11177281	0.26789537	0.25716925	0.10574817
FBAPD213-11	Hymenoptera	Apidae	Nomadinae	Nomadini	Nomada	Nomada_striata	0.99999857	0.9895263	0.9839062	0.97272027	0.9775933	0.83176124
FBHET749-12	Hymenoptera	Tenthredinidae	Panurginae	Cercerini	Panurginus	Panurginus_romani	0.9382028	0.09653899	0.31279722	0.1244136	0.11922608	0.07644689
GWORL415-09	Lepidoptera	Drepanidae	Drepaninae	Lithosiini	Sphrageidus	Pentastiridius_leporinus	0.99996614	0.4997187	0.3143408	0.17558272	0.026593277	0.03440373
FBLMW208-10	Hymenoptera	Sciaridae	Anteoninae	Macrocerini	Peromyscopsylla	Psychoda_minuta	0.7524673	0.32545626	0.22236256	0.30714914	0.08616003	0.0922853
