ID	kingdom	phylum	class	order	family	genus	species
UDB037352	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY681201	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
LT993609	Fungi	Ascomycota	Sordariomycetes	Sordariales	unclassified	unclassified	unclassified
MW694884	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ389681	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	unclassified	unclassified
MH862333	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Vuilleminiaceae	Vuilleminia	Vuilleminia_coryli
AY681202	Fungi	Ascomycota	Sordariomycetes	Sordariales	Diplogelasinosporaceae	Diplogelasinospora	Diplogelasinospora_grovesii
DQ389682	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	unclassified	unclassified
AY681203	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeridaceae	Lasiosphaeris	Lasiosphaeris_hispida
KY104504	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	unclassified	unclassified	unclassified
DQ389683	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	unclassified	unclassified
AY681204	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium_strumarium
U51948	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Arthrobotrys	unclassified
MW694887	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
DQ389684	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_microrhiza
DQ389685	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	unclassified
JX133168	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW694888	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ389686	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
MW826576	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Pleurodesmospora	unclassified
JX133169	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ389687	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KY488549	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ897820	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Microcera	Microcera_rubra
DQ389688	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
HQ201333	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT014019	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH084757	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	unclassified	unclassified
KM675727	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ389689	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK372308	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ201335	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ462317	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH084759	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK560878	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
HQ201336	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH166762	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ201337	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ911595	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KF667369	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	unclassified
HQ201339	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EF175552	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
HQ897828	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cosmospora	Cosmospora_cymosa
KX751712	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AB692001	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX454802	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unclassified	unclassified	unclassified
JN886792	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	unclassified
UDB032145	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY105376	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Hasegawaea	Hasegawaea_japonica
KX341985	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB032148	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Xylobolus	Xylobolus_frustulatus
EF070415	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
KF447891	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unclassified	unclassified	unclassified
GU980630	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AB481260	Fungi	Ascomycota	Leotiomycetes	Helotiales	unclassified	unclassified	unclassified
KU739858	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KF447893	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	unclassified
UDB037810	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	unclassified
KC411674	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	unclassified	unclassified
FJ766094	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU295639	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudocamarosporium	Pseudocamarosporium_africanum
KF447895	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	unclassified	unclassified
KX171343	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EF669934	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	unclassified
EU784352	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK442570	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KF582795	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	unclassified	unclassified	unclassified
EU784354	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK069419	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN655979	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ028049	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KF582796	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Neopestalotiopsis	unclassified
KX086684	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
EU784356	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU041721	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
AY755351	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU041723	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KP765610	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK442577	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH858363	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnascella	unclassified
AY755357	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ834511	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_macrosclerotiorum
UDB011660	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KP259842	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
FN907912	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Schizopora	Schizopora_paradoxa
GQ981489	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KT456205	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN604410	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	unclassified	unclassified
FN907914	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ054568	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
LR136973	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma	Arthroderma_gertleri
FN907916	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX460984	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX460985	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KF657314	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ834517	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_taxi
JX460986	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MT319474	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB011668	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena_inclinata
MK211721	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX460987	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX460988	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ303287	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cylindriaceae	Cylindrium	Cylindrium_algarvense
HQ625014	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ303288	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MK211723	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH542482	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Erythrogloeaceae	Dendrostoma	unclassified
HQ630312	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_nantahalensis
JF832624	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unclassified	unclassified	unclassified
KX960762	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB015551	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ630313	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JF832625	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thyronectria	unclassified
UDB015552	Fungi	Basidiomycota	Agaricomycetes	unclassified	unclassified	unclassified	unclassified
KX960763	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	unclassified	unclassified
UDB015553	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	unclassified	unclassified
MH542486	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
HQ630315	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_mutabilis
MN562130	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ630316	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Necromortierella	Necromortierella_dichotoma
MN562131	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MH542488	Fungi	Ascomycota	Sordariomycetes	Diaporthales	unclassified	unclassified	unclassified
MN947408	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ630317	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_microzygospora
DQ873655	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562132	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562133	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	unclassified	unclassified
MN619681	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN947409	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562134	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
GQ203810	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KX882644	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ577974	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus_sylvaticus
HQ318235	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB028178	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN749283	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562135	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
UDB015559	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562136	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ318236	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KJ577975	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unclassified	unclassified	unclassified
KU179105	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KY290983	Fungi	Basidiomycota	unclassified	unclassified	unclassified	unclassified	unclassified
KT625528	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562138	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ491409	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
KU179108	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
HQ318239	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN749287	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MN562139	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
LT993613	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Staphylotrichum	Staphylotrichum_coccosporum
AY347327	Fungi	Ascomycota	Sordariomycetes	unclassified	unclassified	unclassified	unclassified
MN708231	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	unclassified	unclassified
KY924929	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	unclassified	unclassified
EU644701	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
DQ104711	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	unclassified
FJ804490	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	Ophiostoma_denticiliatum
GQ203819	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
JX133172	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
MW694892	Fungi	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
