"ID" "Class" "Order" "Family" "Subfamily" "Genus" "Prob_Class" "Prob_Order" "Prob_Family" "Prob_Subfamily" "Prob_Genus"
"10272" "FBSYB1237-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Allantinae" "Empria" 1 1 1 1 1
"10273" "FBSYB1238-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Allantinae" "Empria" 1 1 1 1 1
"10274" "FBSYB1242-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Allantinae" "Empria" 1 1 1 1 1
"10275" "FBSYB1243-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Allantinae" "Empria" 1 1 1 1 1
"10276" "FBSYB1251-12" "Insecta" "Hymenoptera" "Diprionidae" "Diprioninae" "Gilpinia" 1 1 1 1 1
"10277" "FBSYB1254-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hemichroa" 1 1 1 1 1
"10278" "FBSYB1255-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hoplocampa" 1 1 1 1 1
"10279" "FBSYB1256-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hoplocampa" 1 1 1 1 1
"10280" "FBSYB1258-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hoplocampa" 0.98 0.87 0.81 0.8 0.49
"10281" "FBSYB1259-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hoplocampa" 1 0.89 0.85 0.7 0.61
"10282" "FBSYB1260-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hoplocampa" 1 0.87 0.84 0.7 0.55
"10283" "FBSYB1261-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hoplocampa" 1 1 1 1 0.99
"10284" "FBSYB1263-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Macrophya" 1 0.93 0.9 0.55 0.4
"10285" "FBSYB1264-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Macrophya" 1 0.93 0.9 0.55 0.4
"10286" "FBSYB1267-12" "Insecta" "Hymenoptera" "Dryinidae" "Bocchinae" "Bocchus" 0.85 0.42 0.1 0.05 0.05
"10287" "FBSYB1268-12" "Insecta" "Hymenoptera" "Diprionidae" "Monocteninae" "Monoctenus" 1 1 1 1 1
"10288" "FBSYB1269-12" "Insecta" "Hymenoptera" "Diprionidae" "Monocteninae" "Monoctenus" 1 1 1 1 1
"10289" "FBSYB1270-12" "Insecta" "Hymenoptera" "Diprionidae" "Monocteninae" "Monoctenus" 1 1 1 1 1
"10290" "FBSYB1271-12" "Insecta" "Hymenoptera" "Diprionidae" "Monocteninae" "Monoctenus" 1 1 1 1 1
"10291" "FBSYB1273-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Heterarthrinae" "Profenusa" 0.98 0.33 0.3 0.24 0.17
"10292" "FBSYB1274-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Allantinae" "Monsoma" 1 1 1 1 1
"10293" "FBSYB1275-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Allantinae" "Monsoma" 1 1 1 1 1
"10294" "FBSYB1286-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 0.89 0.84 0.81 0.8
"10295" "FBSYB1293-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Pachyprotasis" 1 1 1 1 1
"10296" "FBSYB1294-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Pachyprotasis" 1 1 1 1 1
"10297" "FBSYB1295-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Pachyprotasis" 1 1 1 1 1
"10298" "FBSYB1296-12" "Insecta" "Hymenoptera" "Pamphiliidae" "Pamphiliinae" "Pamphilius" 0.95 0.77 0.59 0.59 0.59
"10299" "FBSYB1297-12" "Insecta" "Hymenoptera" "Pamphiliidae" "Pamphiliinae" "Pamphilius" 1 1 1 1 1
"10300" "FBSYB1298-12" "Insecta" "Hymenoptera" "Pamphiliidae" "Pamphiliinae" "Pamphilius" 1 1 1 1 1
"10301" "FBSYB1301-12" "Insecta" "Hymenoptera" "Pamphiliidae" "Pamphiliinae" "Pamphilius" 1 1 1 1 1
"10302" "FBSYB1303-12" "Insecta" "Hymenoptera" "Pamphiliidae" "Pamphiliinae" "Pamphilius" 1 1 1 1 1
"10303" "FBSYB1304-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Mesoneura" 1 0.88 0.87 0.53 0.49
"10304" "FBSYB1305-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Mesoneura" 1 0.88 0.87 0.53 0.49
"10305" "FBSYB1306-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Heterarthrinae" "Parna" 1 0.89 0.7 0.67 0.66
"10306" "FBSYB1309-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Blennocampinae" "Phymatocera" 1 1 1 1 1
"10307" "FBSYB1310-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Platycampus" 1 1 1 1 1
"10308" "FBSYB1312-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10309" "FBSYB1315-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10310" "FBSYB1316-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10311" "FBSYB1320-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Mesoneura" 1 0.61 0.44 0.16 0.16
"10312" "FBSYB1321-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 0.97 0.91 0.36 0.34
"10313" "FBSYB1322-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Rhogogaster" 1 1 1 1 1
"10314" "FBSYB1323-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Siobla" 1 0.9 0.9 0.58 0.18
"10315" "FBSYB1324-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 0.91 0.9 0.63 0.52
"10316" "FBSYB1325-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 0.96 0.94 0.8 0.72
"10317" "FBSYB1329-12" "Insecta" "Hymenoptera" "Argidae" "Sterictiphorinae" "Sterictiphora" 1 1 1 1 1
"10318" "FBSYB1331-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hoplocampa" 1 1 1 1 1
"10319" "FBSYB1332-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hoplocampa" 1 1 1 1 1
"10320" "FBSYB1334-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Hoplocampa" 1 1 1 1 1
"10321" "FBSYB1338-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 0.91 0.87 0.72 0.64
"10322" "FBSYB1339-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 0.91 0.87 0.72 0.64
"10323" "FBSYB1342-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Heterarthrinae" "Parna" 1 0.93 0.9 0.44 0.25
"10324" "FBSYB1343-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Heterarthrinae" "Parna" 1 0.92 0.89 0.44 0.25
"10325" "FBSYB1351-12" "Insecta" "Diptera" "Tephritidae" "Tephritinae" "Chaetostomella" 1 0.34 0.07 0.07 0.06
"10326" "FBSYB1352-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Heterarthrinae" "Caliroa" 1 1 1 1 1
"10327" "FBSYB1353-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10328" "FBSYB1354-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10329" "FBSYB1356-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10330" "FBSYB1357-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10331" "FBSYB1362-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10332" "FBSYB1364-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10333" "FBSYB1365-12" "Insecta" "Hymenoptera" "Ichneumonidae" "Phygadeuontinae" "Megacara" 0.9 0.61 0.45 0.1 0.1
"10334" "FBSYB1375-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Allantinae" "Monsoma" 1 1 1 1 1
"10335" "FBSYB1376-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Allantinae" "Monsoma" 1 1 1 1 1
"10336" "FBSYB1383-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Heterarthrinae" "Heterarthrus" 1 1 1 1 1
"10337" "FBSYB1408-12" "Insecta" "Hymenoptera" "Cephidae" "Cephinae" "Phylloecus" 1 1 1 1 1
"10338" "FBSYB1409-12" "Insecta" "Hymenoptera" "Cephidae" "Cephinae" "Phylloecus" 1 1 1 1 1
"10339" "FBSYB1412-12" "Insecta" "Hymenoptera" "Pamphiliidae" "Cephalciinae" "Acantholyda" 1 1 1 1 1
"10340" "FBSYB1415-12" "Insecta" "Hymenoptera" "Cephidae" "Cephinae" "Cephus" 1 1 1 1 1
"10341" "FBSYB1425-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Strongylogaster" 1 1 1 1 1
"10342" "FBSYB1429-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10343" "FBSYB1438-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10344" "FBSYB1439-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10345" "FBSYB1440-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10346" "FBSYB1442-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10347" "FBSYB1452-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10348" "FBSYB1453-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10349" "FBSYB1454-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10350" "FBSYB1455-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10351" "FBSYB1456-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10352" "FBSYB1457-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10353" "FBSYB1466-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10354" "FBSYB1467-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10355" "FBSYB1468-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 0.99 0.99
"10356" "FBSYB1470-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10357" "FBSYB1483-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Macrophya" 1 1 0.99 0.98 0.93
"10358" "FBSYB1484-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 0.99 0.99 0.92 0.92
"10359" "FBSYB1485-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 0.99 0.99 0.92 0.92
"10360" "FBSYB1487-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10361" "FBSYB1489-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10362" "FBSYB1490-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10363" "FBSYB1495-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10364" "FBSYB1496-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10365" "FBSYB1499-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10366" "FBSYB1521-12" "Insecta" "Hymenoptera" "Bethylidae" "Scleroderminae" "Plastanoxus" 1 0.72 0.14 0.11 0.11
"10367" "FBSYB1522-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Allantinae" "Allantus" 1 1 1 1 1
"10368" "FBSYB1535-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10369" "FBSYB1536-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10370" "FBSYB1538-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10371" "FBSYB1542-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10372" "FBSYB1543-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10373" "FBSYB1544-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10374" "FBSYB1545-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10375" "FBSYB1546-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10376" "FBSYB1554-12" "Insecta" "Hymenoptera" "Dryinidae" "Bocchinae" "Bocchus" 0.85 0.42 0.1 0.05 0.05
"10377" "FBSYB1555-12" "Insecta" "Hymenoptera" "Dryinidae" "Bocchinae" "Bocchus" 0.85 0.42 0.1 0.05 0.05
"10378" "FBSYB1556-12" "Insecta" "Hymenoptera" "Argidae" "Arginae" "Arge" 0.98 0.89 0.85 0.85 0.85
"10379" "FBSYB1571-12" "Insecta" "Hymenoptera" "Argidae" "Arginae" "Arge" 1 0.67 0.54 0.54 0.54
"10380" "FBSYB1573-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Heterarthrinae" "Caliroa" 1 1 1 1 1
"10381" "FBSYB1574-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Heterarthrinae" "Caliroa" 1 1 1 1 1
"10382" "FBSYB1578-12" "Insecta" "Hymenoptera" "Cimbicidae" "Abiinae" "Abia" 1 1 1 1 1
"10383" "FBSYB1592-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10384" "FBSYB1603-12" "Insecta" "Hymenoptera" "Argidae" "Arginae" "Arge" 1 1 1 1 1
"10385" "FBSYB1604-12" "Insecta" "Hymenoptera" "Pamphiliidae" "Pamphiliinae" "Pamphilius" 1 1 1 1 1
"10386" "FBSYB1614-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10387" "FBSYB1634-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 0.99 0.99 0.99
"10388" "FBSYB1642-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 0.99 0.99 0.99 0.99
"10389" "FBSYB1644-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 0.97 0.97 0.92
"10390" "FBSYB1654-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 0.99 0.99 0.99 0.99
"10391" "FBSYB1656-12" "Insecta" "Diptera" "Cecidomyiidae" "Porricondylinae" "Spungisomyia" 1 0.24 0.1 0.1 0.1
"10392" "FBSYB1657-12" "Insecta" "Diptera" "Cecidomyiidae" "Porricondylinae" "Spungisomyia" 1 0.24 0.1 0.1 0.1
"10393" "FBSYB1658-12" "Insecta" "Diptera" "Cecidomyiidae" "Porricondylinae" "Spungisomyia" 1 0.24 0.1 0.1 0.1
"10394" "FBSYB1659-12" "Insecta" "Hymenoptera" "Cimbicidae" "Cimbicinae" "Trichiosoma" 1 1 1 1 1
"10395" "FBSYB1660-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10396" "FBSYB1661-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10397" "FBSYB1662-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10398" "FBSYB1670-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10399" "FBSYB1673-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10400" "FBSYB1674-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10401" "FBSYB1675-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 0.99
"10402" "FBSYB1676-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 0.99
"10403" "FBSYB1677-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10404" "FBSYB1678-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10405" "FBSYB1679-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10406" "FBSYB1680-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10407" "FBSYB1681-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 0.99 0.98 0.98 0.98
"10408" "FBSYB1682-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 0.99 0.98 0.98 0.98
"10409" "FBSYB1683-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 0.99 0.98 0.98 0.98
"10410" "FBSYB1684-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 0.99 0.98 0.98 0.98
"10411" "FBSYB1685-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 0.99 0.98 0.98 0.98
"10412" "FBSYB1686-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 0.99 0.99 0.99
"10413" "FBSYB1687-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 0.99 0.99 0.99
"10414" "FBSYB1696-12" "Insecta" "Diptera" "Cecidomyiidae" "Porricondylinae" "Spungisomyia" 1 0.24 0.1 0.1 0.1
"10415" "FBSYB1697-12" "Insecta" "Diptera" "Cecidomyiidae" "Porricondylinae" "Spungisomyia" 1 0.24 0.1 0.1 0.1
"10416" "FBSYB1698-12" "Insecta" "Diptera" "Cecidomyiidae" "Porricondylinae" "Spungisomyia" 1 0.24 0.1 0.1 0.1
"10417" "FBSYB170-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 0.91 0.87 0.67 0.59
"10418" "FBSYB1704-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10419" "FBSYB1705-12" "Insecta" "Hymenoptera" "Xiphydriidae" "Xiphydriinae" "Xiphydria" 1 1 1 1 1
"10420" "FBSYB1707-12" "Insecta" "Hymenoptera" "Diprionidae" "Diprioninae" "Neodiprion" 1 1 1 1 1
"10421" "FBSYB1708-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10422" "FBSYB1709-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10423" "FBSYB1710-12" "Insecta" "Hymenoptera" "Tenthredinidae" "Selandriinae" "Dolerus" 1 1 1 1 1
"10424" "FBSYB195-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10425" "FBSYB199-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10426" "FBSYB204-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10427" "FBSYB206-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10428" "FBSYB219-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10429" "FBSYB229-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10430" "FBSYB230-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10431" "FBSYB232-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Endophytus" 1 0.72 0.7 0.52 0.19
"10432" "FBSYB236-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Rhogogaster" 1 1 1 1 1
"10433" "FBSYB238-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 0.99 0.95 0.63 0.61
"10434" "FBSYB241-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10435" "FBSYB243-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 0.97 0.53 0.53
"10436" "FBSYB258-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10437" "FBSYB265-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10438" "FBSYB271-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10439" "FBSYB272-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 0.94
"10440" "FBSYB275-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10441" "FBSYB277-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 0.99 0.97 0.96 0.95 0.88
"10442" "FBSYB278-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10443" "FBSYB279-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10444" "FBSYB280-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10445" "FBSYB282-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10446" "FBSYB283-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10447" "FBSYB284-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Mesoneura" 0.97 0.72 0.6 0.36 0.21
"10448" "FBSYB300-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Blennocampinae" "Rhadinoceraea" 0.98 0.84 0.73 0.24 0.2
"10449" "FBSYB301-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Blennocampinae" "Rhadinoceraea" 0.98 0.84 0.73 0.24 0.2
"10450" "FBSYB303-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Blennocampinae" "Periclista" 1 1 1 1 1
"10451" "FBSYB313-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Blennocampinae" "Periclista" 1 1 1 1 1
"10452" "FBSYB319-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Pachyprotasis" 1 1 1 1 1
"10453" "FBSYB335-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 0.99
"10454" "FBSYB336-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Euura" 1 1 1 1 1
"10455" "FBSYB348-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Mesoneura" 1 0.99 0.94 0.41 0.25
"10456" "FBSYB350-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 0.99 0.98 0.4 0.4
"10457" "FBSYB355-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10458" "FBSYB356-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10459" "FBSYB361-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10460" "FBSYB366-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10461" "FBSYB368-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 1 1
"10462" "FBSYB369-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Pristiphora" 1 1 1 0.99 0.52
"10463" "FBSYB380-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Rhogogaster" 1 1 1 1 1
"10464" "FBSYB381-11" "Insecta" "Hymenoptera" "Ichneumonidae" "Ichneumoninae" "Mevesia" 0.99 0.68 0.14 0.13 0.06
"10465" "FBSYB404-11" "Insecta" "Hymenoptera" "Ichneumonidae" "Ichneumoninae" "Mevesia" 0.99 0.68 0.14 0.13 0.06
"10466" "FBSYB417-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Stauronematus" 0.99 0.59 0.54 0.36 0.29
"10467" "FBSYB425-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
"10468" "FBSYB442-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 0.97 0.97 0.8 0.72
"10469" "FBSYB450-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredopsis" 1 1 1 1 1
"10470" "FBSYB452-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredopsis" 1 1 1 1 1
"10471" "FBSYB473-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Mesoneura" 1 0.87 0.87 0.66 0.59
"10472" "FBSYB474-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Nematinae" "Mesoneura" 1 0.98 0.98 0.59 0.56
"10473" "FBSYB475-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Heterarthrinae" "Parna" 0.94 0.8 0.74 0.42 0.26
"10474" "FBSYB482-11" "Insecta" "Hymenoptera" "Tenthredinidae" "Tenthredininae" "Tenthredo" 1 1 1 1 1
