ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
KU659609		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.76	Hymenochaetales	0.27	Hymenochaetaceae	0.18	Fuscoporia	0.12	Fuscoporia_ferrea	0.12
JN936994		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.91	Glomerellales	0.30	Plectosphaerellaceae	0.23	Brunneochlamydosporium	0.18	Brunneochlamydosporium_nepalense	0.18
MZ484592		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.91	Hymenochaetaceae	0.91	Phellinus	0.47	Inonotus_glomeratus	0.33
EU846308		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Boletales	0.99	Suillaceae	0.42	Suillus	0.42	Suillus_flavidus	0.41
MG585280		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	1.00	Hymenochaetaceae	1.00	Porodaedalea	1.00	Porodaedalea_kesiyae	1.00
AY677297		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Thelonectria	1.00	Thelonectria_trachosa	1.00
MW240647		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	1.00	Apiospora	1.00	Apiospora_pseudospegazzinii	1.00
JN936995		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.94	Diaporthales	0.70	Cytosporaceae	0.25	Cytospora	0.25	Cytospora_diatrypelloidea	0.18
MW628021		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hydnangiaceae	0.34	Hydnangium	0.34	Hydnangium_kanuka	0.34
MZ484594		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	1.00	Hymenochaetaceae	1.00	Inonotus	0.55	Inonotus_glomeratus	0.53
MW240648		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	0.95	Apiospora	0.95	Apiospora_pseudospegazzinii	0.65
MZ484595		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.91	Hymenochaetaceae	0.91	Phellinus	0.45	Inonotus_glomeratus	0.18
KY872649		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.76	Agaricales	0.34	Physalacriaceae	0.13	Strobilurus	0.13	Strobilurus_stephanocystis	0.13
HM488501		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.88	Agaricales	0.27	Polyporaceae	0.19	Ceratobasidium	0.12	Ceratobasidium_anceps	0.12
MZ484598		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	0.94	Hymenochaetaceae	0.94	Phellinus	0.58	Phellinus_spiculosus	0.18
MG857095		Fungi	1.00	Basidiomycota	0.88	Agaricomycetes	0.80	Russulales	0.32	Peniophoraceae	0.28	Vararia	0.16	Exidia_glandulosa	0.15
KF570154		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	0.98	Plagiostoma	0.89	Plagiostoma_barriae	0.73
KR607194		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.89	Agaricales	0.68	Omphalotaceae	0.12	Granulobasidium	0.11	Granulobasidium_vellereum	0.11
MN162023		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Mycosphaerella	0.55	Mycosphaerella_etlingerae	0.55
LN850960		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Microascaceae	1.00	Cephalotrichum	1.00	Cephalotrichum_asperulum	1.00
FJ531872		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.94	Agaricales	0.87	Psathyrellaceae	0.56	Coprinopsis	0.32	Coprinopsis_atramentaria	0.30
KR607195		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.87	Agaricales	0.74	Physalacriaceae	0.20	Armillaria	0.09	Phaeomarasmius_erinaceus	0.06
KR872619		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.87	Russulales	0.58	Russulaceae	0.50	Lactarius	0.50	Lactarius_subdulcis	0.36
KF570156		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Diaporthales	0.99	Cytosporaceae	0.59	Cytospora	0.59	Diaporthe_amygdali	0.30
KT222391		Fungi	1.00	Ascomycota	0.76	Sordariomycetes	0.16	Saccharomycetales	0.13	Orbiliaceae	0.10	Tricharina	0.07	Arthrobotrys_cylindrosporus	0.06
KX079700		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.42	Sareales	0.33	Sareaceae	0.33	Sarea	0.33	Sarea_resinae	0.33
EU010261		Fungi	1.00	Ascomycota	0.96	Eurotiomycetes	0.77	Phaeomoniellales	0.40	Celotheliaceae	0.29	Minutiella	0.20	Minutiella_tardicola	0.20
FN547530		Fungi	1.00	Ascomycota	0.61	Saccharomycetes	0.44	Saccharomycetales	0.44	Saccharomycetaceae	0.15	Kondoa	0.10	Kondoa_subrosea	0.08
LC517882		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Apiosporaceae	1.00	Apiospora	1.00	Apiospora_pseudospegazzinii	0.75
KF570159		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Stilbosporaceae	1.00	Stegonsporium	1.00	Stegonsporium_acerophilum	1.00
LN850963		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Microascaceae	1.00	Cephalotrichum	1.00	Cephalotrichum_guizhouense	0.99
HM991265		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Gymnoascaceae	1.00	Arachniotus	1.00	Arachniotus_dankaliensis	1.00
HM991266		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Onygenales	1.00	Gymnoascaceae	1.00	Arachniotus	0.96	Arachniotus_littoralis	0.95
KM236752		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Fusarium	1.00	Fusarium_buharicum	0.71
AB099900		Fungi	1.00	Basidiomycota	0.70	Agaricomycetes	0.66	Boletales	0.34	Boletaceae	0.31	Boletus	0.31	Boletus_reticulatus	0.31
MK141061		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.95	Agaricales	0.82	Strophariaceae	0.33	Stropharia	0.26	Stropharia_coronilla	0.25
LN850966		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Microascaceae	1.00	Cephalotrichum	1.00	Cephalotrichum_guizhouense	1.00
EU056982		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.95	Calonarius	0.95	Calonarius_piceae	0.95
HQ843767		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Mariannaea	1.00	Mariannaea_samuelsii	1.00
GU367051		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Plagiostoma	0.99	Plagiostoma_barriae	0.96
KT936259		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Mucor	1.00	Mucor_piriformis	1.00
MK050321		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Derxomyces	1.00	Derxomyces_yunnanensis	1.00
MK400258		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.44	Helotiales	0.21	Sclerotiniaceae	0.15	Botrytis	0.11	Botrytis_caroliniana	0.11
AF176265		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Clavicipitaceae	1.00	Epichloe	1.00	Epichloe_uncinata	0.99
MK050323		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Bulleribasidium	1.00	Bulleribasidium_panici	1.00
AM882842		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.83	Agaricales	0.79	Psathyrellaceae	0.23	Clitocybe	0.18	Clitocybe_harmajae	0.14
EF595857		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Physalacriaceae	1.00	Flammulina	1.00	Flammulina_filiformis	0.55
KJ595000		Fungi	1.00	Ascomycota	0.42	Mucoromycetes	0.33	Mucorales	0.33	Mucoraceae	0.25	Mucor	0.17	Alloascoidea_hylecoeti	0.08
MK050326		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	0.72	Tremellales	0.72	Bulleribasidiaceae	0.72	Bulleribasidium	0.72	Bulleribasidium_foliicola	0.46
MK050325		Fungi	1.00	Basidiomycota	0.93	Tremellomycetes	0.74	Tremellales	0.74	Bulleribasidiaceae	0.74	Bulleribasidium	0.36	Dioszegia_buhagiarii	0.25
MF372800		Fungi	1.00	Ascomycota	0.67	Saccharomycetes	0.48	Saccharomycetales	0.48	Lipomycetaceae	0.15	Kockiozyma	0.13	Kockiozyma_suomiensis	0.13
MK050328		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Bulleribasidium	1.00	Bulleribasidium_foliicola	1.00
MG585741		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Cryphonectriaceae	1.00	Celoporthe	1.00	Celoporthe_eucalypti	1.00
MK484055		Fungi	1.00	Ascomycota	0.62	Agaricomycetes	0.23	Onygenales	0.15	Hymenochaetaceae	0.09	Phellinus	0.09	Phellinus_overholtsii	0.07
MG793466		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Russulaceae	1.00	Lactarius	1.00	Lactarius_subdulcis	0.56
KM657876		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_grandiomyces	0.26
GU367059		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Plagiostoma	0.99	Plagiostoma_barriae	0.93
AM882849		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.95	Mycenaceae	0.31	Mycena	0.30	Calyptella_capula	0.12
MG741995		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricaceae	0.91	Chlorophyllum	0.52	Chlorophyllum_hortense	0.52
KY104577		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Pichiaceae	1.00	Pichia	1.00	Pichia_kudriavzevii	1.00
KM657878		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_daliensis	1.00
KM657879		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_grandiomyces	0.97
GU324760		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.65	Xylariaceae	0.64	Penzigia	0.62	Penzigia_compuncta	0.62
GU324761		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Xylariaceae	1.00	Penzigia	0.98	Penzigia_compuncta	0.98
MG585747		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Cryphonectriaceae	1.00	Celoporthe	0.98	Celoporthe_eucalypti	0.98
FR750063		Fungi	1.00	Ascomycota	0.54	Saccharomycetes	0.39	Saccharomycetales	0.39	Lipomycetaceae	0.11	Candida	0.07	Tritirachium_cinnamomeum	0.04
AY487956		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.92	Geastrales	0.66	Geastraceae	0.66	Sphaerobolus	0.66	Sphaerobolus_stellatus	0.66
MT981606		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.86	Agaricales	0.56	Mycenaceae	0.24	Mycena	0.23	Clitocybe_gibba	0.20
HF934906		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Pleosporaceae	1.00	Curvularia	1.00	Curvularia_oryzae	0.56
MT981608		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.97	Agaricales	0.56	Pleurotaceae	0.12	Hohenbuehelia	0.09	Hohenbuehelia_leightonii	0.08
KU519034		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	0.99	Tulostoma	0.89	Tulostoma_brumale	0.89
AB091675		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Irpicaceae	1.00	Ceriporia	1.00	Ceriporia_lacerata	1.00
UDB035236		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	0.98	Diaporthe_lusitanicae	0.69
MN902070		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.79	Cantharellales	0.59	Hydnaceae	0.56	Sistotrema	0.56	Sistotrema_eximum	0.52
UDB035237		Fungi	1.00	Mortierellomycota	1.00	Mortierellomycetes	1.00	Mortierellales	1.00	Mortierellaceae	1.00	Mortierella	0.59	Mortierella_echinula	0.55
L78301		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Clavicipitaceae	1.00	Epichloe	0.98	Epichloe_amarillans	0.91
KX396549		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.91	Ophiostomatales	0.85	Ophiostomataceae	0.85	Sporothrix	0.46	Sporothrix_polyporicola	0.17
UDB035239		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.60	Stagonospora	0.60	Stagonospora_pseudovitensis	0.60
KM203118		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Pseudocercospora	1.00	Pseudocercospora_tereticornis	0.99
JX987667		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Mycena	0.80	Mycena_citrinomarginata	0.55
JX454879		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.94	Entolomataceae	0.72	Entoloma	0.70	Entoloma_sericeum	0.59
AY559447		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Debaryomycetaceae	1.00	Yamadazyma	1.00	Yamadazyma_paraphyllophila	0.86
DQ202514		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Tricladiaceae	1.00	Tricladium	1.00	Tricladium_varicosporioides	1.00
AB594796		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	1.00	Discosia	1.00	Discosia_yakushimensis	1.00
HQ153411		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.96	Meruliaceae	0.55	Mycoacia	0.44	Mycoacia_uda	0.44
MK607027		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.96	Agaricales	0.76	Agaricaceae	0.21	Montagnea	0.13	Montagnea_arenaria	0.13
DQ202518		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Helotiaceae	1.00	Dimorphospora	1.00	Dimorphospora_foliicola	1.00
MK607029		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.95	Agaricales_fam_Incertae_sedis_Panaeolus	0.18	Panaeolus	0.18	Panaeolus_acuminatus	0.13
AB594799		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	0.99	Seimatosporium	0.69	Seimatosporium_pistaciae	0.61
KY524361		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.72	Russulales	0.23	Peniophoraceae	0.12	Phaeolus	0.10	Phaeolus_schweinitzii	0.10
MT934884		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Agaricales	0.99	Physalacriaceae	0.40	Flammulina	0.36	Flammulina_elastica	0.24
AY841862		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Mrakiaceae	1.00	Udeniomyces	1.00	Udeniomyces_pyricola	1.00
UDB018189		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Paralepista	0.36	Paralepista	0.36	Paralepista_flaccida	0.36
MZ079120		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.84	Agaricales	0.33	Serpulaceae	0.16	Serpula	0.16	Serpula_lacrymans	0.08
AB793784		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Nakazawaea	0.99	Nakazawaea	0.99	Nakazawaea_holstii	0.30
MW443071		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideales	1.00	Saccotheciaceae	1.00	Pseudosydowia	1.00	Pseudosydowia_indooroopillyensis	1.00
MG137078		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Polyporales_fam_Incertae_sedis_Cyanosporus	1.00	Cyanosporus	1.00	Cyanosporus_cyanescens	1.00
AB440280		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Pichiaceae	1.00	Ogataea	1.00	Ogataea_pini	0.70
HQ153415		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.50	Psathyrellaceae	0.46	Phlebia	0.31	Phlebia_centrifuga	0.27
AB440281		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Pichiaceae	1.00	Ogataea	1.00	Ogataea_pini	0.93
MW443073		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideales	1.00	Saccotheciaceae	1.00	Pseudosydowia	1.00	Pseudosydowia_indooroopillyensis	1.00
KF717580		Fungi	1.00	Ascomycota	0.76	Sordariomycetes	0.26	Pezizales	0.19	Pyronemataceae	0.17	Xanthophyllomyces	0.13	Xanthophyllomyces_dendrorhous	0.13
AB440282		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Pichiaceae	1.00	Ogataea	1.00	Ogataea_pini	0.96
AB440283		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Pichiaceae	1.00	Ogataea	1.00	Ogataea_henricii	0.42
KF717581		Fungi	1.00	Ascomycota	0.57	Agaricomycetes	0.30	Pleosporales	0.16	Phaeosphaeriaceae	0.14	Mauginiella	0.12	Mauginiella_scaettae	0.12
AB440284		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Pichiaceae	1.00	Ogataea	1.00	Ogataea_saltuana	0.47
KF717582		Fungi	1.00	Ascomycota	0.66	Dothideomycetes	0.24	Pleosporales	0.19	Pleosporaceae	0.11	Utharomyces	0.06	Utharomyces_epallocaulus	0.06
KF717583		Fungi	1.00	Ascomycota	0.60	Dothideomycetes	0.32	Agaricales	0.11	Mortierellaceae	0.07	Stagonospora	0.06	Stagonospora_pseudovitensis	0.06
MW443076		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideales	1.00	Saccotheciaceae	1.00	Pseudosydowia	1.00	Pseudosydowia_indooroopillyensis	1.00
AB440285		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Pichiaceae	1.00	Ogataea	1.00	Ogataea_pini	0.51
KX388680		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.80	Cantharellales	0.48	Hydnaceae	0.32	Sistotrema	0.32	Sistotrema_brinkmannii	0.17
MW443077		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Dothideales	1.00	Saccotheciaceae	1.00	Pseudosydowia	1.00	Pseudosydowia_indooroopillyensis	1.00
KX388681		Fungi	1.00	Basidiomycota	0.85	Agaricomycetes	0.74	Cantharellales	0.48	Hydnaceae	0.40	Sistotrema	0.40	Sistotrema_brinkmannii	0.22
KP765680		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.99	Stagonospora	0.99	Stagonospora_pseudovitensis	0.99
UDB000350		Fungi	1.00	Basidiomycota	0.81	Agaricomycetes	0.70	Agaricales	0.19	Atheliaceae	0.14	Butlerelfia	0.13	Butlerelfia_eustacei	0.13
MT085722		Fungi	1.00	Ascomycota	0.51	Saccharomycetes	0.46	Saccharomycetales	0.46	Mortierellaceae	0.18	Mortierella	0.18	Mortierella_polygonia	0.09
KX388682		Fungi	1.00	Basidiomycota	0.79	Agaricomycetes	0.50	Cantharellales	0.32	Hydnaceae	0.22	Sistotrema	0.22	Sistotrema_brinkmannii	0.14
KF717585		Fungi	1.00	Ascomycota	0.62	Agaricomycetes	0.31	Hymenochaetales	0.18	Thelebolaceae	0.14	Thelebolus	0.14	Thelebolus_globosus	0.14
KC878618		Fungi	1.00	Ascomycota	0.91	Sordariomycetes	0.62	Microascales	0.30	Microascaceae	0.20	Microascus	0.19	Microascus_hyalinus	0.07
KT152144		Fungi	1.00	Ascomycota	0.63	Agaricomycetes	0.34	Myriangiales	0.13	Elsinoaceae	0.12	Elsinoe	0.10	Kazachstania_lodderae	0.03
MT085724		Fungi	1.00	Ascomycota	0.46	Saccharomycetes	0.41	Saccharomycetales	0.41	Mucoraceae	0.37	Cokeromyces	0.23	Cokeromyces_recurvatus	0.23
UDB000353		Fungi	1.00	Basidiomycota	0.85	Agaricomycetes	0.74	Polyporales	0.16	Fomitopsidaceae	0.11	Fomitopsis	0.11	Fomitopsis_pinicola	0.09
AF539731		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Agaricales_fam_Incertae_sedis_Omphalina	0.49	Omphalina	0.49	Omphalina_pyxidata	0.49
KU564071		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	0.87	Nectriaceae	0.51	Ilyonectria	0.21	Ilyonectria_liriodendri	0.21
MZ308644		Fungi	1.00	Basidiomycota	0.78	Agaricomycetes	0.73	Agaricales	0.69	Psathyrellaceae	0.26	Mycena	0.13	Mycena_sanguinolenta	0.09
AF539732		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.27	Calonarius	0.27	Calonarius_piceae	0.27
KY984339		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.90	Helminthosporium	0.82	Helminthosporium_solani	0.82
OP164093		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.97	Agaricales	0.80	Strophariaceae	0.21	Kuehneromyces	0.19	Kuehneromyces_mutabilis	0.19
UDB000358		Fungi	1.00	Basidiomycota	0.76	Agaricomycetes	0.73	Agaricales	0.28	Omphalotaceae	0.15	Lentinula	0.14	Lentinula_edodes	0.14
MW240657		Fungi	1.00	Ascomycota	0.99	Sordariomycetes	0.92	Hypocreales	0.40	Nectriaceae	0.18	Thelonectria	0.15	Thelonectria_trachosa	0.10
FN396143		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.96	Psathyrellaceae	0.60	Coprinopsis	0.55	Coprinopsis_pseudomarcescibilis	0.29
JN943545		Fungi	1.00	Ascomycota	0.99	Dothideomycetes	0.41	Pleosporales	0.21	Saccharataceae	0.15	Saccharata	0.15	Saccharata_capensis	0.14
KX900070		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Polyporaceae	0.61	Ganoderma	0.38	Ganoderma_sichuanense	0.38
MW240659		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.92	Xylariales	0.87	Hypoxylaceae	0.71	Daldinia	0.71	Daldinia_barkalovii	0.49
JF514521		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_fiardii	0.42
OM501391		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Leptographium	0.65	Leptographium_latens	0.65
KX900072		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Polyporaceae	0.55	Neofavolus	0.44	Neofavolus_alveolaris	0.44
JF514523		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_daliensis	0.95
JF514524		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_daliensis	0.44
KU695459		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.43	Helotiales	0.43	Nectriaceae	0.26	Neonectria	0.23	Neonectria_tsugae	0.23
MF326003		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	0.97	Psathyrella_spadiceogrisea	0.38
KY629961		Fungi	1.00	Basidiomycota	0.81	Agaricomycetes	0.77	Agaricales	0.54	Hymenogastraceae	0.10	Clitocybe	0.10	Clitocybe_harmajae	0.09
MF326004		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	1.00	Psathyrella_fatua	0.92
UDB018645		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Mycenaceae	0.39	Xeromphalina	0.38	Xeromphalina_campanella	0.38
KF570164		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Diaporthales	0.96	Stilbosporaceae	0.72	Stegonsporium	0.72	Stegonsporium_acerophilum	0.72
OM501396		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Leptographium	0.89	Leptographium_latens	0.89
KX287433		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	1.00	Ramularia	1.00	Ramularia_cynarae	1.00
AY789432		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Helotiaceae	1.00	Hymenoscyphus	1.00	Hymenoscyphus_scutula	0.85
AJ292402		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Clavicipitaceae	1.00	Metapochonia	1.00	Metapochonia_suchlasporia	1.00
MH861544		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Microascaceae	1.00	Acaulium	0.99	Acaulium_retardatum	0.79
LT671628		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Microascales	0.95	Gondwanamycetaceae	0.95	Knoxdaviesia	0.93	Knoxdaviesia_wingfieldii	0.50
OM501399		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Ophiostomatales	1.00	Ophiostomataceae	1.00	Leptographium	1.00	Leptographium_latens	1.00
MG979754		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.94	Togniniales	0.32	Togniniaceae	0.32	Phaeoacremonium	0.32	Humicola_nigrescens	0.15
