ID	class	order	family	Prob_class	Prob_order	Prob_family
GBLAA274-14	Insecta	Lepidoptera	unk	1	1	0.6950999999999999
GWOTF338-12	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWOR3886-09	Insecta	Lepidoptera	Noctuidae	1	1	0.8540000000000001
GBLAD135-14	Insecta	Lepidoptera	unk	1	1	0.9896
GWORK544-09	Insecta	Lepidoptera	unk	1	1	0.9177000000000001
FBLMX284-11	Insecta	Lepidoptera	unk	1	1	0.8389000000000001
FBLMV239-09	Insecta	Lepidoptera	unk	1	1	0.7327
GBLAD214-14	Insecta	Lepidoptera	Noctuidae	1	1	0.8363
GWOSM877-11	Insecta	Lepidoptera	Noctuidae	1	1	0.8263
FBLMV019-09	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAA201-14	Insecta	Lepidoptera	unk	1	1	0.8389000000000001
GWOSA829-10	Insecta	Lepidoptera	unk	1	1	0.8338000000000001
GWOSP877-11	Insecta	Lepidoptera	unk	1	1	0.8353
FBLMU515-09	Insecta	Lepidoptera	unk	1	1	0.49119999999999997
GWORK392-09	Insecta	Lepidoptera	Noctuidae	1	1	0.8035
GWOSA440-10	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWOTL003-13	Insecta	Lepidoptera	unk	1	1	0.6717
GBLAD958-14	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAA2011-15	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWORO768-09	Insecta	Lepidoptera	Noctuidae	1	1	0.6177
GBLAB614-13	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
FBLMV129-09	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAB730-13	Insecta	Lepidoptera	Noctuidae	1	1	0.5713
GBLAB571-13	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
AMTPC082-15	Insecta	Lepidoptera	unk	1	1	0.5711
GBLAA319-14	Insecta	Lepidoptera	Noctuidae	1	1	0.7167
GBLAA2005-15	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAD974-14	Insecta	Lepidoptera	Noctuidae	1	1	0.6768
GWOR3920-09	Insecta	Lepidoptera	Noctuidae	1	1	0.8376000000000001
FBLMZ522-12	Insecta	Lepidoptera	Noctuidae	1	1	0.8329000000000001
FBLMZ537-12	Insecta	Lepidoptera	unk	1	1	0.6928
FBLMX182-11	Insecta	Lepidoptera	Noctuidae	1	1	0.8227000000000001
GBLAB1605-14	Insecta	Lepidoptera	Gelechiidae	1	1	0.8702000000000001
GWORB3935-14	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAA1998-15	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWORK282-09	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAA1352-15	Insecta	Lepidoptera	unk	1	1	0.6508
GBLAA984-14	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWOTF307-12	Insecta	Lepidoptera	unk	1	1	0.8522000000000001
LEFIJ1430-12	Insecta	Lepidoptera	Noctuidae	1	1	0.8552000000000001
GWOSA422-10	Insecta	Lepidoptera	Noctuidae	1	1	0.8853
GBLAA2813-15	Insecta	Lepidoptera	Noctuidae	1	1	0.7197
GWORL538-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWORL436-09	Insecta	Lepidoptera	unk	1	1	0.6879
GWORM020-09	Insecta	Lepidoptera	unk	1	1	0.7093999999999999
GWOSA814-10	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAB1520-14	Insecta	Lepidoptera	Gelechiidae	1	1	0.8687000000000001
GWOSQ519-11	Insecta	Lepidoptera	unk	1	1	0.8166000000000001
GWOSI069-10	Insecta	Lepidoptera	unk	1	1	0.9447000000000001
FGMLD017-13	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
FBLMX251-11	Insecta	Lepidoptera	unk	1	1	0.7126
GBLAB794-13	Insecta	Lepidoptera	unk	1	1	0.9246000000000001
GBLAA1469-15	Insecta	Lepidoptera	unk	1	1	0.5097
GBLAB1735-14	Insecta	Lepidoptera	Noctuidae	1	1	0.6708
FBLMV192-09	Insecta	Lepidoptera	Noctuidae	1	1	0.5211
GBLAA1755-15	Insecta	Lepidoptera	unk	1	1	0.8938
GWORB2989-08	Insecta	Lepidoptera	unk	1	1	0.6619999999999999
AMTPC354-15	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAA884-14	Insecta	Lepidoptera	unk	1	1	0.7224999999999999
FBLMX179-11	Insecta	Lepidoptera	Noctuidae	1	1	0.8227000000000001
GWOTH870-12	Insecta	Lepidoptera	unk	1	1	0.6466000000000001
GWOSI760-10	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAF795-14	Insecta	Lepidoptera	unk	1	1	0.8325
GWORU464-10	Insecta	Lepidoptera	unk	1	1	0.9470000000000001
LEFIJ1440-12	Insecta	Lepidoptera	Noctuidae	1	1	0.8551000000000001
GBLAF249-14	Insecta	Lepidoptera	unk	1	1	0.5214
GWOSA834-10	Insecta	Lepidoptera	unk	1	1	0.9668
GWOSI050-10	Insecta	Lepidoptera	unk	1	1	0.991
GBLAA398-14	Insecta	Lepidoptera	unk	1	1	0.9504
FGMLA117-12	Insecta	Lepidoptera	Gelechiidae	1	1	0.7754
GBLAF824-14	Insecta	Lepidoptera	Noctuidae	1	1	0.8222
AMTPC219-15	Insecta	Lepidoptera	Noctuidae	1	1	0.8444
GWOTD448-12	Insecta	Lepidoptera	unk	1	1	0.9971
GWOSP002-11	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAF473-14	Insecta	Lepidoptera	unk	1	1	0.8025
GWOTH915-12	Insecta	Lepidoptera	unk	1	1	0.5688000000000001
GWOSA416-10	Insecta	Lepidoptera	Noctuidae	1	1	0.7257
GBLAA2802-15	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWOTF344-12	Insecta	Lepidoptera	Noctuidae	1	1	0.9137000000000001
GWORK377-09	Insecta	Lepidoptera	Notodontidae	1	1	0.8317000000000001
GWOR4138-09	Insecta	Lepidoptera	Geometridae	1	1	0.618
GWOTI462-12	Insecta	Lepidoptera	Lasiocampidae	1	1	0.6296
GWOTG492-12	Insecta	Lepidoptera	unk	1	1	0.9077000000000001
FBLMU931-09	Insecta	Lepidoptera	unk	1	1	0.8271000000000001
GBLAC493-13	Insecta	Lepidoptera	Noctuidae	1	1	0.9202
GBLAC1013-13	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GWORP357-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWOSP896-11	Insecta	Lepidoptera	Geometridae	1	1	0.6221
GWORL470-09	Insecta	Lepidoptera	Noctuidae	1	1	0.6727
GWOSA426-10	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
FBLMU947-09	Insecta	Lepidoptera	unk	1	1	0.7129
GWORU295-10	Insecta	Lepidoptera	unk	1	1	0.8324
FBLMX170-11	Insecta	Lepidoptera	Noctuidae	1	1	0.8153
GWORM254-09	Insecta	Lepidoptera	unk	1	1	0.8769000000000001
GBLGC234-12	Insecta	Lepidoptera	unk	1	1	0.5347000000000001
GWORA2100-09	Insecta	Lepidoptera	unk	1	1	0.8558000000000001
AMTPC119-15	Insecta	Lepidoptera	unk	1	1	0.8848
GWORL572-09	Insecta	Lepidoptera	Alucitidae	1	1	0.493
GBLAB071-13	Insecta	Lepidoptera	unk	1	1	0.7693
GWORA2088-09	Insecta	Lepidoptera	unk	1	1	0.9129
GWOR5394-13	Insecta	Lepidoptera	unk	1	1	0.7174999999999999
GBLAB679-13	Insecta	Lepidoptera	Geometridae	1	1	0.8450000000000001
GWORU326-10	Insecta	Lepidoptera	Drepanidae	1	1	0.652
FBLMU937-09	Insecta	Lepidoptera	Sphingidae	1	1	0.553
GWORM062-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
FBLMV420-09	Insecta	Lepidoptera	Noctuidae	1	1	0.5211
FBLMT404-09	Insecta	Lepidoptera	Elachistidae	1	1	0.6821999999999999
GWOTI774-12	Insecta	Lepidoptera	Geometridae	1	1	0.6049
GWOTI460-12	Insecta	Lepidoptera	Lasiocampidae	1	1	0.6073999999999999
GBLAF505-14	Insecta	Lepidoptera	Geometridae	1	1	0.8273
FBLMZ619-12	Insecta	Lepidoptera	unk	1	1	0.8912
FBLMV168-09	Insecta	Lepidoptera	Noctuidae	1	1	0.9318000000000001
FBLMS470-09	Insecta	Lepidoptera	unk	1	1	0.8707000000000001
FGMLB261-13	Insecta	Lepidoptera	unk	1	1	0.9168000000000001
GWOSQ825-11	Insecta	Lepidoptera	unk	1	1	0.5656000000000001
GWORP358-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
FBLMT939-09	Insecta	Lepidoptera	unk	1	1	0.7820999999999999
GBLGC263-12	Insecta	Lepidoptera	Drepanidae	1	1	0.8686000000000001
GBLAC1119-13	Insecta	Lepidoptera	Geometridae	1	1	0.7936
GMGMW1493-20	Insecta	Lepidoptera	unk	1	1	0.9872
GWORK497-09	Insecta	Lepidoptera	unk	1	1	0.8973
GWORA2122-09	Insecta	Lepidoptera	Geometridae	1	1	0.7327
GWORU331-10	Insecta	Lepidoptera	Noctuidae	1	1	0.9621
GBLAC257-13	Insecta	Lepidoptera	unk	1	1	0.9127000000000001
GWORE1983-09	Insecta	Lepidoptera	unk	1	1	0.8498000000000001
GWOTI872-12	Insecta	Lepidoptera	unk	1	1	0.9999
GWOSR435-11	Insecta	Lepidoptera	Geometridae	1	1	0.624
GBLAC1109-13	Insecta	Lepidoptera	Geometridae	1	1	0.9956
ODOPE694-11	Insecta	Lepidoptera	unk	1	1	0.4777
GBLAF432-14	Insecta	Lepidoptera	unk	1	1	0.9319000000000001
ODOPE021-11	Insecta	Lepidoptera	unk	1	1	0.6654999999999999
GWOSM037-11	Insecta	Lepidoptera	unk	1	1	0.6911999999999999
GBLAA1383-15	Insecta	Lepidoptera	unk	1	1	0.8311000000000001
GBLAA2756-15	Insecta	Lepidoptera	unk	1	1	0.9558000000000001
ODOPE786-11	Insecta	Lepidoptera	unk	1	1	0.6183
GWOTI775-12	Insecta	Lepidoptera	Geometridae	1	1	0.6029
FBLMV745-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9688
GWORA2084-09	Insecta	Lepidoptera	unk	1	1	0.6323
FGMLF778-15	Insecta	Lepidoptera	unk	1	1	0.5851
GBLAF451-14	Insecta	Lepidoptera	Drepanidae	1	1	0.8233
GWORD1112-08	Insecta	Lepidoptera	unk	1	1	0.9592
GWORB3619-08	Insecta	Lepidoptera	unk	1	1	0.4979
GWOTF324-12	Insecta	Lepidoptera	unk	1	1	0.6011
FBLMV537-09	Insecta	Lepidoptera	unk	1	1	0.5078
GBLAB1740-14	Insecta	Lepidoptera	Geometridae	1	1	0.9142
GWOTH378-12	Insecta	Lepidoptera	Geometridae	1	1	0.9392
FBLMT411-09	Insecta	Lepidoptera	unk	1	1	0.9199
GWORL683-09	Insecta	Lepidoptera	Papilionidae	1	1	0.9962
GWOSK917-11	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWORM003-09	Insecta	Lepidoptera	unk	1	1	0.9493
FBLMV241-09	Insecta	Lepidoptera	unk	1	1	0.638
GWOTD295-12	Insecta	Lepidoptera	Geometridae	1	1	0.9388000000000001
FBLMW175-10	Insecta	Lepidoptera	unk	1	1	0.8459000000000001
GBLAD088-14	Insecta	Lepidoptera	unk	1	1	0.7673
FBLMS192-09	Insecta	Lepidoptera	unk	1	1	0.45680000000000004
GBLAA474-14	Insecta	Lepidoptera	Geometridae	1	1	0.8096000000000001
GWOR3863-09	Insecta	Lepidoptera	unk	1	1	0.8436000000000001
GWORM137-09	Insecta	Lepidoptera	Sphingidae	1	1	0.8238000000000001
FBLMZ125-12	Insecta	Lepidoptera	unk	1	1	0.7224999999999999
GWORM172-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWORO360-09	Insecta	Lepidoptera	unk	1	1	0.9862
FBLMS060-09	Insecta	Lepidoptera	unk	1	1	0.6001
GBLAA2313-15	Insecta	Lepidoptera	Geometridae	1	1	0.5496000000000001
FBLMU923-09	Insecta	Lepidoptera	Drepanidae	1	1	0.5778000000000001
GWOSP910-11	Insecta	Lepidoptera	Geometridae	1	1	0.9956
FBLMZ203-12	Insecta	Lepidoptera	unk	1	1	0.5846
GWOSP893-11	Insecta	Lepidoptera	unk	1	1	0.9763
GBLAB786-13	Insecta	Lepidoptera	unk	1	1	0.9137000000000001
GWORB3320-08	Insecta	Lepidoptera	unk	1	1	0.6762999999999999
IBLPC201-09	Insecta	Lepidoptera	Crambidae	1	1	0.7633
GWOTH292-12	Insecta	Lepidoptera	Papilionidae	1	1	0.9962
LNAUT3401-15	Insecta	Lepidoptera	unk	1	1	0.6763999999999999
FBLMS324-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMS253-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9826
FBLMT611-09	Insecta	Lepidoptera	unk	1	1	0.652
FBLMS244-09	Insecta	Lepidoptera	unk	1	1	0.4987
FBLMT122-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMZ283-12	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMT039-09	Insecta	Lepidoptera	unk	1	1	0.5574
FBLMW590-10	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMT671-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMS346-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMT918-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7734
FBLMT610-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMV648-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMZ231-12	Insecta	Lepidoptera	unk	1	1	0.5889
FBLMW404-10	Insecta	Lepidoptera	Tortricidae	1	1	0.7581
FBLMS159-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMS245-09	Insecta	Lepidoptera	unk	1	1	0.4987
GWOSA604-10	Insecta	Lepidoptera	Geometridae	1	1	0.6453
FBLMT605-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7713
FBLMT118-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9367000000000001
FBLMT930-09	Insecta	Lepidoptera	Tortricidae	1	1	0.98
GMGMP8528-18	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMZ699-12	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMW575-10	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMU059-09	Insecta	Lepidoptera	Tortricidae	1	1	0.5204
FBLMZ458-12	Insecta	Lepidoptera	unk	1	1	0.6308
ODOPE054-11	Insecta	Lepidoptera	unk	1	1	0.5
FBLMU817-09	Insecta	Lepidoptera	Tortricidae	1	1	0.8087000000000001
GWOTH864-12	Insecta	Lepidoptera	unk	1	1	0.5505
ODOPE306-11	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
GBOCY001-17	Insecta	Lepidoptera	unk	1	1	0.63
GWOTD446-12	Insecta	Lepidoptera	unk	1	1	0.5912999999999999
GBLAB1690-14	Insecta	Lepidoptera	Gracillariidae	1	1	0.6653999999999999
FBLMU202-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMV732-09	Insecta	Lepidoptera	unk	1	1	0.6011
FBLMT203-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7182
FBLMZ467-12	Insecta	Lepidoptera	unk	1	1	0.6637
FBLMS275-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
ODOPE047-11	Insecta	Lepidoptera	unk	1	1	0.8198000000000001
ODOPE465-11	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMZ262-12	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMT741-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7264999999999999
FBLMT072-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMU054-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMZ224-12	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMU425-09	Insecta	Lepidoptera	unk	1	1	0.5889
GWORO963-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMZ674-12	Insecta	Lepidoptera	unk	1	1	0.9377000000000001
FBLMT033-09	Insecta	Lepidoptera	Tortricidae	1	1	0.4979
GWOSP857-11	Insecta	Lepidoptera	Geometridae	1	1	0.9956
FBLMS124-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMT232-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
GBLAA1905-15	Insecta	Lepidoptera	unk	1	1	0.5275
GBLAF194-14	Insecta	Lepidoptera	unk	1	1	0.8851
FBLMS165-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMS142-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7182
FBLMT215-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9767
GBLAC048-13	Insecta	Lepidoptera	Geometridae	1	1	0.7102999999999999
FBLMS352-09	Insecta	Lepidoptera	unk	1	1	0.7163999999999999
FBLMS241-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7684
FBLMZ267-12	Insecta	Lepidoptera	unk	1	1	0.5
FBLMV296-09	Insecta	Lepidoptera	unk	1	1	0.6659999999999999
GMGMB293-14	Insecta	Lepidoptera	unk	1	1	0.6943999999999999
FGMLB710-13	Insecta	Lepidoptera	Gracillariidae	1	1	0.6698999999999999
FBLMW648-10	Insecta	Lepidoptera	unk	1	1	0.4591
FBLMZ318-12	Insecta	Lepidoptera	Tortricidae	1	1	0.7318
FBLMW132-10	Insecta	Lepidoptera	unk	1	1	0.8849
ODOPE041-11	Insecta	Lepidoptera	unk	1	1	0.7436
FBLMX007-11	Insecta	Lepidoptera	unk	1	1	0.7857
GBLAC037-13	Insecta	Lepidoptera	Drepanidae	1	1	0.652
FBLMT303-09	Insecta	Lepidoptera	unk	1	1	0.629
FBLMS138-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7386
GWOR3958-09	Insecta	Lepidoptera	Drepanidae	1	1	0.8607000000000001
FBLMS113-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMS370-09	Insecta	Lepidoptera	Tortricidae	1	1	0.8167000000000001
FGMLA282-12	Insecta	Lepidoptera	unk	1	1	0.7086
GBLAB1306-14	Insecta	Lepidoptera	unk	1	1	0.5027
FBLMT306-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
GWOTF670-12	Insecta	Lepidoptera	Nymphalidae	1	1	0.997
GWORM099-09	Insecta	Lepidoptera	Geometridae	1	1	0.9803
FBLMS144-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
GWORM131-09	Insecta	Lepidoptera	Geometridae	1	1	0.9591000000000001
FBLMZ339-12	Insecta	Lepidoptera	unk	1	1	0.5431
FBLMW748-10	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
ODOPE431-11	Insecta	Lepidoptera	unk	1	1	0.7614
FBLMS363-09	Insecta	Lepidoptera	unk	1	1	0.655
FBLMZ274-12	Insecta	Lepidoptera	unk	1	1	0.9377000000000001
FBLMT697-09	Insecta	Lepidoptera	unk	1	1	0.5218
FBLMZ610-12	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMS283-09	Insecta	Lepidoptera	unk	1	1	0.5158
FBLMT222-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMW757-10	Insecta	Lepidoptera	Tortricidae	1	1	0.7117
FGMLA127-12	Insecta	Lepidoptera	unk	1	1	0.5801999999999999
FBLMS246-09	Insecta	Lepidoptera	unk	1	1	0.5562
FBLMV607-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7581
GBLAC762-13	Insecta	Lepidoptera	unk	1	1	0.8563000000000001
FBLMZ219-12	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
GWORK415-09	Insecta	Lepidoptera	unk	1	1	0.8019000000000001
ODOPE463-11	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FGMLF825-15	Insecta	Lepidoptera	unk	1	1	0.5218
FBLMV622-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
AMTPC355-15	Insecta	Lepidoptera	Sphingidae	1	1	0.48300000000000004
FBLMW609-10	Insecta	Lepidoptera	Tortricidae	1	1	0.9704999999999999
GWOTK739-13	Insecta	Lepidoptera	unk	1	1	0.5585
GWOSI020-10	Insecta	Lepidoptera	unk	1	1	0.7476
GWOTK561-12	Insecta	Lepidoptera	unk	1	1	0.7667
GBLAC149-13	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWOSP915-11	Insecta	Lepidoptera	unk	1	1	0.9339000000000001
FGMLF827-15	Insecta	Lepidoptera	unk	1	1	0.9813
FGMLF841-15	Insecta	Lepidoptera	unk	1	1	0.5
GWOTH867-12	Insecta	Lepidoptera	unk	1	1	0.5639000000000001
ODOPE286-11	Insecta	Lepidoptera	unk	1	1	0.4946
GWOTH296-12	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWOSR447-11	Insecta	Lepidoptera	unk	1	1	0.8399000000000001
GWOSI163-10	Insecta	Lepidoptera	unk	1	1	0.8523000000000001
GWOSI072-10	Insecta	Lepidoptera	unk	1	1	0.8523000000000001
FGMLI515-17	Insecta	Lepidoptera	unk	1	1	0.7559
GBLAB1411-14	Insecta	Lepidoptera	Gelechiidae	1	1	0.8702000000000001
GBLAA404-14	Insecta	Lepidoptera	unk	1	1	0.8201
FBLMT936-09	Insecta	Lepidoptera	unk	1	1	0.6970999999999999
GWOSN294-11	Insecta	Lepidoptera	unk	1	1	0.9367000000000001
FGMLA290-12	Insecta	Lepidoptera	unk	1	1	0.5801999999999999
GWOSI824-10	Insecta	Lepidoptera	Geometridae	1	1	0.8414
ODOPE496-11	Insecta	Lepidoptera	unk	1	1	0.989
FBLMW669-10	Insecta	Lepidoptera	unk	1	1	0.7820999999999999
GWOTD455-12	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWOSI186-10	Insecta	Lepidoptera	Sphingidae	1	1	0.8250000000000001
FBLMW649-10	Insecta	Lepidoptera	Tortricidae	1	1	0.609
FBLMS061-09	Insecta	Lepidoptera	unk	1	1	0.9312
GBLAB1046-14	Insecta	Lepidoptera	unk	1	1	0.5685
GBLAB651-13	Insecta	Lepidoptera	unk	1	1	0.8107000000000001
GWOSA653-10	Insecta	Lepidoptera	unk	1	1	0.6541
FBLMV440-09	Insecta	Lepidoptera	Geometridae	1	1	0.8505
FBLMT354-09	Insecta	Lepidoptera	unk	1	1	0.5
FBLMZ130-12	Insecta	Lepidoptera	unk	1	1	0.535
GWORK638-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
FBLMU691-09	Insecta	Lepidoptera	unk	1	1	0.5892
GWOTI825-12	Insecta	Lepidoptera	unk	1	1	0.6960999999999999
GWOSI071-10	Insecta	Lepidoptera	unk	1	1	0.5448000000000001
GWORA2608-09	Insecta	Lepidoptera	unk	1	1	0.9554
FBLMV866-09	Insecta	Lepidoptera	Scythrididae	1	1	0.9977
GWORU525-10	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWORL536-09	Insecta	Lepidoptera	Geometridae	1	1	0.928
GWOTH362-12	Insecta	Lepidoptera	Geometridae	1	1	0.8661000000000001
GBLAC969-13	Insecta	Lepidoptera	unk	1	1	0.7021999999999999
FBLMW152-10	Insecta	Lepidoptera	Lypusidae	1	1	0.6317
GWORA2070-09	Insecta	Lepidoptera	unk	1	1	0.7779
FBLMT718-09	Insecta	Lepidoptera	unk	1	1	0.8113
GWOTH350-12	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GBLAC562-13	Insecta	Lepidoptera	Geometridae	1	1	0.9956
FGMLB646-13	Insecta	Lepidoptera	unk	1	1	1
GWOSI563-10	Insecta	Lepidoptera	unk	1	1	0.8365
GWOSI137-10	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWOSF950-10	Insecta	Lepidoptera	Geometridae	1	1	0.9956
LENOA148-11	Insecta	Lepidoptera	Noctuidae	1	1	0.9957
GBLAB1596-14	Insecta	Lepidoptera	Gelechiidae	1	1	0.9481
FBLMW523-10	Insecta	Lepidoptera	Blastobasidae	1	1	0.9989
GWOSQ787-11	Insecta	Lepidoptera	unk	1	1	0.6756
GBLAB175-13	Insecta	Lepidoptera	unk	1	1	0.9421
GWOTF310-12	Insecta	Lepidoptera	Geometridae	1	1	0.6536000000000001
GWORO810-09	Insecta	Lepidoptera	Nymphalidae	1	1	0.931
GWORA2572-09	Insecta	Lepidoptera	Notodontidae	1	1	0.8317000000000001
GBLAA744-14	Insecta	Lepidoptera	Geometridae	1	1	0.9829
GWOR3771-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GMGMJ1366-14	Insecta	Lepidoptera	unk	1	1	0.9832
FBLMZ443-12	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMV784-09	Insecta	Lepidoptera	unk	1	1	0.9117000000000001
FBLMW662-10	Insecta	Lepidoptera	unk	1	1	0.9377000000000001
GWORU435-10	Insecta	Lepidoptera	unk	1	1	0.8395
GBLAC965-13	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWOSK872-11	Insecta	Lepidoptera	Nolidae	1	1	0.39690000000000003
GWOSI151-10	Insecta	Lepidoptera	Geometridae	1	1	0.928
ODOPE418-11	Insecta	Diptera	unk	1	0.48150000000000004	0.318
FBLMZ429-12	Insecta	Lepidoptera	Tortricidae	1	1	0.6441
FBLMT947-09	Insecta	Lepidoptera	unk	1	1	0.8559000000000001
GWOSI134-10	Insecta	Lepidoptera	Geometridae	1	1	0.9956
FBLMT013-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7492
FBLMT185-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMV609-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7452
FBLMV520-09	Insecta	Lepidoptera	Tortricidae	1	1	0.7512
GBLGC193-12	Insecta	Lepidoptera	Notodontidae	1	1	0.9636
GMGMU3226-20	Insecta	Lepidoptera	Tortricidae	1	1	0.8117000000000001
GBGL7217-10	Insecta	Lepidoptera	unk	1	1	0.657
FBLMZ606-12	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWOTD347-12	Insecta	Lepidoptera	Geometridae	1	1	0.8972
FBLMT094-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMX276-11	Insecta	Lepidoptera	unk	1	1	0.5924999999999999
GBLAA2765-15	Insecta	Lepidoptera	unk	1	1	0.5447000000000001
GWORK620-09	Insecta	Lepidoptera	Geometridae	1	1	0.9724999999999999
FBLMX201-11	Insecta	Lepidoptera	Nymphalidae	1	1	0.997
GWOTF711-12	Insecta	Lepidoptera	Geometridae	1	1	0.6346
GBLAC1042-13	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWOTI459-12	Insecta	Lepidoptera	Lasiocampidae	1	1	0.588
FBLMS273-09	Insecta	Lepidoptera	Tortricidae	1	1	0.9933
FBLMU308-09	Insecta	Lepidoptera	unk	1	0.968	0.7555
GWORA2984-15	Insecta	Lepidoptera	Geometridae	1	1	0.767
FBLMW623-10	Insecta	Lepidoptera	unk	1	1	0.9395
FGMLG613-16	Insecta	Lepidoptera	unk	1	1	0.7203999999999999
GWORP379-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWORP383-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWORP378-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GWORO717-09	Insecta	Lepidoptera	Geometridae	1	1	0.9956
GBLAA2322-15	Insecta	Lepidoptera	Geometridae	1	1	0.9956
