ID	class	order	family	subfamily	tribe	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus	Prob_species
GBGST081-13	Insecta	Hymenoptera	Colletidae	Hylaeinae	Hylaeini	Hylaeus	unk	1	1	1	1	1	1	0.6989
GBACU207-12	Insecta	Hymenoptera	Philanthidae	Philanthinae	Cercerini	Cerceris	Cerceris_quadrifasciata	1	1	1	1	1	1	0.6026
BCHYM10959-15	Insecta	Hymenoptera	Philanthidae	Philanthinae	unk	unk	unk	1	1	1	1	0.5917	0.5917	0.5917
GBACU2890-13	Insecta	Hymenoptera	Crabronidae	Crabroninae	Crabronini	Ectemnius	Ectemnius_sexcinctus	1	1	1	1	1	1	0.9997
GBMIX3331-17	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	unk	1	1	1	1	1	1	0.9483
BCHYM9064-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	unk	1	1	1	1	1	1	0.5771000000000001
BCHYM9066-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	unk	1	1	1	1	1	1	0.9747
GBACU1015-12	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	unk	1	1	1	1	1	1	0.9473
GBACU1013-12	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Larrini	Tachysphex	unk	1	1	1	1	1	1	0.9557000000000001
GBICH611-17	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	unk	unk	unk	1	1	1	1	0.6107	0.6107	0.6107
FBACA486-10	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Trypoxylini	Trypoxylon	unk	1	1	1	1	1	1	0.7414
BCHYM2968-14	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	unk	unk	unk	1	1	1	1	0.5851	0.5851	0.5851
BCHYM6590-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Miscophini	Miscophus	unk	1	1	1	1	1	0.9485	0.8839
BCHYM6591-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Miscophini	Miscophus	unk	1	1	1	1	1	0.6950999999999999	0.6950999999999999
BCHYM10984-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Miscophini	unk	unk	1	1	1	1	1	0.7940999999999999	0.7940999999999999
BCHYM9373-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Oxybelini	Oxybelus	unk	1	1	1	1	0.7758	0.7758	0.7296
BCHYM2975-14	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Oxybelini	Oxybelus	unk	1	1	1	1	0.6990999999999999	0.6990999999999999	0.611
BCHYM6458-15	Insecta	Hymenoptera	Crabronidae	dummy_Crabronidae	Oxybelini	Oxybelus	unk	1	1	1	1	0.5751000000000001	0.5751000000000001	0.5751000000000001
FBACB978-11	Insecta	Hymenoptera	Bembicidae	unk	unk	unk	unk	1	1	0.9882	0.8255	0.8255	0.8255	0.8255
BCHYM9331-15	Insecta	Hymenoptera	Bembicidae	Bembicinae	Bembicini	unk	unk	1	1	1	1	1	0.6358	0.6358
BCHYM5061-14	Insecta	Hymenoptera	Bembicidae	Bembicinae	unk	unk	unk	1	1	1	0.6624999999999999	0.47280000000000005	0.47280000000000005	0.47280000000000005
BCHYM8980-15	Insecta	Hymenoptera	Bembicidae	Bembicinae	Gorytini	Gorytes	unk	1	1	1	1	1	1	0.9205
BCHYM8981-15	Insecta	Hymenoptera	Bembicidae	Bembicinae	Gorytini	Gorytes	unk	1	1	1	1	1	1	0.9205
GMGMR760-18	Insecta	Hymenoptera	Dryinidae	unk	unk	unk	unk	1	1	1	0.7034999999999999	0.7034999999999999	0.7034999999999999	0.7034999999999999
GMGRG4177-13	Insecta	Hymenoptera	Diapriidae	Belytinae	Cinetini	Aclista	Aclista_prolongata	1	1	0.6454	0.6454	0.6454	0.6454	0.6454
GBMIN78364-17	Insecta	Hymenoptera	Siricidae	Siricinae	dummy_Siricinae	Xeris	Xeris_spectrum	1	1	1	1	1	0.9999	0.9999
FBACA458-10	Insecta	Hymenoptera	Sphecidae	Ammophilinae	dummy_Ammophilinae	unk	unk	1	1	0.6640999999999999	0.6640999999999999	0.6640999999999999	0.6640999999999999	0.6640999999999999
GMGMV1310-20	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
GMGMV562-20	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	0.7241	0.7241	0.7241	0.7241	0.7241
GBMND77314-21	Insecta	Hymenoptera	Pemphredonidae	dummy_Pemphredonidae	dummy_Pemphredonidae	Spilomena	unk	1	1	1	1	1	0.5171	0.5171
GMGMU2227-20	Insecta	Hymenoptera	Dryinidae	unk	unk	unk	unk	1	1	0.9832	0.7735	0.7735	0.7735	0.7735
BCHYM16711-18	Insecta	Hymenoptera	Eulophidae	unk	unk	unk	unk	1	1	1	0.518	0.518	0.518	0.518
GMGMU1834-20	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	0.9369000000000001	0.9369000000000001	0.9369000000000001	0.9369000000000001	0.9369000000000001
BCHYM1982-14	Insecta	Hymenoptera	Pteromalidae	Pteromalinae	Pteromalini	unk	unk	1	1	0.5999	0.5999	0.5999	0.5928	0.5928
BCHYM17112-18	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
BCHYM2970-14	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	0.5086	0.5086	0.5086	0.5086	0.5086
BCHYM5102-14	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	0.7554	0.7554	0.7554	0.7554	0.7554
FBFOR076-09	Insecta	Hymenoptera	Formicidae	Formicinae	Formicini	Formica	Formica_lemani	1	1	1	1	1	1	0.9978
GMGRF3371-13	Insecta	Hymenoptera	Ichneumonidae	Phygadeuontinae	dummy_Phygadeuontinae	Aclastus	unk	1	1	1	1	1	1	0.983
AMTPB005-15	Insecta	Hymenoptera	Ichneumonidae	Orthocentrinae	dummy_Orthocentrinae	unk	unk	1	1	1	1	1	0.7911999999999999	0.7911999999999999
BCHYM4337-14	Insecta	Hymenoptera	Ichneumonidae	Mesochorinae	dummy_Mesochorinae	unk	unk	1	1	1	0.9656	0.9656	0.8307000000000001	0.8307000000000001
GMGMK493-14	Insecta	Hymenoptera	Ichneumonidae	Tryphoninae	dummy_Tryphoninae	Erromenus	unk	1	1	1	1	1	1	1
GMGRG1441-13	Insecta	Hymenoptera	Ichneumonidae	Tryphoninae	dummy_Tryphoninae	Polyblastus	unk	1	1	1	1	1	1	0.5
GMGMD440-14	Insecta	Hymenoptera	Ichneumonidae	Ctenopelmatinae	dummy_Ctenopelmatinae	unk	unk	1	1	1	1	1	1	1
GMGMJ296-14	Insecta	Hymenoptera	Ichneumonidae	Ophioninae	dummy_Ophioninae	Ophion	unk	1	1	1	1	1	0.8714000000000001	0.8512000000000001
GMGRI670-13	Insecta	Hymenoptera	Ichneumonidae	Campopleginae	dummy_Campopleginae	Diadegma	Diadegma_consumptor	1	1	1	1	1	1	0.7675
FBACB243-11	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	dummy_Pemphredoninae	Diodontus	Diodontus_minutus	1	1	1	1	1	1	0.6034999999999999
GMGRC2908-13	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Passaloecus	Passaloecus_borealis	1	1	1	1	1	1	0.7681
GBACU3723-13	Insecta	Hymenoptera	Pemphredonidae	Pemphredoninae	Pemphredonini	Pemphredon	Pemphredon_littoralis	1	1	1	1	1	1	0.7861999999999999
GBACU2250-13	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Ancistrocerus	Ancistrocerus_antilope	1	1	1	1	1	1	0.8537000000000001
FBACA203-10	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Ancistrocerus	unk	1	1	1	1	1	1	1
FBACB620-11	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Odynerus	unk	1	1	1	1	1	0.9998	0.8966000000000001
FBACA261-10	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	unk	unk	1	1	1	1	1	0.7713	0.7713
FBACA304-10	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Symmorphus	Symmorphus_gracilis	1	1	1	1	1	1	0.9996
GMGRD3427-13	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Symmorphus	Symmorphus_bifasciatus	1	1	1	1	1	1	0.9997
FBACB954-11	Insecta	Hymenoptera	Vespidae	Eumeninae	dummy_Eumeninae	Eumenes	unk	1	1	1	1	1	1	0.8383
FBACA382-10	Insecta	Hymenoptera	Vespidae	Vespinae	dummy_Vespinae	Dolichovespula	Dolichovespula_norwegica	1	1	1	1	1	1	0.9988
BCHYM5144-14	Insecta	Hymenoptera	Vespidae	unk	unk	unk	unk	1	1	0.5124	0.5124	0.5124	0.5124	0.5124
BCHYM4847-14	Insecta	Hymenoptera	Vespidae	unk	unk	unk	unk	1	1	0.5144	0.5144	0.5144	0.5144	0.5144
FBACA1003-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	Mimesa	Mimesa_bruxellensis	1	1	1	1	1	1	0.9992
FBACA998-10	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	Mimumesa	Mimumesa_atratina	1	1	1	1	1	1	0.9997
GBACU3522-13	Insecta	Hymenoptera	Psenidae	dummy_Psenidae	dummy_Psenidae	unk	unk	1	1	1	1	1	0.9809	0.9809
BCHYM8392-15	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	0.7342	0.7342	0.7342	0.7342	0.7342
GMGMD1518-14	Insecta	Hymenoptera	Braconidae	unk	unk	unk	unk	1	1	1	0.5009	0.5009	0.5009	0.5009
GMGMW751-20	Insecta	Hymenoptera	Braconidae	unk	unk	unk	unk	1	1	1	0.6670999999999999	0.6670999999999999	0.6670999999999999	0.6670999999999999
BCHYM7580-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	unk	1	1	1	0.8660000000000001	0.8660000000000001	0.8660000000000001	0.8514
GBDTA15029-21	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	unk	1	1	1	0.9255	0.9255	0.9255	0.7066
GBDTA14497-21	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	unk	1	1	1	0.7899999999999999	0.7899999999999999	0.7899999999999999	0.7899999999999999
GBAHB1254-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	unk	1	1	1	0.5156000000000001	0.5156000000000001	0.5156000000000001	0.5156000000000001
GMGMI592-14	Insecta	Hymenoptera	Braconidae	unk	unk	unk	unk	1	1	1	0.5587000000000001	0.5587000000000001	0.5587000000000001	0.5587000000000001
GMGMU1539-20	Insecta	Hymenoptera	Braconidae	unk	unk	unk	unk	1	1	1	0.8445	0.8445	0.8445	0.8445
BCHYM7179-15	Insecta	Hymenoptera	Braconidae	Microgastrinae	dummy_Microgastrinae	Pholetesor	unk	1	1	1	0.7356	0.7356	0.7356	0.7298
GMGMU2445-20	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	0.8817	0.8817	0.8817	0.8817	0.8817
GBSYM1690-13	Insecta	Hymenoptera	Cephidae	Cephinae	dummy_Cephinae	Phylloecus	Phylloecus_xanthostoma	1	1	1	1	1	0.9998	0.9998
FBSYB1656-12	Insecta	Hymenoptera	unk	unk	unk	unk	unk	1	1	0.9303	0.9303	0.9303	0.9303	0.9303
GBMIX1755-15	Insecta	Hymenoptera	Argidae	Arginae	dummy_Arginae	Arge	Arge_ochropus	1	1	1	1	1	1	0.9993
GBSYM475-12	Insecta	Hymenoptera	Argidae	Sterictiphorinae	dummy_Sterictiphorinae	unk	unk	1	1	1	1	1	0.5	0.5
FBSYM666-10	Insecta	Hymenoptera	Heptamelidae	dummy_Heptamelidae	dummy_Heptamelidae	Heptamelus	unk	1	1	0.7564	0.7564	0.7564	0.7564	0.7564
FBSYB780-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Allantus	Allantus_rufocinctus	1	1	1	1	1	1	0.9982
BASYM506-11	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Ametastegia	Ametastegia_pallipes	1	1	1	1	1	1	0.9994
FBSYB1087-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	unk	1	1	1	1	1	0.7402	0.7402
FBSYM1015-10	Insecta	Hymenoptera	Tenthredinidae	Blennocampinae	dummy_Blennocampinae	Ardis	Ardis_pallipes	1	1	1	1	1	0.9994999999999999	0.9994999999999999
GBSYM1602-13	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Aglaostigma	unk	1	1	1	0.8274	0.8274	0.5618000000000001	0.5618000000000001
FBSYM749-10	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Endelomyia	Endelomyia_aethiops	1	1	1	1	1	0.9997	0.9997
GBSYM1523-13	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Heterarthrus	Heterarthrus_ochropoda	1	1	1	1	1	1	0.9991
FBSYB775-11	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Aglaostigma	unk	1	1	1	1	1	0.9511000000000001	0.888
FBSYM802-10	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Dineura	Dineura_testaceipes	1	1	1	1	1	1	0.8872
FBSYB1680-12	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Euura	Euura_leucapsis	1	1	1	1	1	1	0.9974
FBSYM137-09	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus_aeneus	1	1	1	1	1	1	0.8846
GBSYM2097-13	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	unk	1	1	1	1	1	1	0.6653999999999999
FBSYB640-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	unk	1	1	1	1	1	1	0.9657
BASYM1056-11	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus_nitens	1	1	1	1	1	1	0.5723
FBSYM829-10	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	unk	1	1	1	1	1	1	0.8391000000000001
BASYM2088-12	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	Dolerus_pachycerus	1	1	1	1	1	1	0.9146000000000001
GBSYM2310-13	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	Abia_candens	1	1	1	1	1	1	0.9984
FBSYB766-11	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	unk	1	1	1	1	1	1	1
GBSYM1674-13	Insecta	Hymenoptera	Diprionidae	Diprioninae	dummy_Diprioninae	Gilpinia	unk	1	1	1	1	1	0.936	0.923
GBSYM458-12	Insecta	Hymenoptera	Diprionidae	Monocteninae	dummy_Monocteninae	Monoctenus	Monoctenus_juniperi	1	1	1	1	1	1	0.999
GBA4017-09	Insecta	Psocodea	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
NZPLC053-16	Insecta	Psocodea	unk	unk	unk	unk	unk	1	1	1	1	1	1	1
FBLMW184-10	Insecta	Lepidoptera	Adelidae	Adelinae	dummy_Adelinae	Adela	unk	1	1	1	1	1	1	0.7481
FBLMW209-10	Insecta	Lepidoptera	Adelidae	Adelinae	dummy_Adelinae	Nemophora	unk	1	1	1	1	1	1	1
FBLMT549-09	Insecta	Lepidoptera	Adelidae	Adelinae	dummy_Adelinae	Nemophora	Nemophora_metallica	1	1	1	1	1	1	0.7990999999999999
FBLMT560-09	Insecta	Lepidoptera	Incurvariidae	Incurvariinae	dummy_Incurvariinae	Incurvaria	Incurvaria_praelatella	1	1	1	1	1	1	0.9293
GMGML1579-14	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	dummy_Orthotrichiinae	Orthotrichia	unk	1	1	1	1	1	0.6717	0.6717
GMGMP4512-18	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	dummy_Orthotrichiinae	Orthotrichia	unk	1	1	1	1	1	0.596	0.596
ODOPE614-11	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	dummy_Pterophorinae	Hellinsia	Hellinsia_tephradactyla	1	1	1	1	1	1	0.9996
FBLMW465-10	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	dummy_Pterophorinae	Oxyptilus	Oxyptilus_parvidactyla	1	1	1	1	1	1	0.9992
FBLMZ630-12	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	Argyresthia_pygmaeella	1	1	1	1	1	1	0.9986
FBLMZ374-12	Insecta	Lepidoptera	Praydidae	Praydinae	dummy_Praydinae	Prays	Prays_fraxinella	1	1	1	1	1	1	0.9983
FBLMS464-09	Insecta	Lepidoptera	Crambidae	Crambinae	dummy_Crambinae	Agriphila	Agriphila_inquinatella	1	1	1	1	1	1	0.9507000000000001
FBLMS457-09	Insecta	Lepidoptera	Crambidae	Crambinae	dummy_Crambinae	Crambus	Crambus_pascuella	1	1	1	1	1	1	0.9414
ODOPE814-11	Insecta	Lepidoptera	Crambidae	Spilomelinae	dummy_Spilomelinae	Udea	Udea_accolalis	1	1	1	1	1	1	0.9296000000000001
FBLMS034-09	Insecta	Lepidoptera	Crambidae	Spilomelinae	dummy_Spilomelinae	Udea	Udea_olivalis	1	1	1	1	1	1	0.9992
FBLMS069-09	Insecta	Lepidoptera	Crambidae	Spilomelinae	dummy_Spilomelinae	Patania	Patania_ruralis	1	1	1	1	1	0.9997	0.9997
FBLMS199-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	dummy_Pyraustinae	Anania	Anania_lancealis	1	1	1	1	1	1	0.9994999999999999
AMTPC295-15	Insecta	Lepidoptera	Depressariidae	Depressariinae	dummy_Depressariinae	Agonopterix	Agonopterix_ciliella	1	1	1	1	1	1	0.9971
FBLMW512-10	Insecta	Lepidoptera	Depressariidae	Depressariinae	dummy_Depressariinae	Depressaria	Depressaria_badiella	1	1	1	1	1	1	0.9994
FBLMU684-09	Insecta	Lepidoptera	Depressariidae	Ethmiinae	dummy_Ethmiinae	Ethmia	Ethmia_bipunctella	1	1	1	1	1	1	0.9988
FBLMS308-09	Insecta	Lepidoptera	Lypusidae	Chimabachinae	dummy_Chimabachinae	Diurnea	Diurnea_lipsiella	1	1	1	1	1	0.6723999999999999	0.6723999999999999
FBLMW527-10	Insecta	Lepidoptera	Lypusidae	Lypusinae	dummy_Lypusinae	Agnoea	Agnoea_elsae	1	1	1	1	1	1	0.9992
FBLMT904-09	Insecta	Lepidoptera	Sesiidae	Sesiinae	Sesiini	Sesia	Sesia_apiformis	1	1	1	1	1	1	0.9997
AMTPC225-15	Insecta	Lepidoptera	Sesiidae	Sesiinae	Synanthedonini	Synanthedon	Synanthedon_formicaeformis	1	1	1	1	1	1	0.7128
GWOSU1039-11	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Melitaeini	Euphydryas	Euphydryas_maturna	1	1	1	1	1	1	0.9972
GBLAA1390-15	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Melitaeini	Melitaea	unk	1	1	1	1	1	0.9772	0.9443
GBLAD208-14	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Nymphalini	Araschnia	Araschnia_levana	1	1	1	1	1	0.9994999999999999	0.9994999999999999
GBLAB325-13	Insecta	Lepidoptera	Nymphalidae	Heliconiinae	Argynnini	Boloria	Boloria_selene	1	1	1	1	1	1	0.9986
FBLMU482-09	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Coenonympha	Coenonympha_tullia	1	1	1	1	1	1	0.999
GWOSK596-11	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Hipparchia	Hipparchia_semele	1	1	1	1	1	0.9682999999999999	0.9682999999999999
FBLMX271-11	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Erebia	Erebia_medusa	1	1	1	1	1	1	0.9993
AMTPC305-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Erebia	unk	1	1	1	1	1	0.9929	0.9570000000000001
GWORO993-09	Insecta	Lepidoptera	Nymphalidae	Limenitidinae	Limenitidini	Limenitis	Limenitis_populi	1	1	1	0.5075	0.5075	0.5075	0.5075
FBLMT757-09	Insecta	Lepidoptera	Gelechiidae	Anacampsinae	Anarsiini	Anarsia	Anarsia_innoxiella	1	1	1	1	0.9996	0.9996	0.9996
GBMIX661-14	Insecta	Lepidoptera	Gelechiidae	Anomologinae	dummy_Anomologinae	Metzneria	Metzneria_metzneriella	1	1	1	1	1	1	0.6538
FGMLI517-17	Insecta	Lepidoptera	Gelechiidae	Anomologinae	dummy_Anomologinae	Monochroa	Monochroa_servella	1	1	1	1	1	1	0.7644
FGMLD214-13	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	dummy_Gelechiinae	Carpatolechia	Carpatolechia_decorella	1	1	1	1	1	1	0.9992
GBLAA585-14	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	dummy_Gelechiinae	Teleiodes	Teleiodes_luculella	1	1	1	1	1	1	0.9982
FBLMW702-10	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	dummy_Gelechiinae	Caryocolum	Caryocolum_fischerella	1	1	1	1	1	1	0.9988
FBLMZ369-12	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	dummy_Gelechiinae	Gelechia	Gelechia_sororculella	1	1	1	1	1	1	0.9994
GBLAB459-13	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Gelechiini	Aroga	Aroga_velocella	1	1	1	1	1	0.9996	0.9996
FBLMZ589-12	Insecta	Lepidoptera	Choreutidae	Choreutinae	dummy_Choreutinae	Prochoreutis	unk	1	1	1	1	1	1	0.8428000000000001
FBLMX114-11	Insecta	Lepidoptera	Zygaenidae	Zygaeninae	Zygaenini	Zygaena	unk	1	1	1	0.9582	0.9582	0.9582	0.9491
GWORA2883-15	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hesperiini	unk	unk	1	1	1	1	1	0.6732999999999999	0.6732999999999999
GWOSU070-11	Insecta	Lepidoptera	Lycaenidae	Lycaeninae	Lycaenini	Lycaena	Lycaena_hippothoe	1	1	1	1	1	1	0.7933999999999999
GWORU378-10	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Polyommatini	Cupido	unk	1	1	1	1	1	0.9662999999999999	0.8594
GWORK426-09	Insecta	Lepidoptera	Notodontidae	Heterocampinae	dummy_Heterocampinae	Stauropus	Stauropus_fagi	1	1	1	0.9996	0.9996	0.9996	0.9996
FBLMU910-09	Insecta	Lepidoptera	Notodontidae	Notodontinae	dummy_Notodontinae	Notodonta	Notodonta_ziczac	1	1	1	1	1	1	0.9964999999999999
GWORL468-09	Insecta	Lepidoptera	Notodontidae	Notodontinae	dummy_Notodontinae	Ptilophora	Ptilophora_plumigera	1	1	1	1	1	0.9632	0.9632
FBLMT282-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Eucosmini	Epiblema	Epiblema_inulivora	1	1	1	1	1	1	0.9994
FBLMS335-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Eucosmini	Eucosma	Eucosma_metzneriana	1	1	1	1	1	1	0.9954999999999999
FBLMZ667-12	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Eucosmini	Epinotia	Epinotia_abbreviana	1	1	1	1	1	1	0.9993
FBLMZ273-12	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Eucosmini	Epinotia	Epinotia_cinereana	1	1	1	1	1	1	0.9992
FBLMW445-10	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Eucosmini	Epinotia	unk	1	1	1	1	1	1	1
FBLMT089-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Cydia	Cydia_strobilella	1	1	1	1	1	1	0.999
FBLMT293-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Pammene	Pammene_fasciana	1	1	1	1	1	1	0.999
FBLMU211-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Olethreutini	Apotomis	Apotomis_turbidana	1	1	1	1	1	1	0.9031
FBLMW754-10	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Olethreutini	Phiaris	Phiaris_metallicana	1	1	1	1	1	1	0.9962
FBLMZ388-12	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Olethreutini	Endothenia	Endothenia_quadrimaculana	1	1	1	1	1	1	0.9989
FBLMT048-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Enarmoniini	Ancylis	Ancylis_myrtillana	1	1	1	1	1	1	0.9994999999999999
AMTPC637-15	Insecta	Lepidoptera	Tortricidae	Tortricinae	Archipini	Syndemis	Syndemis_musculana	1	1	1	1	1	0.9992	0.9992
ODOPE326-11	Insecta	Lepidoptera	Tortricidae	Tortricinae	Archipini	Pandemis	Pandemis_cerasana	1	1	1	1	1	1	0.8732000000000001
FBLMT183-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Archipini	Pandemis	Pandemis_dumetana	1	1	1	1	1	1	0.9988
FBLMU736-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Cochylini	Phtheochroa	Phtheochroa_inopiana	1	1	1	1	1	1	0.9982
FBLMT138-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Cnephasiini	Eana	Eana_osseana	1	1	1	1	1	1	0.9974
GMGMP3845-18	Insecta	Lepidoptera	Elachistidae	Elachistinae	dummy_Elachistinae	Elachista	Elachista_pollinariella	1	1	1	1	1	1	0.9996
ODOPE724-11	Insecta	Lepidoptera	Cossidae	Cossinae	dummy_Cossinae	Cossus	Cossus_cossus	1	1	1	1	1	0.9397000000000001	0.9397000000000001
FBLMW281-10	Insecta	Lepidoptera	Psychidae	Taleporiinae	dummy_Taleporiinae	Taleporia	Taleporia_tubulosa	1	1	1	0.9602999999999999	0.9602999999999999	0.9602999999999999	0.9602999999999999
GWOSP720-11	Insecta	Lepidoptera	Psychidae	Psychinae	dummy_Psychinae	unk	unk	1	1	1	0.8084	0.8084	0.8084	0.8084
GWOSK768-11	Insecta	Lepidoptera	Sphingidae	Macroglossinae	Macroglossini	Hyles	Hyles_gallii	1	1	1	1	1	1	0.997
GWOSA769-10	Insecta	Lepidoptera	Lasiocampidae	Lasiocampinae	dummy_Lasiocampinae	Gastropacha	Gastropacha_quercifolia	1	1	1	1	1	1	0.9996
GWORK492-09	Insecta	Lepidoptera	Lasiocampidae	Poecilocampinae	dummy_Poecilocampinae	Trichiura	Trichiura_crataegi	1	1	1	1	1	0.9411	0.9411
GBLAC013-13	Insecta	Lepidoptera	Lasiocampidae	Malacosomatinae	dummy_Malacosomatinae	Malacosoma	Malacosoma_neustria	1	1	1	1	1	1	0.9093
GBLGC231-12	Insecta	Lepidoptera	Drepanidae	Drepaninae	dummy_Drepaninae	Falcaria	Falcaria_lacertinaria	1	1	1	1	1	0.9753	0.9753
GWOTL215-13	Insecta	Lepidoptera	Drepanidae	Thyatirinae	dummy_Thyatirinae	Achlya	Achlya_flavicornis	1	1	1	1	1	0.5964999999999999	0.5964999999999999
GBLAC587-13	Insecta	Lepidoptera	Drepanidae	Thyatirinae	dummy_Thyatirinae	Ochropacha	Ochropacha_duplaris	1	1	1	1	1	0.9991	0.9991
