ID	class	order	family	subfamily	Prob_class	Prob_order	Prob_family	Prob_subfamily
FBLMX134-11	Insecta	Lepidoptera	Crambidae	Crambinae	1	1	1	0.9957
ODOPE590-11	Insecta	Lepidoptera	Pterophoridae	unk	1	1	0.9911	0.5037
FBLMU860-09	Insecta	Lepidoptera	Crambidae	Schoenobiinae	1	1	1	0.9987
FGMLB827-13	Insecta	Lepidoptera	Gelechiidae	Anomologinae	1	1	1	0.6171
FBLMW657-10	Insecta	Lepidoptera	Gelechiidae	unk	1	1	0.734	0.4433
FBLMS472-09	Insecta	Lepidoptera	Crambidae	Crambinae	1	1	1	0.9957
FBLMT806-09	Insecta	Lepidoptera	Crambidae	Crambinae	1	1	1	0.5011
ODOPE532-11	Insecta	Lepidoptera	Crambidae	Glaphyriinae	1	1	1	0.7566
FBLMS073-09	Insecta	Lepidoptera	Crambidae	unk	1	1	1	0.8062
FBLMU637-09	Insecta	Lepidoptera	Crambidae	Pyraustinae	1	1	1	0.7143999999999999
FGMLI483-17	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	1	1	1	0.7552
FBLMU612-09	Insecta	Lepidoptera	Gracillariidae	unk	1	1	1	0.7629
FBLMW669-10	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	1	1	1	0.9222
GBLAB1589-14	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	1	1	1	0.7721
FGMLA250-12	Insecta	Lepidoptera	Gracillariidae	Phyllocnistinae	1	1	1	0.6019
FGMLL768-17	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	1	1	1	0.8221
FGMLH750-16	Insecta	Lepidoptera	Gracillariidae	unk	1	1	0.9909	0.776
FGMLA320-12	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	1	1	1	0.8793000000000001
FGMLB710-13	Insecta	Lepidoptera	Gracillariidae	Parornichinae	1	1	1	0.7852999999999999
FGMLK243-17	Insecta	Lepidoptera	Gracillariidae	unk	1	1	1	0.7629
FBLMS093-09	Insecta	Lepidoptera	Ypsolophidae	Ypsolophinae	1	1	1	0.8951
FBLMV362-09	Insecta	Lepidoptera	Ypsolophidae	Ypsolophinae	1	1	1	0.9974
GBLAC149-13	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWORP378-09	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
FBLMV537-09	Insecta	Lepidoptera	Depressariidae	Depressariinae	1	1	1	0.6638999999999999
GBLGC193-12	Insecta	Lepidoptera	Notodontidae	Ptilodontinae	1	1	1	0.9561000000000001
GBLAF365-14	Insecta	Lepidoptera	Notodontidae	Notodontinae	1	1	1	0.997
GWORE2043-09	Insecta	Lepidoptera	Notodontidae	Pygaerinae	1	1	1	0.9988
GBLAF249-14	Insecta	Lepidoptera	Notodontidae	Pygaerinae	1	1	1	0.9806
GWORU295-10	Insecta	Lepidoptera	Erebidae	unk	1	1	1	0.9994999999999999
GWORU340-10	Insecta	Lepidoptera	Erebidae	Boletobiinae	1	1	1	0.6831999999999999
FBLMV280-09	Insecta	Lepidoptera	Erebidae	Hypenodinae	1	1	1	0.9996
FBLMZ547-12	Insecta	Lepidoptera	Erebidae	Erebinae	1	1	1	0.9643999999999999
GBLAA2288-15	Insecta	Lepidoptera	Erebidae	Arctiinae	1	1	1	0.86240000000000006
AMTPC082-15	Insecta	Lepidoptera	Noctuidae	unk	1	1	1	0.6427
GWOTH868-12	Insecta	Lepidoptera	Geometridae	Ennominae	1	1	1	0.9271
GBLGC337-12	Insecta	Lepidoptera	Erebidae	Hypeninae	1	1	1	0.9986
FGMLF841-15	Insecta	Lepidoptera	Gelechiidae	unk	1	1	0.6836	0.35869999999999996
GWOSQ532-11	Insecta	Lepidoptera	Noctuidae	Noctuinae	1	1	1	0.8066000000000001
GBLAA302-14	Insecta	Lepidoptera	Noctuidae	Cuculliinae	1	1	1	0.9984
GWOSN439-11	Insecta	Lepidoptera	Noctuidae	Noctuinae	1	1	1	0.6247
GBLAA951-14	Insecta	Lepidoptera	Noctuidae	Noctuinae	1	1	1	0.9931
GBLAF471-14	Insecta	Lepidoptera	Noctuidae	unk	1	1	1	0.7173999999999999
AMTPC354-15	Insecta	Lepidoptera	Noctuidae	unk	1	1	1	0.5702
FBLMZ537-12	Insecta	Lepidoptera	Noctuidae	Pantheinae	1	1	1	0.9973
GWORO678-09	Insecta	Lepidoptera	Noctuidae	unk	1	1	1	0.936
GBLAC972-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	1	1	1	0.9819
GWOSA422-10	Insecta	Lepidoptera	Noctuidae	Noctuinae	1	1	1	0.8241
GBLAF548-14	Insecta	Lepidoptera	Noctuidae	Noctuinae	1	1	1	0.9931
GBLAA307-14	Insecta	Lepidoptera	Noctuidae	Noctuinae	1	1	1	0.4546
GWORL470-09	Insecta	Lepidoptera	Noctuidae	unk	1	1	1	0.4641
FBLMT947-09	Insecta	Lepidoptera	Elachistidae	Agonoxeninae	1	1	1	0.763
FBLMV860-09	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	1	1	0.9109	0.9109
LNAUY224-19	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	1	1	0.9974	0.9974
FBLMW711-10	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	1	1	0.7703	0.7703
FBLMT177-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	0.9999	0.5991
FBLMU059-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	0.971	0.7774
FBLMS241-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	1	0.9652
FGMLH393-16	Insecta	Lepidoptera	Gelechiidae	Anomologinae	1	1	1	0.9961
FBLMV646-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.9065
FBLMW748-10	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.6643999999999999
FBLMS105-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9998	0.6024999999999999
FBLMS275-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9998	0.5488000000000001
FBLMT072-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.9113
ODOPE463-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.761
FBLMZ610-12	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.6508
GMGMU3232-20	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9999	0.6498
FBLMW744-10	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.5584
FBLMS121-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9998	0.6003
FBLMS140-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9998	0.5571
FBLMS124-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	1	0.9937
FBLMT788-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9999	0.5780000000000001
FBLMW747-10	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.8463
FBLMT918-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.8773000000000001
FBLMT610-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.8697000000000001
FBLMU876-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.8145
FBLMZ274-12	Insecta	Lepidoptera	Tortricidae	unk	1	1	0.7431	0.4227
FBLMT215-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.7731
FBLMT232-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.5227
FBLMZ283-12	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.5497000000000001
FBLMT203-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.6425
FBLMS102-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	0.9993	0.7404
FBLMZ224-12	Insecta	Lepidoptera	Tortricidae	unk	1	1	0.9999	0.6766
FBLMU250-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.7779
FBLMT033-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.48950000000000005
ODOPE029-11	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.934
FBLMV754-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9998	0.6142
FBLMW757-10	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9998	0.5754
FBLMZ720-12	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.8540000000000001
FBLMT161-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	0.9997	0.556
FBLMT306-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.7464999999999999
FBLMU007-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.6779
FBLMT921-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.9481
FBLMV723-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	0.9994	0.8238000000000001
FBLMU425-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	0.9991	0.9028
FBLMS370-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	0.9994999999999999	0.8259000000000001
FBLMV700-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.8150000000000001
FBLMS142-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.6425
FBLMT065-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.46980000000000005
FBLMW648-10	Insecta	Lepidoptera	Tortricidae	Tortricinae	1	1	1	0.9937
FBLMS379-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	1	1	1	0.9029
FBLMU888-09	Insecta	Lepidoptera	Tortricidae	unk	1	1	1	0.7844999999999999
GWOSK856-11	Insecta	Lepidoptera	Sphingidae	Macroglossinae	1	1	1	0.9971
GBLAC203-13	Insecta	Lepidoptera	Sphingidae	Macroglossinae	1	1	1	0.9971
GWOSI551-10	Insecta	Lepidoptera	Sphingidae	Macroglossinae	1	1	1	0.9971
GWOSI824-10	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.922
GWOTD294-12	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GBLAF216-14	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWOTD295-12	Insecta	Lepidoptera	Geometridae	unk	1	1	0.7066	0.43790000000000007
GWOSR435-11	Insecta	Lepidoptera	Geometridae	Sterrhinae	1	1	1	0.9436000000000001
GWOTH870-12	Insecta	Lepidoptera	Geometridae	Ennominae	1	1	1	0.9271
GWOSU093-11	Insecta	Lepidoptera	Geometridae	Ennominae	1	1	0.9999	0.8107000000000001
GWORE1999-09	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.653
GBLAA1306-15	Insecta	Lepidoptera	Geometridae	Sterrhinae	1	1	1	0.8875
GBLAC010-13	Insecta	Lepidoptera	Lasiocampidae	unk	1	1	1	0.6297
GWORL423-09	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWOTL285-13	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWOSA575-10	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.5571
GBLGC152-12	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.7073999999999999
GWORD1076-08	Insecta	Lepidoptera	Geometridae	Ennominae	1	1	1	0.46780000000000005
GWOTH372-12	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWORP383-09	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GBLAA1255-15	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GBLAB104-13	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWORP452-09	Insecta	Lepidoptera	Geometridae	Ennominae	1	1	1	0.7879999999999999
GBLAA744-14	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWORM112-09	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWORB832-07	Insecta	Lepidoptera	Geometridae	unk	1	1	1	0.5223
GWOTF378-12	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWORM214-09	Insecta	Lepidoptera	Geometridae	Sterrhinae	1	1	1	0.9437000000000001
GWORO348-09	Insecta	Lepidoptera	Geometridae	Ennominae	1	1	0.9998	0.8856
LEFIJ1443-12	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	1	1	1	0.9574
FBLMW393-10	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	1	1	1	0.5897
FBLMT642-09	Insecta	Lepidoptera	Pterophoridae	Pterophorinae	1	1	1	0.8824
FBLMZ413-12	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GWOTI447-12	Insecta	Lepidoptera	Geometridae	Ennominae	1	1	1	0.6668999999999999
GWOSU085-11	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
FBLMZ204-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	1	1	1	0.8871
GWORC1540-08	Insecta	Lepidoptera	Geometridae	Larentiinae	1	1	1	0.9976
GBLAD088-14	Insecta	Lepidoptera	Pterophoridae	unk	1	1	0.9426000000000001	0.762
GMGMP6531-18	Insecta	Trichoptera	Hydroptilidae	unk	1	1	0.9396000000000001	0.7873999999999999
GMGMV4901-20	Insecta	Trichoptera	Hydroptilidae	unk	1	1	1	0.6680999999999999
GMGMP7585-18	Insecta	Trichoptera	Hydroptilidae	unk	1	1	0.9762	0.7621
GWOTD382-12	Insecta	Lepidoptera	Glyphipterigidae	Glyphipteriginae	1	1	1	0.8144
FBLMW926-10	Insecta	Lepidoptera	Momphidae	dummy_Momphidae	1	1	0.6187	0.6187
FBLMT881-09	Insecta	Lepidoptera	Hesperiidae	Heteropterinae	1	1	1	0.9992
EULEP5080-16	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	1	1	1	0.9958
GWORL193-09	Insecta	Lepidoptera	Hesperiidae	Pyrginae	1	1	1	0.8673000000000001
GBLAC961-13	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	1	1	1	0.7518
GWOTL177-13	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	1	1	1	0.6447
GWOSA775-10	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	1	1	1	0.9399000000000001
GWOTF670-12	Insecta	Lepidoptera	Nymphalidae	Satyrinae	1	1	1	0.9642
GWORA2878-15	Insecta	Lepidoptera	Nymphalidae	Satyrinae	1	1	1	0.8698000000000001
GBLAB147-13	Insecta	Lepidoptera	Nymphalidae	Satyrinae	1	1	1	0.887
GWOSK604-11	Insecta	Lepidoptera	Nymphalidae	Satyrinae	1	1	1	0.8853
GBLAB774-13	Insecta	Lepidoptera	Nymphalidae	Satyrinae	1	1	1	0.9987
FBLMX201-11	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	1	1	1	0.6447
FBLMU477-09	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	1	1	1	0.9399000000000001
FBLMU393-09	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	1	1	1	0.9981
FBLMU384-09	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	1	1	1	0.9981
EULEP620-15	Insecta	Lepidoptera	Lycaenidae	Theclinae	1	1	0.9999	0.7464
GWORA2435-09	Insecta	Lepidoptera	Papilionidae	Parnassiinae	1	1	1	0.7081
FBLMV797-09	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9936	0.718
FGMLF056-15	Insecta	Lepidoptera	Gelechiidae	unk	1	1	1	0.7829999999999999
FGMLA005-12	Insecta	Lepidoptera	Gelechiidae	Anomologinae	1	1	1	0.8645
FGMLG528-16	Insecta	Lepidoptera	Gelechiidae	Anomologinae	1	1	1	0.8939
FGMLF713-15	Insecta	Lepidoptera	Gelechiidae	Anomologinae	1	1	1	0.9961
FBLMV641-09	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9999	0.6954999999999999
ODOPE902-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9999	0.7784
ODOPE773-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9999	0.654
FBLMW380-10	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9999	0.5748000000000001
FBLMU251-09	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9999	0.654
FBLMV788-09	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9999	0.7348
ODOPE569-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9999	0.6315
ODOPE806-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9999	0.6954999999999999
ODOPE485-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	1	1	0.9999	0.6812999999999999
FBLMW234-10	Insecta	Lepidoptera	Tischeriidae	dummy_Tischeriidae	1	1	0.9057000000000001	0.9057000000000001
FGMLA745-12	Insecta	Lepidoptera	unk	unk	1	1	0.5	0.5
FGMLG158-15	Insecta	Lepidoptera	unk	unk	1	1	0.9084	0.9084
FGMLF920-15	Insecta	Lepidoptera	unk	unk	1	1	0.9176000000000001	0.9176000000000001
ODOPE034-11	Insecta	Lepidoptera	Plutellidae	Plutellinae	1	1	0.9522	0.9522
FBLMW025-10	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	1	1	0.9987	0.9987
FBLMW610-10	Insecta	Lepidoptera	Gelechiidae	Anomologinae	1	1	1	0.8676000000000001
FBLMS080-09	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	1	1	0.9964999999999999	0.9964999999999999
ODOPE169-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	1	1	0.9964999999999999	0.9964999999999999
ODOPE338-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	1	1	0.9964999999999999	0.9964999999999999
ODOPE353-11	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	1	1	0.8631000000000001	0.8631000000000001
FBLMZ380-12	Insecta	Lepidoptera	Praydidae	Praydinae	1	1	0.9992	0.9992
FBLMV677-09	Insecta	Lepidoptera	Zygaenidae	Procridinae	1	1	1	0.9704999999999999
FBLMT823-09	Insecta	Lepidoptera	Zygaenidae	Procridinae	1	1	1	0.985
FBLMZ103-12	Insecta	Lepidoptera	Zygaenidae	Zygaeninae	1	1	1	0.7798
FBLMW581-10	Insecta	Lepidoptera	Psychidae	Psychinae	1	1	1	0.9996
FGMLA282-12	Insecta	Lepidoptera	Tineidae	dummy_Tineidae	1	1	0.6315	0.592
FGMLG260-15	Insecta	Lepidoptera	unk	unk	1	1	0.5135	0.5135
NEPT020-10	Insecta	Lepidoptera	unk	unk	1	1	0.7001999999999999	0.7001999999999999
FGMLD601-13	Insecta	Lepidoptera	unk	unk	1	1	0.5	0.5
NEPTA2410-20	Insecta	Lepidoptera	unk	unk	1	1	0.5	0.5
ODOPE165-11	Insecta	Lepidoptera	unk	unk	1	1	0.5433	0.5433
AMTPC287-15	Insecta	Lepidoptera	Hepialidae	dummy_Hepialidae	1	1	1	0.7828999999999999
GBORT942-15	Insecta	Orthoptera	Acrididae	Oedipodinae	1	0.54	0.54	0.54
FBORT499-13	Insecta	Orthoptera	Acrididae	Oedipodinae	1	0.9998	0.9998	0.9998
GBORT1051-15	Insecta	Diptera	unk	unk	1	0.9212	0.6002	0.6002
FBORT181-09	Insecta	unk	unk	unk	1	0.5626000000000001	0.5626000000000001	0.5626000000000001
FBORT111-09	Insecta	unk	unk	unk	1	0.45630000000000004	0.45630000000000004	0.45630000000000004
FBNE198-13	Insecta	Neuroptera	Hemerobiidae	Drepanepteryginae	1	1	1	0.9826
FBNE008-11	Insecta	Neuroptera	unk	unk	1	1	0.5048	0.5048
FBNE162-13	Insecta	Neuroptera	Hemerobiidae	Hemerobiinae	1	1	1	0.9317000000000001
GBMWU022-15	Insecta	Neuroptera	Hemerobiidae	unk	1	1	1	0.6737
FBNE005-11	Insecta	Neuroptera	unk	unk	1	1	0.6193	0.6193
GMGMP2937-18	Insecta	Diptera	unk	unk	1	1	0.5	0.5
GMGMG1409-14	Insecta	Diptera	Ephydridae	Ephydrinae	1	1	1	0.5233
GBCM6110-17	Arachnida	unk	unk	unk	0.6352	0.3746	0.3746	0.3746
GBMWB1820-15	Insecta	Diptera	Lonchaeidae	Lonchaeinae	1	1	0.5866	0.5866
AMTPD803-15	Insecta	Diptera	Bolitophilidae	dummy_Bolitophilidae	1	1	0.973	0.973
GDIP3638-22	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.8198000000000001
MIDGE924-11	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.9986
GDIP3783-22	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.8244
MIDGE949-11	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.9986
GMGMO1301-18	Insecta	Diptera	Chironomidae	unk	1	1	1	0.5868
GMGMV1886-20	Insecta	Diptera	Chironomidae	Orthocladiinae	1	1	1	0.5722
GBMIN56225-17	Insecta	Diptera	Culicidae	Culicinae	1	1	0.5937	0.5937
GMGRB821-13	Insecta	Diptera	Chironomidae	Prodiamesinae	1	1	1	0.5157
GMGRE1733-13	Insecta	Diptera	Chironomidae	Orthocladiinae	1	1	1	0.5565
GDIP3642-22	Insecta	Diptera	Chironomidae	unk	1	1	0.9999	0.7206
MIDGE258-06	Insecta	Diptera	Chironomidae	unk	1	1	1	0.7403
GBORT1035-15	Insecta	Diptera	unk	unk	1	1	0.651	0.651
GMGMP6456-18	Insecta	Diptera	Phoridae	unk	1	1	0.9996	0.9992
GDIP023-18	Insecta	Diptera	Pediciidae	Pediciinae	1	1	1	0.6756
AMTPE1392-15	Insecta	Diptera	Chloropidae	Chloropinae	1	1	1	0.9966
AMTPD4518-16	Insecta	Diptera	Syrphidae	Eristalinae	1	1	1	0.9953
GMGRE2794-13	Insecta	Diptera	Syrphidae	Syrphinae	1	1	1	0.9967
GMGRE971-13	Insecta	Diptera	Phoridae	unk	1	1	0.9997	0.7069
GMGMW405-20	Insecta	Diptera	Phoridae	unk	1	1	0.9998	0.6860999999999999
GBDTA9953-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	0.9949	0.8489000000000001
GMGMQ1245-18	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.7631
GBDTA10634-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	0.9931	0.8658000000000001
GBDTA10703-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.7555
GBDTA10263-21	Insecta	Diptera	Cecidomyiidae	unk	1	0.8398000000000001	0.8119000000000001	0.536
GBDTA10175-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	1	1	0.9991	0.8292
GBMNB16846-20	Insecta	Diptera	Cecidomyiidae	Porricondylinae	1	1	0.9999	0.5204
GBDTA10387-21	Insecta	Diptera	Cecidomyiidae	Winnertziinae	1	1	1	0.5175
GBDTA10646-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.6006
GBDTA9915-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	1	1	0.9983	0.8775000000000001
GBDTA10536-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.6964999999999999
GBDTA10120-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	0.9606	0.8054
GMGMM1248-14	Insecta	Diptera	Cecidomyiidae	unk	1	1	0.9976	0.9354
GBDTA10085-21	Insecta	Diptera	Cecidomyiidae	Porricondylinae	1	1	0.9892	0.6772999999999999
GMGMP8277-18	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.6121
GMGRD1227-13	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.5838
MJBRC103-17	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.5004
GBDTA9883-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	1	0.7406
GBDTA10354-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	0.9991	0.7872999999999999
GMGRD2288-13	Insecta	Diptera	Cecidomyiidae	Micromyinae	1	1	1	0.5533
GBDTA10199-21	Insecta	Diptera	Cecidomyiidae	unk	1	1	0.9853	0.6837
GMGMN729-14	Insecta	Diptera	Conopidae	unk	1	1	0.9999	0.6412
GBMWN364-15	Insecta	Diptera	Ceratopogonidae	Forcipomyiinae	1	1	1	0.5076
AMTPD540-15	Insecta	Diptera	Keroplatidae	Keroplatinae	1	1	1	0.9986
AMTPF6151-16	Insecta	Diptera	Mycetophilidae	Mycetophilinae	1	1	1	0.998
GBMWN1989-15	Insecta	Diptera	Mycetophilidae	Mycetophilinae	1	1	1	0.998
GMGRG370-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	1	1	1	0.998
GMGRI293-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	1	1	1	0.998
GESCI213-17	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.9991	0.9991
GMGRD2557-13	Insecta	Diptera	Sciaridae	dummy_Sciaridae	1	1	0.8862	0.8862
MIDGE963-13	Insecta	Diptera	Chironomidae	Chironominae	1	1	1	0.9986
BNSB104-21	Insecta	Ephemeroptera	unk	unk	1	1	0.54	0.54
GBMIX1650-15	Insecta	Ephemeroptera	unk	unk	1	1	0.9434	0.9434
BNSB093-21	Insecta	Ephemeroptera	unk	unk	1	1	0.54	0.54
GBCMI2971-19	Insecta	Ephemeroptera	unk	unk	1	0.9834999999999999	0.715	0.715
FBAQU1323-12	Insecta	Plecoptera	Nemouridae	unk	1	1	0.9999	0.6876
FBAQU1324-12	Insecta	Plecoptera	Perlodidae	unk	1	1	0.9456000000000001	0.5052
GST312-15	Insecta	Plecoptera	Taeniopterygidae	unk	1	1	0.9475	0.5853999999999999
GST250-15	Insecta	Plecoptera	Nemouridae	unk	1	1	0.9988	0.5072
GBEPT2288-15	Insecta	Trichoptera	Limnephilidae	unk	1	1	1	0.7521
FBAQU1396-13	Insecta	Trichoptera	Limnephilidae	unk	1	1	1	0.9531000000000001
GBEPT2293-15	Insecta	Trichoptera	Limnephilidae	unk	1	1	1	0.7521
GBEPT2346-15	Insecta	Trichoptera	Limnephilidae	unk	1	1	0.984	0.9276000000000001
HMCAD489-09	Insecta	Trichoptera	Limnephilidae	Limnephilinae	1	1	0.9999	0.606
FBAQU1202-12	Insecta	Trichoptera	Limnephilidae	Limnephilinae	1	1	1	0.8864
GBEPT1815-14	Insecta	Trichoptera	Limnephilidae	unk	1	1	1	0.9706
GBMIX2489-15	Insecta	Trichoptera	Limnephilidae	unk	1	1	0.9954999999999999	0.9884999999999999
GBEPT571-14	Insecta	Trichoptera	Goeridae	Goerinae	1	1	0.9555	0.9555
GBEPT776-14	Insecta	Trichoptera	Phryganeidae	Phryganeinae	1	1	0.9984999999999999	0.9984999999999999
FBAQU1457-13	Insecta	Trichoptera	Lepidostomatidae	unk	1	1	1	0.7128
FBAQU1458-13	Insecta	Trichoptera	Lepidostomatidae	unk	1	1	1	0.7128
FBAQU1495-13	Insecta	Trichoptera	unk	unk	1	1	0.5067	0.5067
FBAQU1494-13	Insecta	Trichoptera	unk	unk	1	1	0.5067	0.5067
GST354-15	Insecta	Trichoptera	Leptoceridae	Leptocerinae	1	1	0.9993	0.9993
FBAQU370-09	Insecta	Trichoptera	Polycentropodidae	Polycentropodinae	1	1	0.9067000000000001	0.9067000000000001
FBAQU1178-12	Insecta	Trichoptera	Polycentropodidae	Polycentropodinae	1	1	0.8802	0.8802
FBCAD035-10	Insecta	Trichoptera	Hydropsychidae	Hydropsychinae	1	1	1	0.9993
