ID	class	order	family	subfamily	tribe	genus	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_tribe	Prob_genus
BASYM1593-11	Insecta	Hymenoptera	Cimbicidae	Abiinae	dummy_Abiinae	Abia	1	1	1	0.9994	0.9994	0.9994
BCHYM6993-15	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	unk	1	1	1	1	1	0.5734
FBSYB1522-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Allantus	1	1	1	1	1	0.9713999999999999
FBSYB978-12	Insecta	Hymenoptera	Tenthredinidae	Allantinae	dummy_Allantinae	Empria	1	1	1	1	1	0.9002
FBSYM128-09	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Caliroa	1	1	1	1	1	0.9998
BCHYM6266-15	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	unk	1	1	1	1	1	0.5896
GMGMD1534-14	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Metallus	1	1	1	1	1	0.9993
FBSYM702-10	Insecta	Hymenoptera	Tenthredinidae	Heterarthrinae	dummy_Heterarthrinae	Heterarthrus	1	1	1	1	1	0.8038000000000001
FBSYB1294-12	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Pachyprotasis	1	1	1	1	1	0.7709
BASYM083-10	Insecta	Hymenoptera	Tenthredinidae	Tenthredininae	dummy_Tenthredininae	Tenthredo	1	1	1	1	1	0.74
GBSYM537-12	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Anoplonyx	1	1	1	1	1	0.9981
FBSYB1660-12	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Euura	1	1	1	1	1	0.9977
GBSYM524-12	Insecta	Hymenoptera	Tenthredinidae	Nematinae	dummy_Nematinae	Hoplocampa	1	1	1	1	1	0.8093
FBSYB1470-12	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	1	1	1	1	0.9994999999999999	0.9994999999999999
GBSYM045-12	Insecta	Hymenoptera	Tenthredinidae	Selandriinae	Dolerini	Dolerus	1	1	1	1	0.9917	0.9917
FBLMT553-09	Insecta	Lepidoptera	Adelidae	Adelinae	dummy_Adelinae	Nemophora	1	1	1	1	1	0.5612
FBLMW221-10	Insecta	Lepidoptera	Adelidae	Nematopogoninae	dummy_Nematopogoninae	Nematopogon	1	1	1	0.9941	0.9941	0.9941
FBLMV345-09	Insecta	Lepidoptera	Argyresthiidae	dummy_Argyresthiidae	dummy_Argyresthiidae	Argyresthia	1	1	0.9371	0.9371	0.9371	0.9371
FBLMW412-10	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	dummy_Yponomeutinae	Paraswammerdamia	1	1	1	1	1	0.9574
FBLMS080-09	Insecta	Lepidoptera	Yponomeutidae	Yponomeutinae	dummy_Yponomeutinae	Yponomeuta	1	1	1	1	1	0.9994
FBLMV691-09	Insecta	Lepidoptera	Zygaenidae	unk	unk	unk	1	1	1	0.5	0.5	0.5
GWORK324-09	Insecta	Lepidoptera	Zygaenidae	Zygaeninae	Zygaenini	Zygaena	1	1	1	0.6850999999999999	0.6850999999999999	0.6850999999999999
FBLMW233-10	Insecta	Lepidoptera	Tischeriidae	dummy_Tischeriidae	dummy_Tischeriidae	Tischeria	1	1	1	1	1	0.9994999999999999
FGMLG269-15	Insecta	Lepidoptera	Nepticulidae	dummy_Nepticulidae	dummy_Nepticulidae	Stigmella	1	1	1	1	1	0.9989
GWORO990-09	Insecta	Lepidoptera	Hesperiidae	Pyrginae	Pyrgini	Pyrgus	1	1	1	0.8806	0.8806	0.8806
ODOPE757-11	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Polyommatini	Agriades	1	1	1	1	1	0.998
FBLMU384-09	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Polyommatini	Plebejus	1	1	1	1	1	0.9974
GWOSI557-10	Insecta	Lepidoptera	Lycaenidae	Theclinae	dummy_Theclinae	Favonius	1	1	1	1	1	0.9994
EULEP6195-20	Insecta	Lepidoptera	Nymphalidae	Apaturinae	dummy_Apaturinae	Apatura	1	1	1	0.9992	0.9992	0.9992
GBLAB319-13	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Nymphalini	Araschnia	1	1	1	1	1	0.9994999999999999
GWORT465-10	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Coenonympha	1	1	1	1	1	0.9992
GBLAD266-14	Insecta	Lepidoptera	Nymphalidae	Satyrinae	Satyrini	Erebia	1	1	1	1	1	0.635
GWORQ931-10	Insecta	Lepidoptera	Brahmaeidae	dummy_Brahmaeidae	dummy_Brahmaeidae	Lemonia	1	1	0.6802999999999999	0.6802999999999999	0.6802999999999999	0.6802999999999999
GWOR3847-09	Insecta	Lepidoptera	Notodontidae	Cerurinae	dummy_Cerurinae	Furcula	1	1	1	1	1	0.9993
GBLAF439-14	Insecta	Lepidoptera	Notodontidae	Notodontinae	dummy_Notodontinae	Gluphisia	1	1	1	1	1	0.9997
GWORA2574-09	Insecta	Lepidoptera	Notodontidae	Notodontinae	dummy_Notodontinae	Notodonta	1	1	1	1	1	0.8787000000000001
FBLMV357-09	Insecta	Lepidoptera	Ypsolophidae	Ypsolophinae	dummy_Ypsolophinae	Ypsolopha	1	1	1	0.9988	0.9988	0.9988
GBLGC337-12	Insecta	Lepidoptera	Erebidae	Hypeninae	dummy_Hypeninae	Hypena	1	1	1	1	1	0.999
GWOTF307-12	Insecta	Lepidoptera	Erebidae	Boletobiinae	Phytometrini	Phytometra	1	1	1	1	0.9642999999999999	0.9642999999999999
GBLAC969-13	Insecta	Lepidoptera	Erebidae	Erebinae	Catocalini	Catocala	1	1	1	1	0.9989	0.9989
FBLMV241-09	Insecta	Lepidoptera	Erebidae	Erebinae	Ophiusini	Minucia	1	1	1	1	0.9994	0.9994
GBLAA2498-15	Insecta	Lepidoptera	Erebidae	Lymantriinae	Nygmiini	Sphrageidus	1	1	1	1	0.9998	0.9998
FBLMZ347-12	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	dummy_Coleophorinae	Coleophora	1	1	0.9356000000000001	0.9356000000000001	0.9356000000000001	0.9356000000000001
FBLMW711-10	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	dummy_Coleophorinae	Coleophora	1	1	0.8665	0.8665	0.8665	0.8665
ODOPE310-11	Insecta	Lepidoptera	Coleophoridae	Coleophorinae	dummy_Coleophorinae	Coleophora	1	1	0.9102	0.9102	0.9102	0.9102
FBLMT232-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Olethreutini	Stictea	1	1	1	1	1	0.999
FBLMT741-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Olethreutini	Endothenia	1	1	1	1	1	0.9651
FBLMS142-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Olethreutini	Eudemis	1	1	1	1	1	0.9991
FBLMT303-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Strophedra	1	1	1	1	1	0.6376000000000001
FBLMT083-09	Insecta	Lepidoptera	Tortricidae	Olethreutinae	Grapholitini	Dichrorampha	1	1	1	1	1	0.8869
FBLMU059-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Archipini	Lozotaenia	1	1	1	1	1	0.9992
FBLMV745-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Cochylini	Cochylidia	1	1	1	1	1	0.9987
FBLMS246-09	Insecta	Lepidoptera	Tortricidae	Tortricinae	Cochylini	Eupoecilia	1	1	1	1	1	0.5721
ODOPE624-11	Insecta	Lepidoptera	Depressariidae	Ethmiinae	dummy_Ethmiinae	Ethmia	1	1	1	0.9497000000000001	0.9497000000000001	0.9497000000000001
FBLMZ196-12	Insecta	Lepidoptera	Psychidae	Psychinae	dummy_Psychinae	unk	1	1	1	1	1	0.5605
FBLMX066-11	Insecta	Lepidoptera	Bucculatricidae	dummy_Bucculatricidae	dummy_Bucculatricidae	Bucculatrix	1	1	0.921	0.921	0.921	0.921
GWOTD382-12	Insecta	Lepidoptera	Glyphipterigidae	Glyphipteriginae	dummy_Glyphipteriginae	Glyphipterix	1	1	1	0.9991	0.9991	0.9991
GWOSK856-11	Insecta	Lepidoptera	Sphingidae	Macroglossinae	Macroglossini	Hyles	1	1	1	1	1	0.8535
FBLMU936-09	Insecta	Lepidoptera	Sphingidae	Sphinginae	Sphingini	Agrius	1	1	1	1	1	0.9531000000000001
FGMLD213-13	Insecta	Lepidoptera	Gelechiidae	Anacampsinae	Anacampsini	Anacampsis	1	1	1	1	1	0.9421
FBLMW610-10	Insecta	Lepidoptera	Gelechiidae	Anomologinae	dummy_Anomologinae	Metzneria	1	1	1	1	1	0.9984999999999999
GBLAB1461-14	Insecta	Lepidoptera	Gelechiidae	Anomologinae	dummy_Anomologinae	Bryotropha	1	1	1	1	1	0.6036
GBLAB1576-14	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	dummy_Gelechiinae	Neofriseria	1	1	1	1	1	0.883
FGMLB284-13	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Gelechiini	Aroga	1	1	1	1	1	0.7253
LEEUA635-11	Insecta	Lepidoptera	Gelechiidae	Gelechiinae	Gnorimoschemini	Scrobipalpa	1	1	1	1	1	0.9156000000000001
FBLMT471-09	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	dummy_Dichomeridinae	Brachmia	1	1	1	1	1	0.8501000000000001
FGMLC031-13	Insecta	Lepidoptera	Gelechiidae	Dichomeridinae	dummy_Dichomeridinae	Brachmia	1	1	1	1	1	0.8501000000000001
ODOPE787-11	Insecta	Lepidoptera	Crambidae	Acentropinae	dummy_Acentropinae	Nymphula	1	1	1	1	1	0.9994999999999999
ODOPE482-11	Insecta	Lepidoptera	Crambidae	Acentropinae	dummy_Acentropinae	Elophila	1	1	1	1	1	0.972
FBLMU860-09	Insecta	Lepidoptera	Crambidae	Schoenobiinae	dummy_Schoenobiinae	Donacaula	1	1	1	1	1	0.9891
FBLMW579-10	Insecta	Lepidoptera	Crambidae	Pyraustinae	dummy_Pyraustinae	Pyrausta	1	1	1	1	1	0.9984999999999999
FBLMU050-09	Insecta	Lepidoptera	Crambidae	Spilomelinae	dummy_Spilomelinae	Mecyna	1	1	1	1	1	0.9994
GWOR3958-09	Insecta	Lepidoptera	Drepanidae	Thyatirinae	dummy_Thyatirinae	Achlya	1	1	1	1	1	0.9991
FBLMV181-09	Insecta	Lepidoptera	Noctuidae	Pantheinae	dummy_Pantheinae	Panthea	1	1	1	1	1	0.9991
GWORR406-10	Insecta	Lepidoptera	Noctuidae	Plusiinae	dummy_Plusiinae	Trichoplusia	1	1	1	1	1	0.9994999999999999
GWOTI172-12	Insecta	Lepidoptera	Noctuidae	Noctuinae	Apameini	Globia	1	1	1	1	1	0.9982
GBLAA2816-15	Insecta	Lepidoptera	Noctuidae	Noctuinae	Apameini	Staurophora	1	1	1	1	1	0.9992
GBLAA319-14	Insecta	Lepidoptera	Noctuidae	Noctuinae	Xylenini	Antitype	1	1	1	1	1	0.8832
GBLGC299-12	Insecta	Lepidoptera	Noctuidae	Noctuinae	Xylenini	Hyppa	1	1	1	1	1	0.8762000000000001
FGMLD017-13	Insecta	Lepidoptera	Noctuidae	Noctuinae	Noctuini	Eurois	1	1	1	1	1	0.9984
GBLAD130-14	Insecta	Lepidoptera	Noctuidae	Noctuinae	Tholerini	Cerapteryx	1	1	1	1	1	0.9988
GWOSN582-11	Insecta	Lepidoptera	Noctuidae	Noctuinae	dummy_Noctuinae	Nonagria	1	1	1	1	1	0.9991
FBLMZ151-12	Insecta	Lepidoptera	Noctuidae	Noctuinae	dummy_Noctuinae	Fissipunctia	1	1	1	1	1	0.8688000000000001
FBLMV127-09	Insecta	Lepidoptera	Noctuidae	Noctuinae	dummy_Noctuinae	Caradrina	1	1	1	1	1	0.9983
GWOR3906-09	Insecta	Lepidoptera	Noctuidae	Noctuinae	Leucaniini	Leucania	1	1	1	1	1	0.9335
GWOTF289-12	Insecta	Lepidoptera	Nolidae	Nolinae	dummy_Nolinae	Meganola	1	1	1	1	1	0.9699
FBLMU351-09	Insecta	Lepidoptera	Pyralidae	Phycitinae	dummy_Phycitinae	Acrobasis	1	1	1	1	1	0.7953999999999999
ODOPE786-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	dummy_Phycitinae	Phycitodes	1	1	1	1	1	0.8
ODOPE569-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	dummy_Phycitinae	Hypochalcia	1	1	1	1	1	0.9994
GWORL581-09	Insecta	Lepidoptera	Pyralidae	Phycitinae	dummy_Phycitinae	Salebriopsis	1	1	1	1	1	0.9994
ODOPE919-11	Insecta	Lepidoptera	Pyralidae	Phycitinae	dummy_Phycitinae	Dioryctria	1	1	1	1	1	0.9984999999999999
ODOPE334-11	Insecta	Lepidoptera	Oecophoridae	Oecophorinae	dummy_Oecophorinae	Oecophora	1	1	1	1	1	0.9994999999999999
GWOSP877-11	Insecta	Lepidoptera	Geometridae	Ennominae	dummy_Ennominae	Hylaea	1	1	1	1	1	0.6731999999999999
GWORB2989-08	Insecta	Lepidoptera	Geometridae	Ennominae	dummy_Ennominae	Peribatodes	1	1	1	1	1	0.9994
GBLAB651-13	Insecta	Lepidoptera	Geometridae	Ennominae	dummy_Ennominae	Psodos	1	1	1	1	1	0.9591000000000001
GWOSM188-11	Insecta	Lepidoptera	Geometridae	Ennominae	dummy_Ennominae	Odontopera	1	1	1	1	1	0.9648
GBLGC106-12	Insecta	Lepidoptera	Geometridae	Ennominae	dummy_Ennominae	Deileptenia	1	1	1	1	1	0.9992
GWORE2218-09	Insecta	Lepidoptera	Geometridae	Ennominae	dummy_Ennominae	Deileptenia	1	1	1	1	1	0.9992
GBLAF516-14	Insecta	Lepidoptera	Geometridae	Ennominae	dummy_Ennominae	Epione	1	1	1	1	1	0.9994999999999999
GBLAF719-14	Insecta	Lepidoptera	Geometridae	Geometrinae	dummy_Geometrinae	Jodis	1	1	1	1	1	0.9992
GWORA989-08	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Trichopteryx	1	1	1	1	1	0.9993
GWOSK926-11	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	unk	1	1	1	1	1	0.5
GBLAC976-13	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Epirrita	1	1	1	1	1	0.8661000000000001
GWOSI840-10	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Chloroclysta	1	1	1	1	1	0.9993
FBLMV438-09	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Epirrhoe	1	1	1	1	1	0.9988
GWOTH311-12	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Entephria	1	1	1	1	1	0.9611
GBLAA415-14	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Eustroma	1	1	1	1	1	0.9996
GWOTH377-12	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Aplocera	1	1	1	1	1	0.9973
FBLMX245-11	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Rheumaptera	1	1	1	1	1	0.9992
FBLMZ133-12	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Mesotype	1	1	1	1	1	0.9984999999999999
GBLAA2765-15	Insecta	Lepidoptera	Geometridae	Larentiinae	dummy_Larentiinae	Philereme	1	1	1	1	1	0.9987
GWORP358-09	Insecta	Lepidoptera	Geometridae	Larentiinae	Eupitheciini	Eupithecia	1	1	1	1	0.9057000000000001	0.9057000000000001
GWORU542-10	Insecta	Lepidoptera	Geometridae	Sterrhinae	dummy_Sterrhinae	Cyclophora	1	1	1	1	1	0.9041
GWOTI775-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	dummy_Sterrhinae	Idaea	1	1	1	1	1	0.984
GWOTI803-12	Insecta	Lepidoptera	Geometridae	Sterrhinae	dummy_Sterrhinae	Idaea	1	1	1	1	1	0.9884999999999999
GBLAF529-14	Insecta	Lepidoptera	Lasiocampidae	Lasiocampinae	dummy_Lasiocampinae	unk	1	1	1	1	1	0.5357000000000001
FBLMW147-10	Insecta	Lepidoptera	Momphidae	dummy_Momphidae	dummy_Momphidae	Mompha	1	1	0.9988	0.9988	0.9988	0.9988
MNAR246-16	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	dummy_Gracillariinae	Aspilapteryx	1	1	1	1	1	0.9786
FGMLK138-17	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	dummy_Gracillariinae	Caloptilia	1	1	1	1	1	0.9976
FBLMT939-09	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	dummy_Gracillariinae	Gracillaria	1	1	1	1	1	0.9996
FGMLD792-13	Insecta	Lepidoptera	Gracillariidae	Gracillariinae	dummy_Gracillariinae	Calybites	1	1	1	1	1	0.8351000000000001
FGMLK129-17	Insecta	Lepidoptera	Gracillariidae	Lithocolletinae	dummy_Lithocolletinae	Phyllonorycter	1	1	1	1	1	0.9989
FGMLA250-12	Insecta	Lepidoptera	Gracillariidae	Phyllocnistinae	dummy_Phyllocnistinae	Phyllocnistis	1	1	1	0.6386000000000001	0.6386000000000001	0.6386000000000001
GBEPT2262-15	Insecta	Trichoptera	Limnephilidae	Limnephilinae	dummy_Limnephilinae	Glyphotaelius	1	1	1	1	1	0.9994
GBEPT2004-14	Insecta	Trichoptera	Phryganeidae	Phryganeinae	dummy_Phryganeinae	Oligotricha	1	1	1	1	1	0.9994
FBAQU1155-12	Insecta	Trichoptera	Leptoceridae	Leptocerinae	dummy_Leptocerinae	Athripsodes	1	1	1	1	1	0.7886
FBAQU1374-13	Insecta	Trichoptera	Leptoceridae	Leptocerinae	dummy_Leptocerinae	Oecetis	1	1	1	1	1	0.999
GST358-15	Insecta	Trichoptera	Beraeidae	dummy_Beraeidae	dummy_Beraeidae	Beraea	1	1	1	1	1	0.9996
FBAQU1227-12	Insecta	Trichoptera	Polycentropodidae	Polycentropodinae	dummy_Polycentropodinae	Polycentropus	1	1	1	1	1	0.6489
FBCAD027-10	Insecta	Trichoptera	Hydropsychidae	Hydropsychinae	dummy_Hydropsychinae	Hydropsyche	1	1	1	1	1	0.9683999999999999
GBMIX1986-15	Insecta	Trichoptera	Hydroptilidae	Hydroptilinae	dummy_Hydroptilinae	Hydroptila	1	1	1	1	1	0.9994999999999999
GBEPT589-14	Insecta	Trichoptera	Hydroptilidae	Orthotrichiinae	dummy_Orthotrichiinae	Ithytrichia	1	1	1	1	1	0.9996
FBAQU1145-12	Insecta	Trichoptera	Glossosomatidae	unk	unk	unk	1	1	1	0.61239999999999994	0.61239999999999994	0.61239999999999994
FBHET308-12	Insecta	Hemiptera	Geocoridae	Geocorinae	dummy_Geocorinae	Geocoris	1	1	0.9994999999999999	0.9994999999999999	0.9994999999999999	0.9994999999999999
FBHET440-12	Insecta	Hemiptera	Rhyparochromidae	Rhyparochrominae	Gonianotini	unk	1	1	1	1	1	0.6309
BCEAB341-16	Insecta	Hemiptera	Corixidae	Corixinae	Corixini	Arctocorisa	1	1	1	1	1	0.9994999999999999
EUBUG1308-12	Insecta	Hemiptera	Miridae	Mirinae	Mirini	Charagochilus	1	1	1	1	1	0.9776
EUBUG679-11	Insecta	Hemiptera	Miridae	Mirinae	Mirini	Apolygus	1	1	1	1	1	0.966
FBAQU705-10	Insecta	Hemiptera	Hydrometridae	Hydrometrinae	dummy_Hydrometrinae	Hydrometra	1	1	0.9863999999999999	0.9863999999999999	0.9863999999999999	0.9863999999999999
GMGMR2127-18	Insecta	Psocodea	Lachesillidae	Lachesillinae	dummy_Lachesillinae	Lachesilla	1	1	0.9786	0.9786	0.9786	0.9786
GBMIX1485-15	Insecta	Psocodea	unk	unk	unk	unk	1	1	1	1	1	1
GBMNF7778-22	Insecta	unk	unk	unk	unk	unk	1	0.9239	0.9239	0.9239	0.9239	0.9239
MYFAB557-11	Insecta	unk	unk	unk	unk	unk	1	0.8111	0.8111	0.8111	0.8111	0.8111
GBMIN88534-17	Insecta	Odonata	Aeshnidae	Aeshninae	dummy_Aeshninae	Aeshna	1	1	0.9996	0.9996	0.9996	0.9996
GBMIX950-14	Insecta	Odonata	Coenagrionidae	Coenagrioninae	dummy_Coenagrioninae	unk	1	1	1	1	1	0.5753
GBUPS103-14	Insecta	Orthoptera	Acrididae	Oedipodinae	Sphingonotini	Sphingonotus	1	0.5279	0.5279	0.5279	0.5279	0.5279
FBORT531-13	Insecta	unk	unk	unk	unk	unk	1	0.5916	0.5916	0.5916	0.5916	0.5916
FBAQU1306-12	Insecta	Plecoptera	Capniidae	dummy_Capniidae	dummy_Capniidae	Capnia	1	1	1	1	1	0.6628999999999999
FBAQU1328-12	Insecta	Plecoptera	Taeniopterygidae	Taeniopteriginae	dummy_Taeniopteriginae	Taeniopteryx	1	1	1	0.6603999999999999	0.6603999999999999	0.6603999999999999
FBAQU010-09	Insecta	Plecoptera	Leuctridae	Leuctrinae	dummy_Leuctrinae	Leuctra	1	1	0.5893999999999999	0.5893999999999999	0.5893999999999999	0.5893999999999999
GBMWB2170-15	Insecta	Diptera	Sciomyzidae	Phaeomyiinae	dummy_Phaeomyiinae	Pelidnoptera	1	1	1	0.9933	0.9933	0.9933
GMGMN340-14	Insecta	Diptera	Conopidae	Myopinae	unk	unk	1	1	1	1	0.6117	0.6117
GMGME1353-14	Insecta	Diptera	Pipunculidae	Pipunculinae	Tomosvaryellini	Eudorylas	1	1	1	1	1	0.9063
GMGMQ476-18	Insecta	Diptera	Sphaeroceridae	Limosininae	dummy_Limosininae	Pullimosina	1	1	1	1	1	0.9993
GBDTA10455-21	Insecta	Diptera	Cecidomyiidae	Winnertziinae	Winnertziini	Winnertzia	1	1	1	0.5737000000000001	0.5737000000000001	0.5737000000000001
GBDTA10582-21	Insecta	Diptera	Cecidomyiidae	Winnertziinae	Winnertziini	Winnertzia	1	1	1	0.6267	0.6267	0.6267
GMGMP8277-18	Insecta	Diptera	Cecidomyiidae	unk	unk	unk	1	1	1	0.5634	0.5634	0.5634
GBDTA10528-21	Insecta	Diptera	Cecidomyiidae	unk	unk	unk	1	1	1	0.5588000000000001	0.5588000000000001	0.5588000000000001
GBDTA10535-21	Insecta	Diptera	Cecidomyiidae	unk	unk	unk	1	1	1	0.6633999999999999	0.6633999999999999	0.6633999999999999
MJBRC019-15	Insecta	Diptera	Cecidomyiidae	Micromyinae	Aprionini	Aprionus	1	1	1	1	0.9024	0.9024
GMGRD1227-13	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	1	1	1	1	0.7019	0.7019
GMGMV4419-20	Insecta	Diptera	Cecidomyiidae	Micromyinae	unk	unk	1	1	1	1	0.704	0.704
GMGMN700-14	Insecta	Diptera	Chloropidae	Oscinellinae	Fiebrigellini	Lasiambia	1	1	1	1	1	0.7209
GMGRB1515-13	Insecta	Diptera	Muscidae	Mydaeinae	dummy_Mydaeinae	Mydaea	1	1	1	1	1	0.8186000000000001
GMGMB1071-14	Insecta	Diptera	Fanniidae	dummy_Fanniidae	dummy_Fanniidae	unk	1	1	1	1	1	0.5814999999999999
GMGRC2666-13	Insecta	Diptera	Pediciidae	Pediciinae	dummy_Pediciinae	Tricyphona	1	1	1	1	1	0.9993
GMGRD2785-13	Insecta	Diptera	Tachinidae	Dexiinae	Voriini	Campylocheta	1	1	1	1	1	0.9984
FBTAC091-13	Insecta	Diptera	Tachinidae	Exoristinae	Eryciini	Senometopia	1	1	1	1	1	0.9991
GDIP21596-23	Insecta	Diptera	Tachinidae	Phasiinae	Gymnosomatini	Gymnosoma	1	1	1	1	1	0.9131
GDIP3678-22	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	unk	1	1	1	1	1	0.8175
GDIP3592-22	Insecta	Diptera	Chironomidae	Tanypodinae	Pentaneurini	Ablabesmyia	1	1	1	1	1	0.9991
MIDGE261-06	Insecta	Diptera	Chironomidae	Tanypodinae	Pentaneurini	Pentaneurella	1	1	1	1	1	0.9559000000000001
GMGMV2320-20	Insecta	Diptera	Chironomidae	Tanypodinae	Procladiini	Procladius	1	1	1	1	0.6761999999999999	0.6761999999999999
GMGRG370-13	Insecta	Diptera	Mycetophilidae	Mycetophilinae	Mycetophilini	Platurocypta	1	1	1	1	1	0.9983
FBNE145-13	Insecta	Neuroptera	Chrysopidae	Chrysopinae	Ankylopterygini	Nineta	1	1	1	1	1	0.8879
FBNE172-13	Insecta	Neuroptera	Hemerobiidae	Hemerobiinae	dummy_Hemerobiinae	Hemerobius	1	1	1	1	1	0.9989
FBNE070-11	Insecta	Neuroptera	Hemerobiidae	Hemerobiinae	dummy_Hemerobiinae	Hemerobius	1	1	1	1	1	0.756
MYFAB071-10	Arachnida	unk	unk	unk	unk	unk	1	0.7804999999999999	0.7804999999999999	0.7804999999999999	0.7804999999999999	0.7804999999999999
GBBSP611-15	Arachnida	Araneae	Lycosidae	dummy_Lycosidae	dummy_Lycosidae	Acantholycosa	1	1	1	1	1	0.5311
GBBSP775-15	Arachnida	Araneae	Oxyopidae	dummy_Oxyopidae	dummy_Oxyopidae	Oxyopes	1	1	0.9994999999999999	0.9994999999999999	0.9994999999999999	0.9994999999999999
FBARB515-11	Arachnida	Araneae	Gnaphosidae	dummy_Gnaphosidae	dummy_Gnaphosidae	Drassyllus	1	1	1	1	1	0.8531000000000001
GBBSP1170-15	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Silometopus	1	1	1	1	1	0.9142
FBARB175-11	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Porrhomma	1	1	1	1	1	0.5001
FBARB244-11	Arachnida	Araneae	Linyphiidae	dummy_Linyphiidae	dummy_Linyphiidae	Microlinyphia	1	1	1	1	1	0.9989
FBARB503-11	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	dummy_Theridiidae	Theridion	1	1	1	1	1	0.8485
GBBSP085-15	Arachnida	Araneae	Theridiidae	dummy_Theridiidae	dummy_Theridiidae	Robertus	1	1	1	1	1	0.9994999999999999
GMGRB2082-13	Arachnida	Araneae	Salticidae	dummy_Salticidae	dummy_Salticidae	Salticus	1	1	1	1	1	0.9996
MYFAB451-11	Arachnida	unk	unk	unk	unk	unk	1	0.5284	0.5284	0.5284	0.5284	0.5284
GMGMV5111-20	Arachnida	Sarcoptiformes	Carabodidae	dummy_Carabodidae	dummy_Carabodidae	unk	1	1	1	1	1	0.8127000000000001
GCOL11640-16	Insecta	Coleoptera	Cleridae	Korynetinae	dummy_Korynetinae	Necrobia	1	1	1	0.5013	0.5013	0.5013
GBCOG647-13	Insecta	Coleoptera	Silphidae	Nicrophorinae	dummy_Nicrophorinae	Nicrophorus	1	1	1	0.599	0.599	0.599
GCOL7461-16	Insecta	Coleoptera	Rhadalidae	Rhadalinae	Aplocnemini	Aplocnemus	1	1	0.73739999999999994	0.73739999999999994	0.73739999999999994	0.73739999999999994
GCOL13050-16	Insecta	Coleoptera	Attelabidae	Rhynchitinae	Rhynchitini	Temnocerus	1	1	1	1	1	0.9998
GBCOB710-12	Insecta	Coleoptera	Histeridae	Abraeinae	Acritini	Acritus	1	1	1	1	0.9998	0.9998
FBCOF284-12	Insecta	Coleoptera	Elateridae	Cardiophorinae	dummy_Cardiophorinae	Cardiophorus	1	1	1	0.7566	0.7566	0.7566
GBCOU247-13	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedini	Ampedus	1	1	1	1	0.9994999999999999	0.9994999999999999
