ID	class	order	family	subfamily	genus	species	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_genus	Prob_species
GCOL7044-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Phratora	Phratora_vulgatissima	1	1	1	1	1	0.8448000000000001
GCOL9036-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Prasocuris	Prasocuris_hannoveriana	1	1	1	1	1	1
GCOL2426-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	unk	unk	1	1	0.8026000000000001	0.4591	0.4591	0.4591
GCOL6590-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	Gonioctena_pallida	1	1	1	1	1	0.9996
GCOL2556-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	unk	1	1	0.9803999999999999	0.9803999999999999	0.7722	0.7722
GCOL10552-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	Gonioctena_decemnotata	1	1	1	1	1	1
GCOL10139-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	Gonioctena_flavicornis	1	1	1	1	1	1
GCOL11565-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	Gonioctena_flavicornis	1	1	1	1	1	1
GCOL2598-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	unk	1	1	1	1	0.9052	0.9052
GCOL2446-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	unk	unk	1	1	0.8026000000000001	0.4591	0.4591	0.4591
GCOL1380-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Crepidodera	unk	1	1	1	1	1	1
GCOL5266-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Chaetocnema	unk	1	1	1	1	0.4918	0.4918
GCOL5310-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Chaetocnema	unk	1	1	1	1	1	0.9867
GCOL2585-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Chaetocnema	Chaetocnema_aridula	1	1	1	1	1	0.9998
GCOL8457-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Neocrepidodera	unk	1	1	1	1	0.5771000000000001	0.5654
GCOL10284-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	1	1	1	1	0.5205	0.5205
GCOL2420-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	unk	1	1	1	1	1	0.9998
GCOL2603-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	unk	1	1	1	1	1	0.9998
GCOL5059-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	unk	1	1	1	1	1	0.9998
GCOL2660-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	unk	1	1	1	1	1	0.961
GCOL10787-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	unk	1	1	1	1	0.6764999999999999	0.5631
GCOL10791-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	unk	1	1	1	1	0.6764999999999999	0.5631
GCOL2564-16	Insecta	Coleoptera	Phalacridae	Phalacrinae	unk	unk	1	1	0.8951	0.8951	0.4475	0.4475
GCOL2428-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Neocrepidodera	unk	1	1	0.751	0.751	0.521	0.521
GCOL2673-16	Insecta	Coleoptera	Phalacridae	Phalacrinae	unk	unk	1	1	0.6368	0.6368	0.3184	0.3184
GCOL2540-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Neocrepidodera	unk	1	1	1	1	0.5998	0.5871
GCOL2737-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	1	1	1	1	0.9252	0.9252
GCOL8458-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Neocrepidodera	unk	1	1	1	1	0.5771000000000001	0.5654
GCOL2531-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Neocrepidodera	unk	1	1	1	1	0.5579000000000001	0.547
GCOL1807-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	Phyllotreta_striolata	1	1	1	1	1	0.5959
GCOL5268-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	Phyllotreta_striolata	1	1	1	1	1	1
GCOL2723-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	unk	1	1	1	1	1	0.9896
GCOL2721-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	unk	1	1	1	1	1	0.9896
GCOL5230-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	unk	1	1	1	1	1	0.9959
GCOL2612-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	unk	1	1	1	1	1	0.8462000000000001
GCOL2536-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	unk	1	1	1	1	1	0.9982
GCOL2529-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	unk	1	1	1	1	1	0.9982
GCOL2530-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	unk	1	1	1	1	1	0.9982
GCOL11675-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Neocrepidodera	unk	1	1	1	1	0.9997	0.9496000000000001
GCOL2641-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	1	1	1	1	0.735	0.735
GCOL8659-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	1	1	1	1	0.9055	0.9055
GCOL13315-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	Aphthona_lutescens	1	1	1	1	1	1
GCOL1079-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	Aphthona_euphorbiae	1	1	1	1	1	0.7638
GCOL2604-16	Insecta	Coleoptera	Phalacridae	Phalacrinae	unk	unk	1	1	0.8537000000000001	0.8537000000000001	0.5989	0.5989
GCOL2640-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	1	1	1	1	0.735	0.735
GCOL2670-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	1	1	1	1	0.9223	0.9223
GCOL4006-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	1	1	1	1	0.5852999999999999	0.5852999999999999
GCOL1612-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Altica	unk	1	1	1	1	1	0.5401
GCOL2351-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Altica	unk	1	1	1	1	1	0.5401
GCOL5284-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Altica	Altica_carinthiaca	1	1	1	1	1	1
GCOL12854-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	unk	1	1	0.7454	0.7454	0.5493	0.5493
GCOL5239-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.6858
GCOL2607-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.6916
GCOL2734-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.6497
GCOL2430-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.8798000000000001
GCOL2681-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.8798000000000001
GCOL2582-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.9024
GCOL13512-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_lewisii	1	1	1	1	1	1
GCOL2505-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_lewisii	1	1	1	1	1	1
GCOL1801-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_lewisii	1	1	1	1	1	1
GCOL2493-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_lewisii	1	1	1	1	1	1
GCOL2480-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_lewisii	1	1	1	1	1	1
GCOL2570-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.8798000000000001
GCOL2429-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.8798000000000001
GCOL5229-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.5049
GCOL2696-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.8798000000000001
GCOL2727-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.8583000000000001
GCOL5262-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_atricillus	1	1	1	1	1	0.644
GCOL2739-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.899
GCOL2712-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_brunneus	1	1	1	1	1	1
GCOL2416-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.9024
GCOL2726-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.8583000000000001
GCOL2571-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.8798000000000001
GCOL2576-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.5767000000000001
GCOL2578-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.7333999999999999
GCOL2735-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.6497
GCOL2728-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.8583000000000001
GCOL5242-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_exsoletus	1	1	1	1	1	0.6053
GCOL5240-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_exsoletus	1	1	1	1	1	0.6053
GCOL2504-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_exsoletus	1	1	1	1	1	0.6053
GCOL7466-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.9747
GCOL5238-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.6497
GCOL2616-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_atricillus	1	1	1	1	1	0.5497000000000001
GCOL2597-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.5548000000000001
GCOL2433-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.46630000000000005
GCOL2418-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.46540000000000004
GCOL2610-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.5809
GCOL2596-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	unk	1	1	1	1	1	0.6297
GCOL2690-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_melanocephalus	1	1	1	1	1	0.7256
GCOL2542-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_melanocephalus	1	1	1	1	1	0.7256
GCOL2541-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	Longitarsus_melanocephalus	1	1	1	1	1	0.7256
GCOL5311-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	unk	1	1	1	0.9922	0.9922	0.9922
GCOL3920-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	Cassida_denticollis	1	1	1	1	1	1
GCOL769-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	Cassida_sanguinosa	1	1	1	1	1	1
GCOL2647-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	unk	1	1	1	1	1	0.7387
GCOL5214-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	Cassida_vibex	1	1	1	1	1	0.653
GCOL13036-16	Insecta	Coleoptera	unk	unk	unk	unk	1	1	0.39130000000000004	0.39130000000000004	0.39130000000000004	0.39130000000000004
GCOL5296-16	Insecta	Coleoptera	Chrysomelidae	Donaciinae	Donacia	Donacia_aquatica	1	1	1	1	1	1
GCOL5140-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchus	unk	1	1	1	1	0.9812	0.8003
GCOL11424-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchus	unk	1	1	1	1	0.891	0.8459000000000001
GCOL3018-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchus	unk	1	1	1	1	0.9899	0.7414999999999999
GCOL4346-16	Insecta	Coleoptera	Cerambycidae	Lamiinae	unk	unk	1	1	1	1	0.8770000000000001	0.8770000000000001
GBMIN29789-13	Insecta	Coleoptera	Curculionidae	unk	unk	unk	1	1	1	0.7454999999999999	0.7454999999999999	0.7454999999999999
GCOL5933-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Orchestes	Orchestes_rusci	1	1	1	1	1	1
GBMNE48162-22	Insecta	Coleoptera	Curculionidae	Curculioninae	Orchestes	unk	1	1	1	1	0.8165	0.7844999999999999
GBMNE48153-22	Insecta	Coleoptera	Curculionidae	Curculioninae	Orchestes	unk	1	1	1	1	0.9846	0.5931
GCOL13085-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Tachyerges	Tachyerges_stigma	1	1	1	1	1	0.8663000000000001
GCOL9166-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Tachyerges	Tachyerges_stigma	1	1	1	1	1	0.7229
GCOL5934-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Tachyerges	Tachyerges_stigma	1	1	1	1	1	1
GCOL11028-16	Insecta	Coleoptera	Curculionidae	Mesoptiliinae	Magdalis	unk	1	1	1	0.9954999999999999	0.9954999999999999	0.9833
GCOL11548-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Mecinus	Mecinus_pascuorum	1	1	1	1	1	1
GCOL2841-16	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	1	0.7484	0.7484
GCOL6891-16	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	1	0.5408000000000001	0.5408000000000001
GCOL11691-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Dorytomus	Dorytomus_melanophthalmus	1	1	1	1	1	0.9132
GCOL4280-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Archarius	unk	1	1	1	1	0.506	0.506
GCOL11734-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Archarius	Archarius_salicivorus	1	1	1	1	1	1
GCOL10962-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Archarius	unk	1	1	1	1	0.505	0.505
GCOL10363-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Anthonomus	unk	1	1	1	1	1	0.8233
GBMNE48164-22	Insecta	Coleoptera	Curculionidae	Curculioninae	Anthonomus	Anthonomus_humeralis	1	1	1	1	1	0.9988
GCOL10457-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Anthonomus	Anthonomus_humeralis	1	1	1	1	1	0.9988
GBMIN29951-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	0.99	0.9643999999999999	0.926	0.926
GCOL8685-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Scolytus	unk	1	1	1	0.6208	0.42610000000000003	0.42610000000000003
GCOL6624-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Cleopomiarus	Cleopomiarus_graminis	1	1	1	1	1	1
GCOL13342-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.9379000000000001	0.9379000000000001
GCOL12885-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Sibinia	Sibinia_viscariae	1	1	1	1	0.8818	0.8818
GCOL5654-16	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	1	0.5014	0.5014
GCOL4811-16	Insecta	Coleoptera	Curculionidae	Baridinae	unk	unk	1	1	1	1	0.704	0.704
GCOL11429-16	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	0.9853	0.5591	0.5591
GCOL6889-16	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	1	0.888	0.888
GBMNE48047-22	Insecta	Coleoptera	Curculionidae	Curculioninae	Gymnetron	unk	1	1	1	1	0.9179	0.9164
GCOL263-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Gymnetron	unk	1	1	1	1	0.9179	0.9164
GCOL3456-16	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	0.5067	0.5067	0.5067
GCOL7781-16	Insecta	Coleoptera	Curculionidae	Curculioninae	unk	unk	1	1	1	1	0.7484	0.7484
GCOL11332-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Tychius	unk	1	1	1	1	1	0.8525
GCOL11318-16	Insecta	Coleoptera	Curculionidae	Curculioninae	Tychius	unk	1	1	1	1	1	0.8514
GCOL9533-16	Insecta	Coleoptera	Curculionidae	Baridinae	unk	unk	1	1	1	0.9891	0.7263999999999999	0.7263999999999999
GCOL5646-16	Insecta	Coleoptera	Curculionidae	unk	unk	unk	1	1	1	0.6739999999999999	0.6739999999999999	0.6739999999999999
GCOL3924-16	Insecta	Coleoptera	Curculionidae	Mesoptiliinae	Magdalis	Magdalis_frontalis	1	1	1	1	1	0.9997
GCOL13057-16	Insecta	Coleoptera	Curculionidae	Mesoptiliinae	Magdalis	unk	1	1	1	1	1	0.9159
GCOL13386-16	Insecta	Coleoptera	Curculionidae	Mesoptiliinae	Magdalis	unk	1	1	1	0.9963	0.9963	0.9838
GCOL10828-16	Insecta	Coleoptera	Curculionidae	Mesoptiliinae	Magdalis	unk	1	1	1	1	1	0.9172
GCOL12621-16	Insecta	Coleoptera	Curculionidae	Mesoptiliinae	Magdalis	unk	1	1	1	1	1	0.9159
GCOL13021-16	Insecta	Coleoptera	Curculionidae	unk	unk	unk	1	1	1	0.7454999999999999	0.7454999999999999	0.7454999999999999
GCOL12662-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Pityophthorus	Pityophthorus_micrographus	1	1	1	1	0.6104999999999999	0.6104999999999999
GCOL3034-16	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	unk	1	1	1	1	0.8463	0.8463
GCOL10216-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Scolytus	Scolytus_ratzeburgii	1	1	1	1	1	1
GCOL13384-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Scolytus	unk	1	1	1	1	1	0.7079
GCOL12825-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Dryocoetes	Dryocoetes_hectographus	1	1	1	1	1	0.9998
GCOL3032-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Trypodendron	Trypodendron_signatum	1	1	1	1	1	1
GCOL3028-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Trypodendron	Trypodendron_signatum	1	1	1	1	1	1
GCOL11054-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Trypodendron	Trypodendron_signatum	1	1	1	1	1	1
GCOL3148-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Hylesinus	Hylesinus_fraxini	1	1	1	1	1	1
GCOL13277-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Hylesinus	Hylesinus_fraxini	1	1	1	1	1	1
GCOL10845-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Hylastes	Hylastes_brunneus	1	1	1	1	1	1
GCOL9507-16	Insecta	Coleoptera	Curculionidae	Scolytinae	Hylastes	unk	1	1	1	1	1	0.7981999999999999
GCOL10827-16	Insecta	Coleoptera	Curculionidae	Scolytinae	unk	unk	1	1	1	1	0.7262	0.7262
GCOL4456-16	Insecta	Coleoptera	Curculionidae	Lixinae	unk	unk	1	1	1	1	0.8353	0.8353
GCOL11828-16	Insecta	Coleoptera	Curculionidae	Lixinae	unk	unk	1	1	1	1	0.8353	0.8353
GCOL1394-16	Insecta	Coleoptera	Curculionidae	Lixinae	unk	unk	1	1	1	0.9931	0.9639	0.9639
GBMNE47897-22	Insecta	Coleoptera	Curculionidae	Lixinae	unk	unk	1	1	1	0.9931	0.9639	0.9639
GCOL3826-16	Insecta	Coleoptera	Curculionidae	Lixinae	unk	unk	1	1	1	1	0.8018000000000001	0.8018000000000001
GCOL1137-16	Insecta	Coleoptera	Curculionidae	Lixinae	unk	unk	1	1	1	0.9931	0.9639	0.9639
GBMIN50089-17	Insecta	Coleoptera	Curculionidae	Bagoinae	Bagous	Bagous_lutulentus	1	1	1	1	1	1
GCOL11815-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.9379000000000001	0.9379000000000001
GBMNF53282-22	Insecta	Coleoptera	Curculionidae	Entiminae	Phyllobius	unk	1	1	1	1	1	0.9657
GCOL13341-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.9379000000000001	0.9379000000000001
GCOL10460-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8037000000000001	0.8037000000000001
GCOL12566-16	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	unk	1	1	1	1	1	1
GCOL11822-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.9379000000000001	0.9379000000000001
GCOL386-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.9308000000000001	0.9308000000000001
GCOL10090-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8238000000000001	0.8238000000000001
GCOL13229-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8238000000000001	0.8238000000000001
GBMIN29908-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	0.5907	0.5868	0.5868
GCOL11484-16	Insecta	Coleoptera	Curculionidae	Molytinae	unk	unk	1	1	1	0.9166000000000001	0.8014	0.8014
GCOL6834-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8238000000000001	0.8238000000000001
GBMNE47890-22	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	unk	1	1	1	1	1	0.6158
GCOL13433-16	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	Otiorhynchus_arcticus	1	1	1	1	1	0.6894999999999999
GBMNE48050-22	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	unk	1	1	1	1	1	0.5276000000000001
GCOL6707-16	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	unk	1	1	1	1	1	0.9983
GCOL4451-16	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	unk	1	1	1	1	1	1
GBMNE48139-22	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	unk	1	1	1	1	1	0.9832
GCOL6708-16	Insecta	Coleoptera	Curculionidae	Entiminae	Otiorhynchus	unk	1	1	1	1	1	1
GCOL6568-16	Insecta	Coleoptera	Curculionidae	Entiminae	Polydrusus	Polydrusus_fulvicornis	1	1	1	1	1	1
GCOL6549-16	Insecta	Coleoptera	Curculionidae	Entiminae	Polydrusus	Polydrusus_fulvicornis	1	1	1	1	1	1
GCOL6595-16	Insecta	Coleoptera	Curculionidae	Entiminae	Polydrusus	Polydrusus_fulvicornis	1	1	1	1	1	1
GCOL6569-16	Insecta	Coleoptera	Curculionidae	Entiminae	Polydrusus	Polydrusus_fulvicornis	1	1	1	1	1	1
GCOL6833-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8238000000000001	0.8238000000000001
GCOL11438-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	0.9589000000000001	0.5522	0.5522
GCOL10459-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.8037000000000001	0.8037000000000001
GBMNF53075-22	Insecta	Coleoptera	Curculionidae	Entiminae	Philopedon	Philopedon_plagiatum	1	1	1	1	1	1
GCOL8451-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.6148	0.6148
GCOL10812-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.6298	0.6298
GBMIN29818-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.9389000000000001	0.9389000000000001
GCOL12851-16	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeus	unk	1	1	1	1	1	0.7769
GBMIN29949-13	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	1	0.9601	0.9601
GBMNE48053-22	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeus	Trachyphloeus_aristatus	1	1	1	1	1	1
GCOL11826-16	Insecta	Coleoptera	Curculionidae	Entiminae	Romualdius	Romualdius_scaber	1	1	1	1	1	1
GCOL9811-16	Insecta	Coleoptera	Curculionidae	Entiminae	Romualdius	Romualdius_scaber	1	1	1	1	1	1
GCOL10374-16	Insecta	Coleoptera	Curculionidae	Entiminae	Trachyphloeus	unk	1	1	1	1	1	0.8608000000000001
GBMNE48026-22	Insecta	Coleoptera	Curculionidae	Entiminae	Sitona	unk	1	1	1	1	0.8643000000000001	0.8629000000000001
GCOL11512-16	Insecta	Coleoptera	Curculionidae	Entiminae	Sitona	unk	1	1	1	1	1	0.9767
GCOL11445-16	Insecta	Coleoptera	Curculionidae	Entiminae	unk	unk	1	1	1	0.9629	0.5493	0.5493
GCOL5623-16	Insecta	Coleoptera	Curculionidae	Brachycerinae	Thryogenes	Thryogenes_festucae	1	1	1	1	1	1
GCOL5637-16	Insecta	Coleoptera	Curculionidae	Brachycerinae	Thryogenes	Thryogenes_festucae	1	1	1	1	1	1
GCOL6870-16	Insecta	Coleoptera	Curculionidae	Brachycerinae	unk	unk	1	1	1	0.9841	0.5457000000000001	0.5457000000000001
GCOL1432-16	Insecta	Coleoptera	Curculionidae	Brachycerinae	Tanysphyrus	Tanysphyrus_lemnae	1	1	1	1	0.8463	0.8463
GCOL9290-16	Insecta	Coleoptera	Curculionidae	Dryophthorinae	Sitophilus	unk	1	1	1	1	0.7920999999999999	0.7903999999999999
GCOL9177-16	Insecta	Coleoptera	Curculionidae	Dryophthorinae	Sitophilus	unk	1	1	1	1	0.8096000000000001	0.8096000000000001
GBMIN29910-13	Insecta	Coleoptera	Curculionidae	unk	unk	unk	1	1	1	0.41240000000000004	0.41240000000000004	0.41240000000000004
GCOL476-16	Insecta	Coleoptera	Curculionidae	Molytinae	Hylobius	unk	1	1	1	0.7148	0.5115	0.3519
GCOL4286-16	Insecta	Coleoptera	Curculionidae	Molytinae	unk	unk	1	1	1	0.6148	0.42950000000000005	0.42950000000000005
GCOL1593-16	Insecta	Coleoptera	Curculionidae	Baridinae	unk	unk	1	1	1	0.9891	0.7263999999999999	0.7263999999999999
