ID	class	order	family	subfamily	genus	Prob_class	Prob_order	Prob_family	Prob_subfamily	Prob_genus
GCOL5780-16	Insecta	Coleoptera	Attelabidae	Rhynchitinae	Temnocerus	1	1	1	1	1
GCOL6424-16	Insecta	Coleoptera	Byrrhidae	Byrrhinae	Byrrhus	1	1	1	1	1
GCOL2627-16	Insecta	Coleoptera	Byrrhidae	Byrrhinae	unk	1	1	0.7929999999999999	0.7929999999999999	0.4527
GCOL887-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.7553	0.7553	0.7553
GCOL5527-16	Insecta	Coleoptera	Elateridae	Negastriinae	Negastrius	1	1	1	1	0.6916
GCOL5633-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	Selatosomus	1	1	1	0.8895	0.5005
GCOL5634-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	Selatosomus	1	1	1	0.8895	0.5005
GCOL4993-16	Insecta	Coleoptera	Elateridae	Negastriinae	unk	1	1	1	0.7950999999999999	0.7171
GCOL6215-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	unk	1	1	1	1	0.7816
GCOL4509-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	unk	1	1	1	1	0.608
GCOL4508-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	unk	1	1	1	1	0.608
GCOL3976-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	Selatosomus	1	1	1	1	1
GCOL3956-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	Selatosomus	1	1	1	1	1
GCOL13393-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	Selatosomus	1	1	1	0.9661	0.9661
GCOL10822-16	Insecta	Coleoptera	Elateridae	Cardiophorinae	Cardiophorus	1	1	1	1	1
GCOL13353-16	Insecta	Coleoptera	Elateridae	Cardiophorinae	Cardiophorus	1	1	1	1	1
GCOL5078-16	Insecta	Coleoptera	Elateridae	Elaterinae	Ampedus	1	1	1	1	1
GCOL4974-16	Insecta	Coleoptera	Elateridae	Dendrometrinae	unk	1	1	1	0.7203999999999999	0.33799999999999997
GCOL7269-16	Insecta	Coleoptera	Bostrichidae	unk	unk	1	1	0.9942	0.7213999999999999	0.7213999999999999
GCOL6670-16	Insecta	Coleoptera	Elmidae	Elminae	unk	1	1	0.4474	0.4474	0.40790000000000004
GCOL7877-16	Insecta	Coleoptera	Throscidae	dummy_Throscidae	Trixagus	1	1	0.7129	0.7129	0.7129
GCOL10185-16	Insecta	Coleoptera	Throscidae	dummy_Throscidae	Trixagus	1	1	1	1	1
GCOL11612-16	Insecta	Coleoptera	Ptinidae	Ptininae	Ptinus	1	1	0.8693000000000001	0.7902999999999999	0.5406000000000001
GCOL886-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.7505	0.7505	0.7505
GCOL866-16	Insecta	Coleoptera	Elmidae	Elminae	Limnius	1	1	1	1	0.7224999999999999
GCOL832-16	Insecta	Coleoptera	Elmidae	Elminae	Limnius	1	1	1	1	0.7224999999999999
GCOL931-16	Insecta	Coleoptera	Elmidae	Elminae	unk	1	1	0.7538	0.7538	0.6028
GCOL3501-16	Insecta	Coleoptera	Elmidae	Elminae	unk	1	1	1	1	0.5655
GCOL823-16	Insecta	Coleoptera	Elmidae	Elminae	unk	1	1	0.6533	0.6533	0.5851
GCOL6669-16	Insecta	Coleoptera	Elmidae	Elminae	unk	1	1	0.4474	0.4474	0.40790000000000004
GCOL8708-16	Insecta	Coleoptera	Ptinidae	Dorcatominae	Dorcatoma	1	1	1	1	1
GCOL8445-16	Insecta	Coleoptera	Ptinidae	Dorcatominae	Dorcatoma	1	1	1	1	1
GCOL7203-16	Insecta	Coleoptera	Ptinidae	Dorcatominae	Dorcatoma	1	1	1	1	1
GCOL1944-16	Insecta	Coleoptera	Ptinidae	Dorcatominae	Dorcatoma	1	1	1	1	0.9876
GCOL297-16	Insecta	Coleoptera	Ptinidae	Xyletininae	Xyletinus	1	1	1	1	1
GCOL3940-16	Insecta	Coleoptera	Ptinidae	Ptilininae	Ptilinus	1	1	1	1	1
GCOL6467-16	Insecta	Coleoptera	Ptinidae	Anobiinae	Anobium	1	1	1	1	1
GCOL7541-16	Insecta	Coleoptera	Ptinidae	Anobiinae	Hadrobregmus	1	1	0.48160000000000003	0.48160000000000003	0.41130000000000005
GCOL11605-16	Insecta	Coleoptera	Ptinidae	Ptininae	Ptinus	1	1	0.8693000000000001	0.7902999999999999	0.5406000000000001
GCOL13284-16	Insecta	Coleoptera	Staphylinidae	Aleocharinae	unk	1	1	0.9185	0.8385	0.4467
GCOL1996-16	Insecta	Coleoptera	Ptinidae	Ptininae	Niptus	1	1	1	1	1
GCOL7608-16	Insecta	Coleoptera	Ptinidae	Ernobiinae	Ernobius	1	1	1	1	0.8917
GCOL3746-16	Insecta	Coleoptera	Ptinidae	Ernobiinae	Ernobius	1	1	1	1	0.8917
GCOL8665-16	Insecta	Coleoptera	Ciidae	Ciinae	Cis	1	1	1	1	0.9279000000000001
GCOL11945-16	Insecta	Coleoptera	Ciidae	Ciinae	Cis	1	1	1	1	1
GCOL8682-16	Insecta	Coleoptera	Ciidae	Ciinae	Cis	1	1	1	1	1
GCOL8614-16	Insecta	Coleoptera	Ciidae	Ciinae	unk	1	1	0.9999	0.9999	0.9752
GCOL8666-16	Insecta	Coleoptera	Ciidae	Ciinae	Cis	1	1	1	1	0.8976000000000001
GCOL13020-16	Insecta	Coleoptera	Ciidae	Ciinae	Cis	1	1	1	1	1
GCOL13022-16	Insecta	Coleoptera	Ciidae	Ciinae	Cis	1	1	1	1	1
GCOL12689-16	Insecta	Coleoptera	Ciidae	Ciinae	Orthocis	1	1	1	1	1
GCOL8613-16	Insecta	Coleoptera	Ciidae	Ciinae	unk	1	1	0.9999	0.9999	0.9752
GCOL8624-16	Insecta	Coleoptera	Ciidae	Ciinae	unk	1	1	1	1	0.7991999999999999
GCOL9379-16	Insecta	Coleoptera	Ciidae	Ciinae	Sulcacis	1	1	1	1	1
GCOL10941-16	Insecta	Coleoptera	Ciidae	Ciinae	unk	1	1	0.9999	0.9999	0.97
GCOL3151-16	Insecta	Coleoptera	Lycidae	Erotinae	Dictyoptera	1	1	1	1	1
GCOL1842-16	Insecta	Coleoptera	Lycidae	Erotinae	Platycis	1	1	1	1	1
GCOL1646-16	Insecta	Coleoptera	Lycidae	Erotinae	Platycis	1	1	1	1	1
GCOL5812-16	Insecta	Coleoptera	Lycidae	Erotinae	unk	1	1	1	0.9135	0.9027000000000001
GCOL8830-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.43260000000000004	0.43260000000000004	0.43260000000000004
GCOL5954-16	Insecta	Coleoptera	Rhadalidae	Rhadalinae	Aplocnemus	1	1	1	1	1
GCOL7462-16	Insecta	Coleoptera	Rhadalidae	Rhadalinae	Aplocnemus	1	1	0.9305	0.9305	0.9305
GCOL13387-16	Insecta	Coleoptera	Staphylinidae	unk	unk	1	1	0.9874999999999999	0.8429000000000001	0.8429000000000001
GCOL7495-16	Insecta	Coleoptera	Rhadalidae	Rhadalinae	Aplocnemus	1	1	0.9297000000000001	0.9297000000000001	0.9297000000000001
GCOL10983-16	Insecta	Coleoptera	Histeridae	Histerinae	Margarinotus	1	1	1	1	1
GCOL8769-16	Insecta	Coleoptera	Staphylinidae	Oxyporinae	Oxyporus	1	1	1	0.5679000000000001	0.5679000000000001
GCOL11055-16	Insecta	Coleoptera	Bostrichidae	unk	unk	1	1	0.7896	0.7353	0.7353
GCOL7828-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Melinopterus	1	1	1	1	0.9037000000000001
GCOL7825-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Melinopterus	1	1	1	1	0.7719
GCOL6219-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	1	1	0.6186
GCOL6291-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Chilothorax	1	1	1	1	0.8252
GCOL11017-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	1	1	0.6162
GCOL11018-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	0.987	0.987	0.6548
GCOL6438-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Chilothorax	1	1	1	1	0.8480000000000001
GCOL6720-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Chilothorax	1	1	1	1	0.8480000000000001
GCOL8035-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	1	1	0.7961999999999999
GCOL13272-16	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	Ochthebius	1	1	0.7711	0.585	0.585
GCOL6721-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Chilothorax	1	1	1	1	0.8480000000000001
GCOL13189-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Chilothorax	1	1	1	1	1
GCOL12597-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	1	1	0.7856
GCOL10043-16	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	Ochthebius	1	1	0.7711	0.585	0.585
GCOL5970-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	1	1	1
GCOL6431-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Chilothorax	1	1	1	1	0.8480000000000001
GCOL7826-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Melinopterus	1	1	1	1	0.9037000000000001
GCOL6418-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Chilothorax	1	1	1	1	0.8178000000000001
GCOL6719-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Chilothorax	1	1	1	1	0.8480000000000001
GCOL8036-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	unk	1	1	1	1	0.7961999999999999
GCOL6385-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Chilothorax	1	1	1	1	0.8480000000000001
GCOL7827-16	Insecta	Coleoptera	Scarabaeidae	Aphodiinae	Melinopterus	1	1	1	1	0.7719
GCOL4033-16	Insecta	Coleoptera	Scarabaeidae	Cetoniinae	unk	1	1	1	1	0.659
GCOL5523-16	Insecta	Coleoptera	Scarabaeidae	Aegialiinae	Aegialia	1	1	1	1	1
GCOL1009-16	Insecta	Coleoptera	Hydraenidae	Hydraeninae	Hydraena	1	1	1	1	1
GCOL8276-16	Insecta	Coleoptera	Hydraenidae	Hydraeninae	Hydraena	1	1	1	1	1
GCOL8986-16	Insecta	Coleoptera	Hydraenidae	Hydraeninae	Hydraena	1	1	1	0.9999	0.9999
GCOL1003-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.7557	0.7557	0.7557
GCOL350-16	Insecta	Coleoptera	Melyridae	Dasytinae	Dasytes	1	1	0.4692	0.4611	0.4471
GCOL8910-16	Insecta	Coleoptera	Hydraenidae	unk	unk	1	1	0.7793	0.42740000000000006	0.42740000000000006
GCOL786-16	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	Ochthebius	1	1	0.96	0.9486000000000001	0.9486000000000001
GCOL8259-16	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	Ochthebius	1	1	0.9211	0.9209	0.9209
GCOL13273-16	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	Ochthebius	1	1	0.7711	0.585	0.585
GCOL8193-16	Insecta	Coleoptera	unk	unk	unk	1	1	0.506	0.506	0.506
GCOL2895-16	Insecta	Coleoptera	Staphylinidae	Omaliinae	Eusphalerum	1	1	0.746	0.6486000000000001	0.6486000000000001
GCOL8271-16	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	Ochthebius	1	1	0.9517000000000001	0.9387000000000001	0.9387000000000001
GCOL8236-16	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	Ochthebius	1	1	0.8054	0.7684	0.7684
GCOL787-16	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	Ochthebius	1	1	0.96	0.9486000000000001	0.9486000000000001
GCOL8235-16	Insecta	Coleoptera	Hydraenidae	Ochthebiinae	Ochthebius	1	1	0.8054	0.7684	0.7684
GCOL3840-16	Insecta	Coleoptera	Trogidae	Troginae	Trox	1	1	1	1	1
GCOL5127-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL12225-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL4276-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL5414-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL2671-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL5222-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL5293-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL3767-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL4576-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL4271-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL12547-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Cryptocephalus	1	1	1	1	1
GCOL5318-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Labidostomis	1	1	1	1	0.7423
GCOL5298-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Labidostomis	1	1	1	1	1
GCOL5221-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Labidostomis	1	1	1	1	1
GCOL11341-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Smaragdina	1	1	1	1	1
GCOL5299-16	Insecta	Coleoptera	Chrysomelidae	Cryptocephalinae	Pachybrachis	1	1	1	1	1
GCOL1380-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Crepidodera	1	1	1	1	1
GCOL5217-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Crepidodera	1	1	1	1	1
GCOL15852-21	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.9287000000000001
GCOL5310-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Chaetocnema	1	1	1	1	1
GCOL2585-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Chaetocnema	1	1	1	1	1
GCOL2677-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Chaetocnema	1	1	1	1	1
GCOL2540-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.5083
GCOL2531-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.491
GCOL10787-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	1	1	1	1	0.9421
GCOL5059-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	1	1	1	1	1
GCOL2660-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	1	1	1	1	1
GCOL2420-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	1	1	1	1	1
GCOL2446-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.8420000000000001
GCOL2426-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.8420000000000001
GCOL10791-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Psylliodes	1	1	1	1	0.9421
GCOL2702-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	1	1	1	1	0.6847
GCOL2564-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	1	1	0.9061	0.9061	0.7103999999999999
GCOL10287-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Neocrepidodera	1	1	1	1	0.4592
GCOL10284-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Neocrepidodera	1	1	1	1	0.4592
GCOL8458-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.5012
GCOL2641-16	Insecta	Coleoptera	Silvanidae	unk	unk	1	1	0.5737000000000001	0.396	0.396
GCOL8659-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.9321
GCOL1807-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL5268-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL2722-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL2563-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL2562-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL2600-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL5230-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL2529-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL2536-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL2721-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Phyllotreta	1	1	1	1	1
GCOL2670-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.9426000000000001
GCOL2595-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL1612-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Altica	1	1	1	1	1
GCOL5285-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Altica	1	1	1	1	1
GCOL2737-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.9415
GCOL2582-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2571-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2429-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2734-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2586-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2504-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL5226-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2680-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2739-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2735-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2592-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL5262-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2596-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2696-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2666-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2738-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2418-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2597-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2570-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2651-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2610-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2681-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2432-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2431-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2649-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL5238-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2578-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2416-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2727-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2726-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2728-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2673-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	1	1	1	1	0.8571000000000001
GCOL2542-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2690-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2541-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL5313-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	1	1	1	1	0.6516000000000001
GCOL1801-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2505-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL13512-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2480-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2485-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2611-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Longitarsus	1	1	1	1	1
GCOL2604-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	1	1	1	1	0.9638
GCOL13326-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	1	1	1	1	1
GCOL1079-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	1	1	1	1	1
GCOL13207-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Aphthona	1	1	1	1	0.9668
GCOL1140-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.5496000000000001
GCOL2662-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	Neocrepidodera	1	1	1	1	0.89
GCOL4006-16	Insecta	Coleoptera	Chrysomelidae	Galerucinae	unk	1	1	1	1	0.5668000000000001
GCOL5440-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Chrysolina	1	1	1	1	1
GCOL6990-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Chrysolina	1	1	1	1	1
GCOL6989-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Chrysolina	1	1	1	1	1
GCOL7962-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Chrysolina	1	1	1	1	1
GCOL7960-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Chrysolina	1	1	1	1	1
GCOL7188-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Chrysolina	1	1	1	1	1
GCOL2598-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	unk	1	1	1	1	0.5607000000000001
GCOL5163-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Phratora	1	1	1	1	1
GCOL5204-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Phratora	1	1	1	1	1
GCOL1766-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Phratora	1	1	1	1	1
GCOL5277-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Phratora	1	1	1	1	1
GCOL1762-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Phratora	1	1	1	1	1
GCOL1764-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Phratora	1	1	1	1	1
GCOL7044-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Phratora	1	1	1	1	1
GCOL9036-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Prasocuris	1	1	1	1	1
GCOL8421-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	1	1	0.9768	0.9768	0.6882999999999999
GCOL7114-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	1	1	1	1	1
GCOL8416-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	1	1	0.9768	0.9768	0.6882999999999999
GCOL10552-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	1	1	1	1	1
GCOL11565-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	1	1	1	1	1
GCOL11566-16	Insecta	Coleoptera	Chrysomelidae	Chrysomelinae	Gonioctena	1	1	1	1	1
GCOL2556-16	Insecta	Coleoptera	Silvanidae	Brontinae	Dendrophagus	1	1	0.8294	0.8294	0.45940000000000003
GCOL5311-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	1	1	1	1	1
GCOL3920-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	1	1	1	1	1
GCOL769-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	1	1	1	1	1
GCOL2647-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	1	1	1	1	1
GCOL5210-16	Insecta	Coleoptera	Chrysomelidae	Cassidinae	Cassida	1	1	1	1	1
GCOL10113-16	Insecta	Coleoptera	Chrysomelidae	Donaciinae	Donacia	1	1	1	1	1
GCOL11744-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchus	1	1	1	1	1
GCOL3018-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchus	1	1	1	1	0.9231
GCOL11428-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchus	1	1	1	0.999	0.8783000000000001
GCOL12512-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchus	1	1	1	1	0.9231
GCOL12870-16	Insecta	Coleoptera	Chrysomelidae	Bruchinae	Bruchus	1	1	1	1	0.9231
GCOL5396-16	Insecta	Coleoptera	Cleridae	Korynetinae	Necrobia	1	1	1	0.5982	0.5982
GBMNE16289-21	Insecta	Coleoptera	Cleridae	Korynetinae	Necrobia	1	1	1	0.5982	0.5982
GCOL11640-16	Insecta	Coleoptera	Cleridae	Korynetinae	Necrobia	1	1	1	0.5739000000000001	0.5739000000000001
GCOL8725-16	Insecta	Coleoptera	Cleridae	Clerinae	Thanasimus	1	1	1	1	1
GCOL882-16	Insecta	Coleoptera	Hydrophilidae	Hydrophilinae	Laccobius	1	1	1	1	0.9837
GCOL1013-16	Insecta	Coleoptera	Hydrophilidae	Hydrophilinae	Laccobius	1	1	1	1	0.9572
